Datetime,breadth20,coverage20,breadth120,coverage120,breadth200,coverage200,ks_close,ks_ema5,ks_ema20,ks_ema120,ks_ema200
2024-05-03 12:00:00+09:00,0.48717948717948717,39.0,0.5641025641025641,39.0,0.48717948717948717,39.0,2688.97998046875,2688.7499165886093,2685.753360003629,2671.350328832385,2671.3251893240913
2024-05-03 13:00:00+09:00,0.48717948717948717,39.0,0.5641025641025641,39.0,0.46153846153846156,39.0,2687.1201171875,2688.206650121573,2685.8835273544737,2671.6109864911477,2671.482352785419
2024-05-03 14:00:00+09:00,0.48717948717948717,39.0,0.5641025641025641,39.0,0.4358974358974359,39.0,2680.43994140625,2685.6177472164654,2685.3650905975,2671.7569196302406,2671.571483020452
2024-05-07 09:00:00+09:00,0.7692307692307693,39.0,0.7435897435897436,39.0,0.6410256410256411,39.0,2725.580078125,2698.9385241859773,2689.195089409643,2672.646558613625,2672.108881976716
2024-05-07 10:00:00+09:00,0.7948717948717948,39.0,0.7948717948717948,39.0,0.6153846153846154,39.0,2727.02001953125,2708.299022634402,2692.797463706939,2673.5452935048256,2672.655261454871
2024-05-07 11:00:00+09:00,0.7948717948717948,39.0,0.7435897435897436,39.0,0.6923076923076923,39.0,2727.93994140625,2714.845995558351,2696.1443663449686,2674.4443785941057,2673.205357772795
2024-05-07 12:00:00+09:00,0.7435897435897436,39.0,0.7435897435897436,39.0,0.6153846153846154,39.0,2727.050048828125,2718.9140133149426,2699.087764676698,2675.3138938045854,2673.7411258429975
2024-05-07 13:00:00+09:00,0.7435897435897436,39.0,0.7948717948717948,39.0,0.6410256410256411,39.0,2730.110107421875,2722.64604468392,2702.0422735095717,2676.2196163437147,2674.3020112318422
2024-05-07 14:00:00+09:00,0.7948717948717948,39.0,0.7948717948717948,39.0,0.6923076923076923,39.0,2732.35009765625,2725.8807290080304,2704.9287329521126,2677.1473928943356,2674.8796041315877
2024-05-08 09:00:00+09:00,0.7692307692307693,39.0,0.7948717948717948,39.0,0.6153846153846154,39.0,2732.580078125,2728.1138453803537,2707.5621943971496,2678.063635625421,2675.453738201174
2024-05-08 10:00:00+09:00,0.7435897435897436,39.0,0.7948717948717948,39.0,0.6666666666666666,39.0,2734.9599609375,2730.3958838994026,2710.1715054962306,2679.0040707545463,2676.045839919944
2024-05-08 11:00:00+09:00,0.717948717948718,39.0,0.7692307692307693,39.0,0.6410256410256411,39.0,2733.550048828125,2731.4472722089768,2712.398033432601,2679.905657168986,2676.61802110311
2024-05-08 12:00:00+09:00,0.6153846153846154,39.0,0.7692307692307693,39.0,0.6410256410256411,39.0,2731.6201171875,2731.504887201818,2714.2287080759247,2680.7604416321024,2677.1653056412633
2024-05-08 13:00:00+09:00,0.7948717948717948,39.0,0.8205128205128205,39.0,0.6666666666666666,39.0,2738.760009765625,2733.923261389754,2716.565022522563,2681.719112179764,2677.7781882693666
2024-05-08 14:00:00+09:00,0.8717948717948718,39.0,0.8205128205128205,39.0,0.6666666666666666,39.0,2743.159912109375,2737.002144962961,2719.0978691498785,2682.734662591824,2678.428752685685
2024-05-09 09:00:00+09:00,0.6410256410256411,39.0,0.7692307692307693,39.0,0.6410256410256411,39.0,2744.570068359375,2739.5247860950994,2721.5237928841166,2683.756735414428,2679.0868752297024
2024-05-09 10:00:00+09:00,0.6153846153846154,39.0,0.7692307692307693,39.0,0.6410256410256411,39.0,2739.449951171875,2739.4998411206916,2723.231046054379,2684.6772844352126,2679.6875028510176
2024-05-09 11:00:00+09:00,0.46153846153846156,39.0,0.6666666666666666,39.0,0.5384615384615384,39.0,2727.469970703125,2735.489884314836,2723.634753163783,2685.384601563608,2680.1629502923324
2024-05-09 12:00:00+09:00,0.4358974358974359,39.0,0.6153846153846154,39.0,0.5641025641025641,39.0,2723.93994140625,2731.6399033453076,2723.6638187106846,2686.0218799081144,2680.5985422437147
2024-05-09 13:00:00+09:00,0.28205128205128205,39.0,0.6153846153846154,39.0,0.5128205128205128,39.0,2712.52001953125,2725.266608740622,2722.6025045031192,2686.4598656870094,2680.916168883392
2024-05-09 14:00:00+09:00,0.3333333333333333,39.0,0.6153846153846154,39.0,0.5128205128205128,39.0,2715.889892578125,2722.1410366864566,2721.9632081293103,2686.9463124124827,2681.2641661340863
2024-05-10 09:00:00+09:00,0.6410256410256411,39.0,0.7948717948717948,39.0,0.6410256410256411,39.0,2737.0400390625,2727.1073708118047,2723.399096789614,2687.7743078943013,2681.8191499443196
2024-05-10 10:00:00+09:00,0.5641025641025641,39.0,0.717948717948718,39.0,0.5897435897435898,39.0,2732.360107421875,2728.8582830151618,2724.2525263736384,2688.5112632583937,2682.322045043599
2024-05-10 11:00:00+09:00,0.5128205128205128,39.0,0.6410256410256411,39.0,0.5384615384615384,39.0,2725.10009765625,2727.605554562191,2724.3332474481726,2689.1160373806724,2682.7476973084017
2024-05-10 12:00:00+09:00,0.5128205128205128,39.0,0.6666666666666666,39.0,0.5384615384615384,39.0,2726.06005859375,2727.0903892393776,2724.497705652513,2689.726682359401,2683.1786660774105
2024-05-10 13:00:00+09:00,0.5897435897435898,39.0,0.6923076923076923,39.0,0.5384615384615384,39.0,2728.719970703125,2727.6335830606267,2724.8998261335237,2690.3711995221074,2683.631813387119
2024-05-10 14:00:00+09:00,0.5384615384615384,39.0,0.717948717948718,39.0,0.5897435897435898,39.0,2726.639892578125,2727.302352899793,2725.0655467472952,2690.970682051959,2684.059754473597
2024-05-13 09:00:00+09:00,0.48717948717948717,39.0,0.6153846153846154,39.0,0.5897435897435898,39.0,2736.580078125,2730.394927974862,2726.162168783267,2691.724556367216,2684.5823447586854
2024-05-13 10:00:00+09:00,0.41025641025641024,39.0,0.5128205128205128,39.0,0.5128205128205128,39.0,2719.8798828125,2726.8899129207416,2725.5638558336705,2692.1899336638326,2684.933564042803
2024-05-13 11:00:00+09:00,0.38461538461538464,39.0,0.48717948717948717,39.0,0.48717948717948717,39.0,2720.4599609375,2724.7465955929947,2725.0777706054637,2692.6572068419096,2685.287060529318
2024-05-13 12:00:00+09:00,0.41025641025641024,39.0,0.5128205128205128,39.0,0.5128205128205128,39.0,2719.27001953125,2722.92107023908,2724.5246514555383,2693.0970880433865,2685.6251994248596
2024-05-13 13:00:00+09:00,0.41025641025641024,39.0,0.5128205128205128,39.0,0.5128205128205128,39.0,2717.030029296875,2720.9573899250117,2723.8108779166178,2693.4926738492295,2685.937685294233
2024-05-13 14:00:00+09:00,0.4358974358974359,39.0,0.48717948717948717,39.0,0.48717948717948717,39.0,2718.429931640625,2720.1149038302165,2723.2984068427136,2693.904859928426,2686.260991228028
2024-05-14 09:00:00+09:00,0.5384615384615384,39.0,0.5897435897435898,39.0,0.5641025641025641,39.0,2724.929931640625,2721.7199131003526,2723.4537901568006,2694.4176710311076,2686.645756804273
2024-05-14 10:00:00+09:00,0.5384615384615384,39.0,0.6153846153846154,39.0,0.5128205128205128,39.0,2729.25,2724.229942066902,2724.005810141867,2694.9934120058,2687.069679622141
2024-05-14 11:00:00+09:00,0.46153846153846156,39.0,0.5897435897435898,39.0,0.5384615384615384,39.0,2725.3701171875,2724.6100004404348,2724.1357441462133,2695.4955063063244,2687.4507785033884
2024-05-14 12:00:00+09:00,0.38461538461538464,39.0,0.5897435897435898,39.0,0.5641025641025641,39.0,2724.530029296875,2724.583343392582,2724.173295112943,2695.9754157772427,2687.819726272478
2024-05-14 13:00:00+09:00,0.48717948717948717,39.0,0.6153846153846154,39.0,0.5641025641025641,39.0,2728.159912109375,2725.775532964846,2724.552972922127,2696.5073909232287,2688.2211211564277
2024-05-14 14:00:00+09:00,0.5128205128205128,39.0,0.6153846153846154,39.0,0.5641025641025641,39.0,2731.820068359375,2727.790378096356,2725.245077249484,2697.091071542008,2688.6549415266063
2024-05-16 09:00:00+09:00,0.9230769230769231,39.0,0.8205128205128205,39.0,0.717948717948718,39.0,2770.530029296875,2742.036928496529,2729.557929825426,2698.3049386123366,2689.469619016858
2024-05-16 10:00:00+09:00,0.6410256410256411,39.0,0.6410256410256411,39.0,0.5897435897435898,39.0,2753.85009765625,2745.9746515497695,2731.871469618838,2699.223040414716,2690.110220794364
2024-05-16 11:00:00+09:00,0.6666666666666666,39.0,0.6410256410256411,39.0,0.5897435897435898,39.0,2752.530029296875,2748.1597774654715,2733.8389514929368,2700.1041476689666,2690.7313134162796
2024-05-16 12:00:00+09:00,0.6153846153846154,39.0,0.6666666666666666,39.0,0.5897435897435898,39.0,2751.340087890625,2749.2198809405227,2735.5057263879544,2700.9510227139526,2691.334385799109
2024-05-16 13:00:00+09:00,0.6666666666666666,39.0,0.6666666666666666,39.0,0.5897435897435898,39.0,2753.3798828125,2750.606548231182,2737.208026999816,2701.8176154428547,2691.9517539285957
2024-05-16 14:00:00+09:00,0.6410256410256411,39.0,0.6666666666666666,39.0,0.5897435897435898,39.0,2750.97998046875,2750.731025643705,2738.5196416159047,2702.630216517663,2692.539099466309
2024-05-17 09:00:00+09:00,0.48717948717948717,39.0,0.6153846153846154,39.0,0.5641025641025641,39.0,2743.5400390625,2748.3340301166368,2738.9977747060566,2703.3064119316273,2693.046571502092
2024-05-17 10:00:00+09:00,0.4358974358974359,39.0,0.5641025641025641,39.0,0.5641025641025641,39.0,2732.110107421875,2742.9260558850497,2738.3418063932777,2703.782506071962,2693.4352634017914
2024-05-17 11:00:00+09:00,0.358974358974359,39.0,0.5128205128205128,39.0,0.5384615384615384,39.0,2727.85009765625,2737.90073647545,2737.3425960373706,2704.1803175031073,2693.7776995635277
2024-05-17 12:00:00+09:00,0.38461538461538464,39.0,0.48717948717948717,39.0,0.5128205128205128,39.0,2726.590087890625,2734.1305202805083,2736.3185476424424,2704.550726931,2694.104190989668
2024-05-17 13:00:00+09:00,0.3333333333333333,39.0,0.5128205128205128,39.0,0.5128205128205128,39.0,2726.260009765625,2731.5070167755475,2735.3605916541737,2704.909558052234,2694.424149385449
2024-05-17 14:00:00+09:00,0.23076923076923078,39.0,0.5128205128205128,39.0,0.48717948717948717,39.0,2725.219970703125,2729.4113347514067,2734.3948182302647,2705.2452673522484,2694.730575468212
2024-05-20 09:00:00+09:00,0.5384615384615384,39.0,0.5384615384615384,39.0,0.6153846153846154,39.0,2751.56005859375,2736.7942426988548,2736.029603026787,2706.0108010917775,2695.296042961999
2024-05-20 10:00:00+09:00,0.5384615384615384,39.0,0.5897435897435898,39.0,0.5641025641025641,39.0,2741.2099609375,2738.2661487784035,2736.5229704468547,2706.5926053867483,2695.752897867228
2024-05-20 11:00:00+09:00,0.5128205128205128,39.0,0.6153846153846154,39.0,0.5641025641025641,39.0,2744.1201171875,2740.217471581436,2737.246508231678,2707.2128948380005,2696.234163731111
2024-05-20 12:00:00+09:00,0.46153846153846156,39.0,0.5641025641025641,39.0,0.5128205128205128,39.0,2738.239990234375,2739.558311132416,2737.341125565268,2707.7257393900068,2696.6521321540295
2024-05-20 13:00:00+09:00,0.46153846153846156,39.0,0.5641025641025641,39.0,0.5384615384615384,39.0,2737.929931640625,2739.0155179684857,2737.39720233435,2708.224982237125,2697.0628565270304
2024-05-20 14:00:00+09:00,0.4358974358974359,39.0,0.5641025641025641,39.0,0.5384615384615384,39.0,2738.469970703125,2738.8336688800323,2737.4993707504236,2708.7248994018523,2697.47486761336
2024-05-21 09:00:00+09:00,0.46153846153846156,39.0,0.46153846153846156,39.0,0.5128205128205128,39.0,2729.0,2735.555779253355,2736.689906869431,2709.060025031574,2697.78855052268
2024-05-21 10:00:00+09:00,0.4358974358974359,39.0,0.46153846153846156,39.0,0.5384615384615384,39.0,2731.02001953125,2734.0438593459867,2736.149917599128,2709.423000147271,2698.11921190585
2024-05-21 11:00:00+09:00,0.38461538461538464,39.0,0.48717948717948717,39.0,0.5128205128205128,39.0,2728.179931640625,2732.089216777533,2735.390871317366,2709.733032072781,2698.4183235450023
2024-05-21 12:00:00+09:00,0.3333333333333333,39.0,0.46153846153846156,39.0,0.48717948717948717,39.0,2724.199951171875,2729.459461575647,2734.325069398748,2709.9721547025183,2698.67485715323
2024-05-21 13:00:00+09:00,0.38461538461538464,39.0,0.4358974358974359,39.0,0.5128205128205128,39.0,2724.780029296875,2727.8996508160562,2733.4160179604746,2710.216912960276,2698.934610109883
2024-05-21 14:00:00+09:00,0.28205128205128205,39.0,0.4358974358974359,39.0,0.48717948717948717,39.0,2720.530029296875,2725.4431103096626,2732.1887809448936,2710.3873776931127,2699.1494899027884
2024-05-22 09:00:00+09:00,0.23076923076923078,39.0,0.41025641025641024,39.0,0.46153846153846156,39.0,2719.739990234375,2723.5420702845668,2731.003181829606,2710.5419663301586,2699.354370503103
2024-05-22 10:00:00+09:00,0.28205128205128205,39.0,0.38461538461538464,39.0,0.46153846153846156,39.0,2729.449951171875,2725.51136391367,2730.8552551002986,2710.8544950052287,2699.6538290172202
2024-05-22 11:00:00+09:00,0.2564102564102564,39.0,0.41025641025641024,39.0,0.4358974358974359,39.0,2726.389892578125,2725.8042068018217,2730.429982479139,2711.111278436186,2699.9198595004136
2024-05-22 12:00:00+09:00,0.3076923076923077,39.0,0.46153846153846156,39.0,0.48717948717948717,39.0,2728.169921875,2726.5927784928813,2730.2147386120782,2711.3932394847616,2700.2009546484196
2024-05-22 13:00:00+09:00,0.3076923076923077,39.0,0.46153846153846156,39.0,0.46153846153846156,39.0,2724.610107421875,2725.9318881358795,2729.6809642130115,2711.6117001118214,2700.443831790444
2024-05-22 14:00:00+09:00,0.3333333333333333,39.0,0.46153846153846156,39.0,0.4358974358974359,39.0,2727.64990234375,2726.504559538503,2729.4875297492727,2711.876794363589,2700.714538960129
2024-05-23 09:00:00+09:00,0.2564102564102564,39.0,0.41025641025641024,39.0,0.4358974358974359,39.0,2712.85009765625,2721.9530722444188,2727.90301240708,2711.892882021319,2700.8352907879516
2024-05-23 10:00:00+09:00,0.3076923076923077,39.0,0.4358974358974359,39.0,0.4358974358974359,39.0,2715.969970703125,2719.9587050639875,2726.7665322447983,2711.9602719168865,2700.985884617953
2024-05-23 11:00:00+09:00,0.3076923076923077,39.0,0.4358974358974359,39.0,0.4358974358974359,39.0,2725.530029296875,2721.8158131416167,2726.6487700592816,2712.1845654272997,2701.2301049630173
2024-05-23 12:00:00+09:00,0.358974358974359,39.0,0.4358974358974359,39.0,0.46153846153846156,39.0,2730.969970703125,2724.867198995453,2727.060312977743,2712.4950679938424,2701.526024025108
2024-05-23 13:00:00+09:00,0.358974358974359,39.0,0.46153846153846156,39.0,0.4358974358974359,39.0,2728.260009765625,2725.9981359188437,2727.174569814684,2712.7556455437893,2701.792033833472
2024-05-23 14:00:00+09:00,0.358974358974359,39.0,0.4358974358974359,39.0,0.4358974358974359,39.0,2727.219970703125,2726.405414180271,2727.1788937088218,2712.9947252984894,2702.045048130683
2024-05-24 09:00:00+09:00,0.1794871794871795,39.0,0.2564102564102564,39.0,0.358974358974359,39.0,2694.590087890625,2715.800305417056,2724.0751979166125,2712.690516415715,2701.9708694218266
2024-05-24 10:00:00+09:00,0.20512820512820512,39.0,0.28205128205128205,39.0,0.41025641025641024,39.0,2688.97998046875,2706.860197100954,2720.732796254911,2712.2986067306415,2701.8416068451793
2024-05-24 11:00:00+09:00,0.23076923076923078,39.0,0.3333333333333333,39.0,0.41025641025641024,39.0,2695.27001953125,2702.9968045777196,2718.307769900277,2712.0171424794116,2701.7762179166825
2024-05-24 12:00:00+09:00,0.23076923076923078,39.0,0.3333333333333333,39.0,0.38461538461538464,39.0,2692.080078125,2699.3578957601467,2715.809894493108,2711.68760422562,2701.6797389137805
2024-05-24 13:00:00+09:00,0.28205128205128205,39.0,0.358974358974359,39.0,0.41025641025641024,39.0,2691.780029296875,2696.8319402723896,2713.5213359029904,2711.3585534003514,2701.581234340478
2024-05-24 14:00:00+09:00,0.2564102564102564,39.0,0.41025641025641024,39.0,0.41025641025641024,39.0,2690.659912109375,2694.774597551385,2711.3440574464557,2711.0164270980213,2701.472564467532
2024-05-27 09:00:00+09:00,0.2564102564102564,39.0,0.358974358974359,39.0,0.41025641025641024,39.0,2700.800048828125,2696.7830813102983,2710.339866149472,2710.847561341494,2701.4658727696274
2024-05-27 10:00:00+09:00,0.4358974358974359,39.0,0.4358974358974359,39.0,0.48717948717948717,39.0,2700.56005859375,2698.0420737381155,2709.4084559060702,2710.677519973763,2701.456859693251
2024-05-27 11:00:00+09:00,0.38461538461538464,39.0,0.38461538461538464,39.0,0.46153846153846156,39.0,2702.510009765625,2699.5313857472856,2708.7514610355515,2710.5425198050334,2701.4673387984485
2024-05-27 12:00:00+09:00,0.4358974358974359,39.0,0.38461538461538464,39.0,0.46153846153846156,39.0,2703.860107421875,2700.9742929721488,2708.285617834249,2710.4320667077914,2701.491147441468
2024-05-27 13:00:00+09:00,0.48717948717948717,39.0,0.38461538461538464,39.0,0.38461538461538464,39.0,2702.929931640625,2701.6261725283075,2707.775552482475,2710.3080644752763,2701.5054637021562
2024-05-27 14:00:00+09:00,0.48717948717948717,39.0,0.41025641025641024,39.0,0.38461538461538464,39.0,2720.56005859375,2707.937467883455,2708.993124493073,2710.4775189235156,2701.6950616612767
2024-05-28 09:00:00+09:00,0.48717948717948717,39.0,0.358974358974359,39.0,0.41025641025641024,39.0,2725.0400390625,2713.638324943137,2710.5214020711137,2710.7182217357304,2701.927349993627
2024-05-28 10:00:00+09:00,0.5897435897435898,39.0,0.3333333333333333,39.0,0.41025641025641024,39.0,2728.820068359375,2718.6989060818833,2712.2641321938054,2711.017425812154,2702.1949392310976
2024-05-28 11:00:00+09:00,0.38461538461538464,39.0,0.3333333333333333,39.0,0.38461538461538464,39.0,2723.85009765625,2720.4159699400057,2713.3675574759427,2711.229536090569,2702.410413444283
2024-05-28 12:00:00+09:00,0.41025641025641024,39.0,0.3076923076923077,39.0,0.38461538461538464,39.0,2724.93994140625,2721.923960428754,2714.4696892788293,2711.45615436025,2702.634587851865
2024-05-28 13:00:00+09:00,0.4358974358974359,39.0,0.358974358974359,39.0,0.38461538461538464,39.0,2724.489990234375,2722.7793036972944,2715.424003655548,2711.6715896639544,2702.8520545422384
2024-05-28 14:00:00+09:00,0.358974358974359,39.0,0.358974358974359,39.0,0.38461538461538464,39.0,2722.570068359375,2722.7095585846546,2716.1045812463885,2711.8517298076804,2703.0482536846976
2024-05-29 09:00:00+09:00,0.20512820512820512,39.0,0.28205128205128205,39.0,0.358974358974359,39.0,2701.97998046875,2715.7996992126864,2714.7593811723277,2711.68856039712,2703.037624100459
2024-05-29 10:00:00+09:00,0.23076923076923078,39.0,0.3076923076923077,39.0,0.358974358974359,39.0,2698.989990234375,2710.1964628865826,2713.2575344163324,2711.4786666754217,2702.9973491366177
2024-05-29 11:00:00+09:00,0.20512820512820512,39.0,0.3333333333333333,39.0,0.358974358974359,39.0,2688.760009765625,2703.05097851293,2710.924436830551,2711.103151685177,2702.8556840682495
2024-05-29 12:00:00+09:00,0.1794871794871795,39.0,0.3333333333333333,39.0,0.3333333333333333,39.0,2686.22998046875,2697.44397916487,2708.572583843713,2710.6920248882116,2702.690254181687
2024-05-29 13:00:00+09:00,0.23076923076923078,39.0,0.3333333333333333,39.0,0.358974358974359,39.0,2686.949951171875,2693.945969833872,2706.513285494014,2710.2995939176935,2702.5336342512414
2024-05-29 14:00:00+09:00,0.20512820512820512,39.0,0.3076923076923077,39.0,0.3333333333333333,39.0,2678.449951171875,2688.780630279873,2703.8405869871435,2709.7731535417297,2702.293995613636
2024-05-30 09:00:00+09:00,0.15384615384615385,39.0,0.3333333333333333,39.0,0.3333333333333333,39.0,2651.010009765625,2676.1904234417907,2698.809103442237,2708.801861909067,2701.783707197238
2024-05-30 10:00:00+09:00,0.3076923076923077,39.0,0.3333333333333333,39.0,0.3333333333333333,39.0,2658.81005859375,2670.396968492444,2694.999670599524,2707.975551110467,2701.356108703671
2024-05-30 11:00:00+09:00,0.23076923076923078,39.0,0.3076923076923077,39.0,0.3333333333333333,39.0,2648.719970703125,2663.1713025626714,2690.5920801332004,2706.996120029354,2700.8323660369992
2024-05-30 12:00:00+09:00,0.1794871794871795,39.0,0.3333333333333333,39.0,0.38461538461538464,39.0,2650.10009765625,2658.814234260531,2686.7357008496815,2706.055689907485,2700.3275673466437
2024-05-30 13:00:00+09:00,0.20512820512820512,39.0,0.3333333333333333,39.0,0.38461538461538464,39.0,2639.77001953125,2652.4661626841043,2682.262778819355,2704.9600589921756,2699.725004681814
2024-05-30 14:00:00+09:00,0.3076923076923077,39.0,0.3333333333333333,39.0,0.38461538461538464,39.0,2644.60009765625,2649.844141008153,2678.6758568038213,2703.9623736808385,2699.1764981442466
2024-05-31 09:00:00+09:00,0.46153846153846156,39.0,0.41025641025641024,39.0,0.46153846153846156,39.0,2649.81005859375,2649.8327802033523,2675.926733164767,2703.0672940926224,2698.6852897905105
2024-05-31 10:00:00+09:00,0.358974358974359,39.0,0.3333333333333333,39.0,0.41025641025641024,39.0,2645.14990234375,2648.2718209168183,2672.995606419908,2702.1099818323105,2698.152599368155
2024-05-31 11:00:00+09:00,0.3076923076923077,39.0,0.358974358974359,39.0,0.41025641025641024,39.0,2647.530029296875,2648.024557043504,2670.5703133605716,2701.2078338565184,2697.6488922032663
2024-05-31 12:00:00+09:00,0.28205128205128205,39.0,0.3333333333333333,39.0,0.3333333333333333,39.0,2645.820068359375,2647.289727482128,2668.2131471699813,2700.2923336003673,2697.1331825132775
2024-05-31 13:00:00+09:00,0.38461538461538464,39.0,0.3333333333333333,39.0,0.38461538461538464,39.0,2649.199951171875,2647.926468712044,2666.402366598733,2699.447831411467,2696.6562349377414
2024-05-31 14:00:00+09:00,0.1794871794871795,39.0,0.3333333333333333,39.0,0.358974358974359,39.0,2640.239990234375,2645.364309219488,2663.9107117068897,2698.4691894085404,2696.094879269051
2024-06-03 09:00:00+09:00,0.6153846153846154,39.0,0.38461538461538464,39.0,0.38461538461538464,39.0,2674.199951171875,2654.9761898702836,2664.8906392749836,2698.0680449748766,2695.8770192879847
2024-06-03 10:00:00+09:00,0.6923076923076923,39.0,0.41025641025641024,39.0,0.4358974358974359,39.0,2683.909912109375,2664.6207639499808,2666.7019985925444,2697.834026249827,2695.757943594665
2024-06-03 11:00:00+09:00,0.717948717948718,39.0,0.46153846153846156,39.0,0.46153846153846156,39.0,2689.60009765625,2672.947208518737,2668.882769931945,2697.6979282565444,2695.6966714957753
2024-06-03 12:00:00+09:00,0.717948717948718,39.0,0.46153846153846156,39.0,0.4358974358974359,39.0,2688.47998046875,2678.1247991687414,2670.7491709354504,2697.5455654831926,2695.6248636248597
2024-06-03 13:00:00+09:00,0.7948717948717948,39.0,0.46153846153846156,39.0,0.41025641025641024,39.0,2686.77001953125,2681.0065392895776,2672.274966039812,2697.36745728564,2695.536755723431
2024-06-03 14:00:00+09:00,0.5384615384615384,39.0,0.4358974358974359,39.0,0.41025641025641024,39.0,2681.239990234375,2681.084356271177,2673.1287778678657,2697.100887582313,2695.3944993504056
2024-06-04 09:00:00+09:00,0.3333333333333333,39.0,0.3076923076923077,39.0,0.3333333333333333,39.0,2667.239990234375,2676.469567592243,2672.5679409503905,2696.6073190311076,2695.114354981092
2024-06-04 10:00:00+09:00,0.41025641025641024,39.0,0.3076923076923077,39.0,0.3076923076923077,39.0,2670.219970703125,2674.386368629204,2672.3443247363653,2696.17116451329,2694.866649664894
2024-06-04 11:00:00+09:00,0.38461538461538464,39.0,0.3076923076923077,39.0,0.358974358974359,39.0,2671.2900390625,2673.354258773636,2672.2439165769497,2695.7599062413765,2694.6320565245715
2024-06-04 12:00:00+09:00,0.46153846153846156,39.0,0.28205128205128205,39.0,0.3076923076923077,39.0,2669.93994140625,2672.2161529845075,2672.0244903702164,2695.33312996311,2694.386363836827
2024-06-04 13:00:00+09:00,0.41025641025641024,39.0,0.28205128205128205,39.0,0.3076923076923077,39.0,2669.02001953125,2671.150775166755,2671.738350290315,2694.8982025179557,2694.133962400951
2024-06-04 14:00:00+09:00,0.3076923076923077,39.0,0.28205128205128205,39.0,0.28205128205128205,39.0,2661.739990234375,2668.0138468559617,2670.7861255230823,2694.350132893434,2693.811634319692
2024-06-05 09:00:00+09:00,0.46153846153846156,39.0,0.28205128205128205,39.0,0.3333333333333333,39.0,2681.429931640625,2672.485875117516,2671.7998213438004,2694.1365758479333,2693.68843329801
2024-06-05 10:00:00+09:00,0.48717948717948717,39.0,0.3076923076923077,39.0,0.358974358974359,39.0,2693.14990234375,2679.3738841929276,2673.8331623914146,2694.120267194972,2693.6830747810523
2024-06-05 11:00:00+09:00,0.4358974358974359,39.0,0.2564102564102564,39.0,0.3076923076923077,39.0,2688.10009765625,2682.282622014035,2675.191918130923,2694.0207602604473,2693.62752276986
2024-06-05 12:00:00+09:00,0.5128205128205128,39.0,0.3333333333333333,39.0,0.3333333333333333,39.0,2691.820068359375,2685.461770795815,2676.7755514860137,2693.9843851877026,2693.6095381488603
2024-06-05 13:00:00+09:00,0.48717948717948717,39.0,0.358974358974359,39.0,0.3333333333333333,39.0,2691.18994140625,2687.3711609992934,2678.148350526036,2693.9381960342903,2693.5854625593815
2024-06-05 14:00:00+09:00,0.5897435897435898,39.0,0.358974358974359,39.0,0.3333333333333333,39.0,2695.9599609375,2690.234094312029,2679.8446943747467,2693.971613635996,2693.609089408915
2024-06-07 09:00:00+09:00,0.7692307692307693,39.0,0.4358974358974359,39.0,0.46153846153846156,39.0,2714.110107421875,2698.1927653486446,2683.108067045902,2694.3044813018787,2693.8130796379
2024-06-07 10:00:00+09:00,0.6153846153846154,39.0,0.4358974358974359,39.0,0.46153846153846156,39.0,2712.60009765625,2702.99520945118,2685.916831865935,2694.606888183769,2694.0000151405707
2024-06-07 11:00:00+09:00,0.5641025641025641,39.0,0.38461538461538464,39.0,0.38461538461538464,39.0,2708.22998046875,2704.7401331237033,2688.041893637632,2694.8320632628597,2694.1416068353783
2024-06-07 12:00:00+09:00,0.6923076923076923,39.0,0.4358974358974359,39.0,0.4358974358974359,39.0,2714.080078125,2707.853448124136,2690.521720731667,2695.1502122688457,2694.3399995845293
2024-06-07 13:00:00+09:00,0.6153846153846154,39.0,0.4358974358974359,39.0,0.4358974358974359,39.0,2715.300048828125,2710.335648358799,2692.8815615027584,2695.483267418586,2694.548557288446
2024-06-07 14:00:00+09:00,0.6666666666666666,39.0,0.48717948717948717,39.0,0.4358974358974359,39.0,2716.77001953125,2712.480438749616,2695.156652743567,2695.835114560944,2694.769666365489
2024-06-10 09:00:00+09:00,0.41025641025641024,39.0,0.3333333333333333,39.0,0.3076923076923077,39.0,2698.31005859375,2707.756978697661,2695.456977110251,2695.8760227267753,2694.8048941488546
2024-06-10 10:00:00+09:00,0.46153846153846156,39.0,0.38461538461538464,39.0,0.3333333333333333,39.0,2701.35009765625,2705.6213516838575,2696.0182266860606,2695.966503304122,2694.8700205519135
2024-06-10 11:00:00+09:00,0.46153846153846156,39.0,0.3333333333333333,39.0,0.3076923076923077,39.0,2705.97998046875,2705.740894612155,2696.9669651415547,2696.1320153233723,2694.980567416758
2024-06-10 12:00:00+09:00,0.48717948717948717,39.0,0.41025641025641024,39.0,0.3333333333333333,39.0,2706.43994140625,2705.9739102101867,2697.86915335724,2696.3023942668915,2695.094591038544
2024-06-10 13:00:00+09:00,0.5128205128205128,39.0,0.4358974358974359,39.0,0.4358974358974359,39.0,2715.1201171875,2709.0226458692914,2699.5121022934554,2696.6134310093807,2695.2938500052
2024-06-10 14:00:00+09:00,0.5641025641025641,39.0,0.41025641025641024,39.0,0.41025641025641024,39.0,2716.840087890625,2711.6284598764028,2701.162386636043,2696.947755916509,2695.508240431921
2024-06-11 09:00:00+09:00,0.48717948717948717,39.0,0.3076923076923077,39.0,0.3333333333333333,39.0,2710.330078125,2711.195665959269,2702.0355001111816,2697.1689513249135,2695.6557214039917
