Datetime,breadth20,breadth120,breadth200,coverage20,coverage120,coverage200,ew_index,ew_ema5,ew_ema20,ew_ema120,ew_ema200
2023-09-06 12:00:00+09:00,0.375,0.425,,40,40,0,0.972060172890315,0.9743116174478564,0.9738602666442583,0.9732110729016057,
2023-09-06 13:00:00+09:00,0.425,0.425,,40,40,0,0.972737697464371,0.9737869774533613,0.9737533552937929,0.9732032485142135,
2023-09-06 14:00:00+09:00,0.4,0.4,,40,40,0,0.9712172045465669,0.9729303864844299,0.9735118171273905,0.9731704213411946,
2023-09-07 09:00:00+09:00,0.275,0.35,,40,40,0,0.9658464805501261,0.9705690845063286,0.972781785072413,0.973049364468615,
2023-09-07 10:00:00+09:00,0.25,0.325,,40,40,0,0.9654727767918749,0.9688703152681775,0.972085689045695,0.9729241316144541,
2023-09-07 11:00:00+09:00,0.25,0.325,,40,40,0,0.9651351904835018,0.9676252736732857,0.9714237368016766,0.9727953887858434,
2023-09-07 12:00:00+09:00,0.3,0.325,,40,40,0,0.964663591918828,0.9666380464217998,0.9707799134795005,0.9726609789202729,
2023-09-07 13:00:00+09:00,0.375,0.35,,40,40,0,0.9637021774471904,0.9656594234302635,0.9701058433811853,0.9725128995570815,
2023-09-07 14:00:00+09:00,0.35,0.35,,40,40,0,0.9631388146946205,0.9648192205183825,0.9694423168396078,0.9723579560056359,
2023-09-08 09:00:00+09:00,0.325,0.35,,40,40,0,0.9629768314932771,0.9642050908433475,0.9688265563304335,0.9722028960963408,
2023-09-08 10:00:00+09:00,0.375,0.375,,40,40,0,0.964359135600658,0.9642564390957844,0.9684010876895024,0.9720732471625279,
2023-09-08 11:00:00+09:00,0.4,0.4,,40,40,0,0.9639939496026697,0.9641689425980795,0.9679813602526611,0.9719397050541005,
2023-09-08 12:00:00+09:00,0.4,0.4,,40,40,0,0.9622685279636918,0.9635354710532837,0.967437280987045,0.9717798508873169,
2023-09-08 13:00:00+09:00,0.325,0.375,,40,40,0,0.9607120111940735,0.9625943177668804,0.9667967791020001,0.971596911388255,
2023-09-08 14:00:00+09:00,0.425,0.425,,40,40,0,0.9640934522330368,0.9630940292555993,0.9665393194001941,0.9714728872699869,
2023-09-11 09:00:00+09:00,0.475,0.5,,40,40,0,0.9663199937446563,0.9641693507519518,0.9665184312425239,0.9713877154761799,
2023-09-11 10:00:00+09:00,0.525,0.5,,40,40,0,0.9681767474592089,0.9655051496543708,0.9666763661203034,0.9713346416246598,
2023-09-11 11:00:00+09:00,0.5,0.45,,40,40,0,0.9666758303205256,0.9658953765430892,0.9666763150917531,0.9712576364791369,
2023-09-11 12:00:00+09:00,0.425,0.45,,40,40,0,0.9653448324727606,0.9657118618529797,0.9665495072232776,0.9711599041815109,
2023-09-11 13:00:00+09:00,0.475,0.45,,40,40,0,0.9675443178423828,0.9663226805161143,0.9666442510917638,0.9711001424238395,
2023-09-11 14:00:00+09:00,0.6,0.45,,40,40,0,0.968270787816726,0.9669720496163182,0.966799159351284,0.9710533762319864,
2023-09-12 09:00:00+09:00,0.55,0.425,,40,40,0,0.9646878422110158,0.9662106471478842,0.9665980815284013,0.9709481607936233,
2023-09-12 10:00:00+09:00,0.525,0.375,,40,40,0,0.9619030308531866,0.9647747750496518,0.9661509338450476,0.9707986545136162,
2023-09-12 11:00:00+09:00,0.5,0.425,,40,40,0,0.9632960907814048,0.9642818802935695,0.9658790440294626,0.9706746451957284,
2023-09-12 12:00:00+09:00,0.425,0.375,,40,40,0,0.9622208003875344,0.9635948536582245,0.9655306398730885,0.9705349122236923,
2023-09-12 13:00:00+09:00,0.525,0.375,,40,40,0,0.9629969752741345,0.9633955608635278,0.9652893384827119,0.9704103182245261,
2023-09-12 14:00:00+09:00,0.45,0.375,,40,40,0,0.9618717765423606,0.9628876327564722,0.9649638563931547,0.9702691853041597,
2023-09-13 09:00:00+09:00,0.6,0.475,,40,40,0,0.9649825855963414,0.9635859503697619,0.9649656401267915,0.9701818034908074,
2023-09-13 10:00:00+09:00,0.475,0.4,,40,40,0,0.961347386397647,0.962839762379057,0.9646210445335396,0.97003578006778,
2023-09-13 11:00:00+09:00,0.475,0.425,,40,40,0,0.9604868757434237,0.9620554668338459,0.9642273141725761,0.9698779469384519,
2023-09-13 12:00:00+09:00,0.5,0.425,,40,40,0,0.9600850075505439,0.9613986470727454,0.9638328087800015,0.9697160801717096,
2023-09-13 13:00:00+09:00,0.5,0.425,,40,40,0,0.9613504389954654,0.9613825777136521,0.9635963926100457,0.9695778051109453,
2023-09-13 14:00:00+09:00,0.525,0.45,,40,40,0,0.9606183420666438,0.9611278324979827,0.9633127687487693,0.9694297148126925,
