label,period_type,period,trades,pnl,pf,winrate,top1_share,top3_share
TOP30|$5000|10BPS,quarter,2024Q3,9,125.33993004447862,9.714382635655962,0.7777777777777778,0.2635665788147493,0.7334970128497726
TOP30|$5000|10BPS,quarter,2024Q4,19,-125.80527716577126,0.22653839047127072,0.15789473684210525,0.8219189061699375,1.0
TOP30|$5000|10BPS,quarter,2025Q1,10,-5.893017168032486,0.8886843398993483,0.5,0.46625974686406,0.8789492809069835
TOP30|$5000|10BPS,quarter,2025Q2,19,-35.70230229090538,0.7861381530790266,0.47368421052631576,0.4926760961399579,0.882909499302903
TOP30|$5000|10BPS,quarter,2025Q3,21,-23.97613147175528,0.8651160241805473,0.38095238095238093,0.401215629579896,0.7124834302672742
TOP30|$5000|10BPS,quarter,2025Q4,18,22.493871683174774,1.1591946790622611,0.5555555555555556,0.34217392648050543,0.7394387933320569
TOP30|$5000|10BPS,quarter,2026Q1,6,-44.32835130469613,0.387348493969873,0.16666666666666666,1.0,0.3079228829339058
TOP30|$5000|10BPS,quarter,2026Q2,22,144.8565270657628,2.024503128167672,0.6363636363636364,0.2658551141856731,0.6462969488872607
TOP30|$5000|10BPS,quarter,2026Q3,9,20.075756886524374,2.150130314922443,0.7777777777777778,0.31344513934744384,0.7657566131842313
TOP30|$5000|20BPS,year,2023,12,-58.67247385257477,0.4584851361061168,0.5833333333333334,0.3005407467947353,0.7727509711149498
TOP30|$5000|20BPS,year,2024,62,98.55533733077186,1.2401883924432977,0.4838709677419355,0.24428253805875125,0.5002830933946593
TOP30|$5000|20BPS,year,2025,69,-139.0628664659276,0.7511905818758536,0.463768115942029,0.22563402905559596,0.5608970551294539
TOP30|$5000|20BPS,year,2026,38,79.05240580833896,1.3666648208547825,0.6052631578947368,0.26401118668688606,0.6368399736810698
TOP30|$5000|20BPS,quarter,2023Q4,12,-58.67247385257477,0.4584851361061168,0.5833333333333334,0.3005407467947353,0.7727509711149498
TOP30|$5000|20BPS,quarter,2024Q1,19,43.829153484132064,1.270219639693318,0.5789473684210527,0.5020828686487686,0.8411766062475501
TOP30|$5000|20BPS,quarter,2024Q2,15,87.86756955549615,2.60612357422252,0.6666666666666666,0.33094716185385026,0.8242795081410407
TOP30|$5000|20BPS,quarter,2024Q3,9,111.10469352295524,7.438729226875015,0.7777777777777778,0.2673311823806082,0.739717412520604
TOP30|$5000|20BPS,quarter,2024Q4,19,-144.2460792318116,0.18117999841924473,0.10526315789473684,0.8679899228352495,0.9839241854856232
TOP30|$5000|20BPS,quarter,2025Q1,10,-13.947038483532111,0.7526890280759148,0.5,0.45917905173503737,0.8875511485715745
TOP30|$5000|20BPS,quarter,2025Q2,19,-56.35575196716425,0.6819902492550337,0.47368421052631576,0.5048024274798606,0.8882349884825261
TOP30|$5000|20BPS,quarter,2025Q3,21,-46.29534694880971,0.7517208463831754,0.38095238095238093,0.41253104660542916,0.7113261240215886
TOP30|$5000|20BPS,quarter,2025Q4,19,-22.46472906642154,0.8381965787388084,0.5263157894736842,0.3488174146924427,0.7682369257327686
TOP30|$5000|20BPS,quarter,2026Q1,6,-41.15449958398645,0.2344543249680228,0.16666666666666666,1.0,0.0
TOP30|$5000|20BPS,quarter,2026Q2,23,108.08630473786556,1.749270972909046,0.6521739130434783,0.2629072335946939,0.6405971121863931
TOP30|$5000|20BPS,quarter,2026Q3,9,12.12060065445987,1.689262796110179,0.7777777777777778,0.31123674456712863,0.7569728031497232
TOP30|$5000|30BPS,year,2023,12,-74.11908569739393,0.35939439565035103,0.5,0.3103836228577947,0.7781380148734003
TOP30|$5000|30BPS,year,2024,62,21.120650420668994,1.0476588444590489,0.4838709677419355,0.26378258744927874,0.5301014075974735
TOP30|$5000|30BPS,year,2025,72,-207.1463761724778,0.6411413730488557,0.4861111111111111,0.2610171063286374,0.5333479264075385
TOP30|$5000|30BPS,year,2026,6,-44.514933881074,0.20294140035911876,0.16666666666666666,1.0,0.0
TOP30|$5000|30BPS,quarter,2023Q4,12,-74.11908569739393,0.35939439565035103,0.5,0.3103836228577947,0.7781380148734003
TOP30|$5000|30BPS,quarter,2024Q1,19,17.977678801187807,1.104039451951051,0.5789473684210527,0.5251901853193905,0.8701696017792401
