strategy,signal_time,entry_time,exit_time,entry_i,exit_i,entry_price,initial_stop,stop_source,pivot_time,risk_pct,entry_gap_atr,atr_ratio_setup,vol_ratio_setup,breakout_vol_ratio,exit_price_weighted,return_pct,r_multiple,tp1_hit,exit_reason,period,trade_year,market,symbol,name,ticker,cost_bps_side,priority_breakout_vol,priority_atr_ratio,priority_vol_ratio,notional,allocation_at_entry_pct,planned_risk_dollars,equity_at_entry,open_positions_after_entry,open_risk_pct_of_equity_after_entry,gross_exposure_pct_after_entry,config,portfolio_pnl,equity_before_exit,equity_after_exit,portfolio_return_on_exit_equity_pct,closed_event_drawdown_pct,universe
SOR_E1_BE,2021-12-22,2021-12-23,2021-12-30,1221,1226,129000.0,120500.0,pivot,2021-12-20,6.589147286821706,0.4624277456647399,0.7816091954022989,0.934652905917106,1.049570704358133,131000.0,1.4488879591212145,0.23529411764705882,False,end_of_data,Y2021,2021,KOSPI,000660,SK하이닉스,000660.KS,5.0,1.049570704358133,0.7816091954022989,0.934652905917106,0.15580620722739003,15.176470588235295,0.010266300476223374,1.0266300476223373,2,1.9999999999999996,41.77647058823529,P8_R8,0.0022574573760811016,1.0212290808500633,1.0234865382261444,0.2210529858983267,0.878909427426211,KOSPI40_ROLLING
SOR_E1_BE,2021-12-23,2021-12-24,2021-12-30,1222,1226,544000.0,485000.0,pivot,2021-12-02,10.845588235294118,0.13745704467353953,0.8473967684021544,0.6377791753079484,1.3457261898232267,511000.0,-6.160063350677603,-0.559322033898305,False,trend_off_end,Y2021,2021,KOSPI,010130,고려아연,010130.KS,5.0,1.3457261898232267,0.8473967684021544,0.6377791753079484,0.09465877049263585,9.220338983050848,0.010266300476223374,1.0266300476223373,3,3.0,50.99680957128614,P8_R8,-0.005831040229318886,1.0234865382261444,1.0176554979968255,-0.5697231972806357,1.4436252738157185,KOSPI40_ROLLING
SOR_E1_BE,2021-12-24,2021-12-27,2021-12-30,1223,1226,196500.0,173500.0,pivot,2021-12-20,11.704834605597965,0.0,0.8240343347639485,0.8019542914084844,3.5057224276320627,197500.0,0.40844717590313717,0.043478260869565216,False,end_of_data,Y2021,2021,KOSPI,009150,삼성전기,009150.KS,5.0,3.5057224276320627,0.8240343347639485,0.8019542914084844,0.08770991493816925,8.543478260869565,0.010266300476223374,1.0266300476223373,4,4.0,59.54028783215571,P8_R8,0.0003582486705519961,1.0176554979968255,1.0180137466673775,0.03520333465079099,1.4089301434011658,KOSPI40_ROLLING
SOR_E1_BE,2021-01-07,2021-01-08,2021-01-27,983,996,202252.890625,183072.859375,pivot,2020-12-23,9.483192645964191,0.2622367104746234,0.7333330542087418,0.7219937524708104,1.6709143568762712,203300.0,0.4172553339497842,0.05459372622242208,False,trend_off_next_open,Y2021,2021,KOSDAQ,145020,휴젤,145020.KQ,5.0,1.6709143568762712,0.7333330542087418,0.7219937524708104,0.10544971902743902,10.544971902743901,0.01,1.0,1,1.0,10.544971902743901,P8_R8,0.0004399945772770498,1.0,1.000439994577277,0.04399945772770498,-0.0,KOSDAQ40_ROLLING
SOR_E1_BE,2021-01-25,2021-01-26,2021-02-19,995,1011,32050.0,28850.0,pivot,2021-01-18,9.98439937597504,0.2403846153846154,0.7591240875912408,0.8488903184655239,2.137242405387073,30900.0,-3.684507200377951,-0.359375,False,trend_off_next_open,Y2021,2021,KOSDAQ,086450,동국제약,086450.KQ,5.0,2.137242405387073,0.7591240875912408,0.8488903184655239,0.10015625,10.015625,0.01,1.0,2,2.0,20.560596902743903,P8_R8,-0.003690264242878542,1.000439994577277,0.9967497303343985,-0.3688641260726302,0.3688641260726322,KOSDAQ40_ROLLING
SOR_E1_BE,2021-02-08,2021-02-09,2021-03-02,1005,1017,161800.0,139500.0,pivot,2021-01-29,13.782447466007417,0.0,0.8332028191072827,0.7231985109299961,1.0449044852063056,159000.0,-1.828751878696,-0.12556053811659193,False,trend_off_next_open,Y2021,2021,KOSDAQ,064760,티씨케이,064760.KQ,5.0,1.0449044852063056,0.8332028191072827,0.7231985109299961,0.07258797808188494,7.255605381165919,0.01000439994577277,1.000439994577277,2,1.9995601989328076,17.26682549860232,P8_R8,-0.0013274540128799116,0.9967497303343985,0.9954222763215186,-0.13317826656793433,0.5015511457914679,KOSDAQ40_ROLLING
SOR_E1_BE,2021-02-19,2021-02-22,2021-03-03,1012,1018,34200.0,29920.0,pivot,2021-02-05,12.514619883040936,0.17013232514177692,0.7754318618042226,0.5298563802601353,1.5797433352257348,30840.0,-9.914691776918549,-0.7850467289719626,False,trend_off_next_open,Y2021,2021,KOSDAQ,058470,리노공업,058470.KQ,5.0,1.5797433352257348,0.7754318618042226,0.5298563802601353,0.0796468242463468,7.990654205607476,0.009967497303343986,0.9967497303343985,2,2.0037022977088146,15.273121997952147,P8_R8,-0.007896737134129314,0.9954222763215186,0.9875255391873893,-0.79330524562007,1.2908775598625133,KOSDAQ40_ROLLING
SOR_E1_BE,2021-03-25,2021-03-26,2021-04-09,1035,1045,35000.0,31500.0,pivot,2021-03-19,10.0,0.48695652173913045,0.8958333333333334,0.8067899382775205,2.5474821587048804,32750.0,-6.522096094809737,-0.6428571428571429,False,trend_off_next_open,Y2021,2021,KOSDAQ,005290,동진쎄미켐,005290.KQ,5.0,2.5474821587048804,0.8958333333333334,0.8067899382775205,0.09875255391873893,10.0,0.009875255391873894,0.9875255391873893,2,2.0000000000000004,17.49673202614379,P8_R8,-0.006440736462658952,0.9875255391873893,0.9810848027247303,-0.6522096094809737,1.9346679418514312,KOSDAQ40_ROLLING
SOR_E1_BE,2021-03-16,2021-03-17,2021-04-19,1028,1051,114700.0,99400.0,pivot,2021-03-09,13.339145597210113,0.0,0.8439897698209718,0.5367405780923901,3.3160454173928846,123600.0,7.651666755985587,0.5816993464052288,False,trend_off_next_open,Y2021,2021,KOSDAQ,039030,이오테크닉스,039030.KQ,5.0,3.3160454173928846,0.8439897698209718,0.5367405780923901,0.07403214336261017,7.496732026143792,0.009875255391873892,0.9875255391873893,1,0.9999999999999999,7.496732026143792,P8_R8,0.0056646929024204325,0.9810848027247303,0.9867494956271508,0.5773907501867415,1.368447785407767,KOSDAQ40_ROLLING
SOR_E1_BE,2021-03-29,2021-03-30,2021-04-23,819,837,100100.0,92600.0,pivot,2021-03-24,7.492507492507492,0.1444043321299639,0.7891682785299806,0.4129277449086664,3.6081466346933513,101100.0,0.8980524722653982,0.13333333333333333,False,trend_off_next_open,Y2021,2021,KOSDAQ,253450,스튜디오드래곤,253450.KQ,5.0,3.6081466346933513,0.7891682785299806,0.4129277449086664,0.13180174196354358,13.34666666666667,0.009875255391873896,0.9875255391873893,3,3.0,30.843398692810464,P8_R8,0.001183648802192464,0.9867494956271508,0.9879331444293432,0.11995433566856493,1.2501349621891533,KOSDAQ40_ROLLING
SOR_E1_BE,2021-04-06,2021-04-07,2021-04-29,1043,1059,33080.0,30080.0,pivot,2021-03-29,9.068923821039903,0.0,0.8119266055045872,0.681435404467846,1.4866857043087458,32380.0,-2.2139172251842587,-0.23333333333333334,False,trend_off_next_open,Y2021,2021,KOSDAQ,058470,리노공업,058470.KQ,5.0,1.4866857043087458,0.8119266055045872,0.681435404467846,0.10889114945439614,11.026666666666667,0.009875255391873892,0.9875255391873893,4,4.000000000000001,41.87006535947714,P8_R8,-0.002410759914472011,0.9879331444293432,0.9855223845148712,-0.24402055220695434,1.491104928158049,KOSDAQ40_ROLLING
SOR_E1_BE,2021-04-12,2021-04-13,2021-05-04,522,537,44885.09765625,40512.69140625,pivot,2021-04-06,9.74133170765457,0.2343773887342083,0.6741083955761893,0.5364926645581257,5.480418163936788,42488.91796875,-5.433089152000791,-0.548023113703124,False,trend_off_next_open,Y2021,2021,KOSDAQ,247540,에코프로비엠,247540.KQ,5.0,5.480418163936788,0.6741083955761893,0.5364926645581257,0.10071362234321728,10.26553688972748,0.009810848027247302,0.9810848027247303,4,4.0196947392664875,42.34482645842489,P8_R8,-0.005471860890116383,0.9855223845148712,0.9800505236247548,-0.5552244145940872,2.038050364143784,KOSDAQ40_ROLLING
SOR_E1_BE,2021-04-13,2021-04-14,2021-05-10,1048,1065,27850.0,22000.0,pivot,2021-03-31,21.005385996409334,0.0,0.42857142857142855,0.3610637656909115,7.028254940278973,25950.0,-6.915393290787275,-0.3247863247863248,False,trend_off_next_open,Y2021,2021,KOSDAQ,098460,고영,098460.KQ,5.0,7.028254940278973,0.42857142857142855,0.3610637656909115,0.04670634488185255,4.7606837606837615,0.009810848027247304,0.9810848027247303,5,5.0196947392664875,47.105510219108645,P8_R8,-0.003229927440331597,0.9800505236247548,0.9768205961844232,-0.3295674419299921,2.360901055623421,KOSDAQ40_ROLLING
SOR_E1_BE,2021-06-10,2021-06-11,2021-06-28,914,925,61600.0,57300.0,pivot,2021-06-08,6.98051948051948,0.05102040816326531,0.8205128205128205,0.6928805381140377,2.0780221956317764,62400.0,1.197453221441247,0.18604651162790697,False,trend_off_next_open,Y2021,2021,KOSDAQ,263750,펄어비스,263750.KQ,5.0,2.0780221956317764,0.8205128205128205,0.6928805381140377,0.13993522959293134,14.32558139534884,0.009768205961844233,0.9768205961844232,3,3.0,37.72541928325991,P8_R8,0.0016756589146917616,0.9768205961844232,0.978496255099115,0.17154213590879264,2.1934088598121404,KOSDAQ40_ROLLING
SOR_E1_BE,2021-06-14,2021-06-15,2021-06-28,1090,1099,41050.0,38600.0,pivot,2021-06-10,5.9683313032886725,0.13961605584642234,0.8053691275167785,0.7461505643253306,1.5666200211297416,40100.0,-2.4118878441412472,-0.3877551020408163,False,trend_off_next_open,Y2021,2021,KOSDAQ,035900,JYP Ent.,035900.KQ,5.0,1.5666200211297416,0.8053691275167785,0.7461505643253306,0.1636672876464105,16.755102040816325,0.009768205961844231,0.9768205961844232,5,4.999999999999999,72.94049880646854,P8_R8,-0.003947471415579464,0.978496255099115,0.9745487836835355,-0.4034222302853487,2.587982391155963,KOSDAQ40_ROLLING
SOR_E1_BE,2021-06-04,2021-06-07,2021-07-09,1084,1108,218100.0,197700.0,pivot,2021-06-01,9.353507565337,0.0,0.6467065868263473,0.602731242568305,3.1014677348732516,244450.0,11.969588337422321,1.2916666666666667,True,trend_off_next_open,Y2021,2021,KOSDAQ,145020,휴젤,145020.KQ,5.0,3.1014677348732516,0.6467065868263473,0.602731242568305,0.10443361373912878,10.691176470588237,0.009768205961844231,0.9768205961844232,2,2.0,23.399837887911072,P8_R8,0.012500273650467433,0.9745487836835355,0.9870490573340029,1.2826729518064472,1.3385047894783786,KOSDAQ40_ROLLING
SOR_E1_BE,2021-05-26,2021-05-27,2021-07-15,1077,1112,161400.0,148700.0,pivot,2021-05-24,7.8686493184634445,0.29180695847362514,0.8317307692307693,0.9088582304873006,3.5201095550017656,181350.0,12.248290352964798,1.5708661417322833,True,trend_off_next_open,Y2021,2021,KOSDAQ,035760,CJ ENM,035760.KQ,5.0,3.5201095550017656,0.8317307692307693,0.9088582304873006,0.1241408222237527,12.708661417322835,0.009768205961844233,0.9768205961844232,1,1.0000000000000002,12.708661417322835,P8_R8,0.015205128352523082,0.9870490573340029,1.0022541856865261,1.540463286960811,-0.0,KOSDAQ40_ROLLING
SOR_E1_BE,2021-06-16,2021-06-17,2021-07-19,1092,1114,193900.0,172800.0,pivot,2021-06-10,10.881897885507994,0.016142050040355124,0.8013468013468014,0.653971927055343,1.4327749481512437,192100.0,-1.0273357390412463,-0.08530805687203792,False,trend_off_next_open,Y2021,2021,KOSDAQ,064760,티씨케이,064760.KQ,5.0,1.4327749481512437,0.8013468013468014,0.653971927055343,0.08976564625599982,9.189573459715639,0.009768205961844231,0.9768205961844232,6,6.0,82.13007226618417,P8_R8,-0.0009221945653692267,1.0022541856865261,1.001331991121157,-0.09201204430366533,0.09201204430366872,KOSDAQ40_ROLLING
SOR_E1_BE,2021-06-29,2021-06-30,2021-07-29,927,948,74500.0,62400.0,pivot,2021-06-18,16.241610738255034,0.03466204506065858,0.8496420047732697,0.6876956051252617,15.172849918001504,77000.0,3.2524006453149346,0.2066115702479339,False,trend_off_next_open,Y2021,2021,KOSDAQ,263750,펄어비스,263750.KQ,5.0,15.172849918001504,0.8496420047732697,0.6876956051252617,0.06000321023506066,6.15702479338843,0.009745487836835355,0.9745487836835355,5,5.009324571694814,57.32541704493793,P8_R8,0.0019515447968947897,1.001331991121157,1.0032835359180516,0.19489488143784484,-0.0,KOSDAQ40_ROLLING
SOR_E1_BE,2021-08-02,2021-08-03,2021-08-12,1125,1132,26300.0,23350.0,pivot,2021-07-20,11.216730038022813,0.0,0.896969696969697,0.9583572429577789,5.905612134680792,24700.0,-6.177519605216386,-0.5423728813559322,False,trend_off_next_open,Y2021,2021,KOSDAQ,098460,고영,098460.KQ,5.0,5.905612134680792,0.896969696969697,0.9583572429577789,0.08944527794794833,8.915254237288135,0.010032835359180517,1.0032835359180516,2,1.9736236679002075,26.888325223050177,P8_R8,-0.005525499581174796,1.0032835359180516,0.9977580363368769,-0.5507415783633591,0.5507415783633562,KOSDAQ40_ROLLING
SOR_E1_BE,2021-06-10,2021-06-11,2021-09-02,563,621,45601.48046875,43131.19140625,pivot,2021-06-01,5.417124701012397,0.0,0.5685283457953288,0.47441750687459816,1.9806954256946512,63239.326171875,38.53962152140635,7.139992631176134,True,trend_off_next_open,Y2021,2021,KOSDAQ,247540,에코프로비엠,247540.KQ,5.0,1.9806954256946512,0.5685283457953288,0.47441750687459816,0.1803208620990148,18.459977482392304,0.009768205961844231,0.9768205961844232,4,4.0,56.18539676565222,P8_R8,0.06949497777709737,0.9977580363368769,1.0672530141139742,6.9651133086572825,-0.0,KOSDAQ40_ROLLING
SOR_E1_BE,2021-09-03,2021-09-06,2021-09-09,1148,1151,127000.0,118100.0,pivot,2021-08-30,7.0078740157480315,0.0,0.7389380530973452,0.6252258558055971,2.3175952987491324,118800.0,-6.550189472193035,-0.9213483146067416,False,trend_off_next_open,Y2021,2021,KOSDAQ,039030,이오테크닉스,039030.KQ,5.0,2.3175952987491324,0.7389380530973452,0.6252258558055971,0.15229340763199406,14.269662921348313,0.010672530141139742,1.0672530141139742,1,1.0,14.269662921348313,P8_R8,-0.0099755067535549,1.0672530141139742,1.0572775073604193,-0.9346899583915903,0.9346899583915991,KOSDAQ40_ROLLING
SOR_E1_BE,2021-09-03,2021-09-06,2021-09-24,1148,1159,36740.0,34040.0,pivot,2021-08-25,7.348938486663037,0.0,0.8979591836734694,0.7777705634490263,1.5871897176351712,39660.0,7.839847087887741,1.0814814814814815,True,trend_off_next_open,Y2021,2021,KOSDAQ,058470,리노공업,058470.KQ,5.0,1.5871897176351712,0.8979591836734694,0.7777705634490263,0.14522546569832379,13.607407407407411,0.010672530141139744,1.0672530141139742,2,2.0,27.877070328755725,P8_R8,0.011385454443421449,1.0572775073604193,1.0686629618038408,1.0768652850514315,-0.0,KOSDAQ40_ROLLING
SOR_E1_BE,2021-11-01,2021-11-02,2021-11-11,1184,1191,34464.28515625,32678.572265625,pivot,2021-10-27,5.181343186226412,0.0,0.7915783348197976,0.8723472326937411,1.1043086711412922,36130.951171875,4.731138665746548,0.9333336979169515,True,same_bar_BE_after_TP1,Y2021,2021,KOSDAQ,060250,NHN한국사이버결제,060250.KQ,5.0,1.1043086711412922,0.7915783348197976,0.8723472326937411,0.20625210942303,19.300014765636533,0.010686629618038408,1.0686629618038408,2,2.0,25.156302190786235,P8_R8,0.009758073297830851,1.0686629618038408,1.0784210351016716,0.9131104610718231,-0.0,KOSDAQ40_ROLLING
SOR_E1_BE,2021-10-20,2021-10-21,2021-11-22,1176,1198,48900.0,40550.0,pivot,2021-10-12,17.075664621676893,0.0,0.8516129032258064,0.7292416701800011,6.79511051048329,51500.0,5.211709073888415,0.31137724550898205,False,trend_off_next_open,Y2021,2021,KOSDAQ,035900,JYP Ent.,035900.KQ,5.0,6.79511051048329,0.8516129032258064,0.7292416701800011,0.06258397464935067,5.8562874251496995,0.010686629618038406,1.0686629618038408,1,0.9999999999999998,5.8562874251496995,P8_R8,0.0032616946856002344,1.0784210351016716,1.081682729787272,0.3024509518485725,-0.0,KOSDAQ40_ROLLING
SOR_E1_BE,2021-11-09,2021-11-10,2021-12-03,680,697,310000.0,270000.0,pivot,2021-11-02,12.903225806451612,0.0,0.5979614949037373,0.5008003951610378,1.6352184127537517,321000.0,3.4448904579968076,0.275,False,trend_off_next_open,Y2021,2021,KOSDAQ,278280,천보,278280.KQ,5.0,1.6352184127537517,0.5979614949037373,0.5008003951610378,0.08282137953979767,7.750000000000001,0.010686629618038408,1.0686629618038408,3,3.0,32.906302190786235,P8_R8,0.00285310580094781,1.081682729787272,1.0845358355882198,0.2637654944818166,-0.0,KOSDAQ40_ROLLING
SOR_E1_BE,2021-12-20,2021-12-21,2021-12-30,1219,1226,141500.0,126500.0,pivot,2021-12-14,10.60070671378092,0.05485463521667581,0.7806524184476941,0.9925932215775891,1.9360887108246876,139200.0,-1.7237670917191639,-0.15333333333333332,False,end_of_data,Y2021,2021,KOSDAQ,237690,에스티팜,237690.KQ,5.0,1.9360887108246876,0.7806524184476941,0.9925932215775891,0.10230788049048874,9.433333333333334,0.010845358355882198,1.0845358355882198,1,1.0,9.433333333333334,P8_R8,-0.0017635495761304156,1.0845358355882198,1.0827722860120894,-0.16260869565217448,0.16260869565216662,KOSDAQ40_ROLLING
SOR_E1_BE,2021-12-28,2021-12-29,2021-12-30,1225,1226,51000.0,46350.0,pivot,2021-12-15,9.117647058823529,0.0,0.8200836820083682,0.4178792238394419,1.036780853540609,50700.0,-0.6875973777816902,-0.06451612903225806,False,end_of_data,Y2021,2021,KOSDAQ,035900,JYP Ent.,035900.KQ,5.0,1.036780853540609,0.8200836820083682,0.4178792238394419,0.11894909164515959,10.96774193548387,0.010845358355882196,1.0845358355882198,2,2.0,20.401075268817205,P8_R8,-0.0008178908350472568,1.0827722860120894,1.081954395177042,-0.07553673525017843,0.23802260160242783,KOSDAQ40_ROLLING
SOR_E1_BE,2021-01-11,2021-01-12,2021-01-15,985,988,312830.59375,281999.71875,pivot,2021-01-04,9.855453915303,0.40355572882104684,0.6540917016273003,0.7013308727601979,1.30189767126021,286932.65625,-8.370257668131021,-0.8400000810875462,False,trend_off_next_open,Y2021,2021,KOSPI,068270,셀트리온,068270.KS,5.0,1.30189767126021,0.6540917016273003,0.7013308727601979,0.10146666085539253,10.146666085539254,0.01,1.0,3,3.0,25.044018937671385,P8_R8,-0.00849302096084499,1.0,0.991506979039155,-0.849302096084499,0.8493020960845032,KR80_ROLLING
SOR_E1_BE,2021-01-07,2021-01-08,2021-01-27,983,996,202252.890625,183072.859375,pivot,2020-12-23,9.483192645964191,0.2622367104746234,0.7333330542087418,0.7219937524708104,1.6709143568762712,203300.0,0.4172553339497842,0.05459372622242208,False,trend_off_next_open,Y2021,2021,KOSDAQ,145020,휴젤,145020.KQ,5.0,1.6709143568762712,0.7333330542087418,0.7219937524708104,0.10544971902743902,10.544971902743901,0.01,1.0,2,2.0,14.897352852132132,P8_R8,0.0004399945772770498,0.991506979039155,0.991946973616432,0.04437634697270994,0.8053026383567974,KR80_ROLLING
SOR_E1_BE,2021-01-04,2021-01-05,2021-02-09,980,1005,216416.90625,166693.109375,pivot,2020-12-28,22.975929993916544,0.0,0.8888888379710277,0.780633132847428,4.299242102346847,269929.1875,24.601815025551055,1.0761905689648725,False,trend_off_next_open,Y2021,2021,KOSPI,096770,SK이노베이션,096770.KS,5.0,4.299242102346847,0.8888888379710277,0.780633132847428,0.0435238094938823,4.35238094938823,0.01,1.0,1,1.0,4.35238094938823,P8_R8,0.010707647103758152,0.991946973616432,1.00265462072019,1.0794576109971181,-0.0,KR80_ROLLING
SOR_E1_BE,2021-01-25,2021-01-26,2021-02-19,995,1011,32050.0,28850.0,pivot,2021-01-18,9.98439937597504,0.2403846153846154,0.7591240875912408,0.8488903184655239,2.137242405387073,30900.0,-3.684507200377951,-0.359375,False,trend_off_next_open,Y2021,2021,KOSDAQ,086450,동국제약,086450.KQ,5.0,2.137242405387073,0.7591240875912408,0.8488903184655239,0.09930562086939036,10.015625,0.00991506979039155,0.991506979039155,3,3.017131540453856,25.040585153652966,P8_R8,-0.003658922751312717,1.00265462072019,0.9989956979688773,-0.36492354153662343,0.36492354153662143,KR80_ROLLING
SOR_E1_BE,2021-02-08,2021-02-09,2021-03-02,1005,1017,161800.0,139500.0,pivot,2021-01-29,13.782447466007417,0.0,0.8332028191072827,0.7231985109299961,1.0449044852063056,159000.0,-1.828751878696,-0.12556053811659193,False,trend_off_next_open,Y2021,2021,KOSDAQ,064760,티씨케이,064760.KQ,5.0,1.0449044852063056,0.8332028191072827,0.7231985109299961,0.07197175799602633,7.255605381165919,0.00991946973616432,0.991946973616432,3,3.0076748374749664,21.654503120885447,P8_R8,-0.00131618487648287,0.9989956979688773,0.9976795130923944,-0.1317508052496012,0.4961935570817033,KR80_ROLLING
SOR_E1_BE,2021-02-19,2021-02-22,2021-03-03,1012,1018,34200.0,29920.0,pivot,2021-02-05,12.514619883040936,0.17013232514177692,0.7754318618042226,0.5298563802601353,1.5797433352257348,30840.0,-9.914691776918549,-0.7850467289719626,False,trend_off_next_open,Y2021,2021,KOSDAQ,058470,리노공업,058470.KQ,5.0,1.5797433352257348,0.7754318618042226,0.5298563802601353,0.07982629175358787,7.990654205607477,0.009989956979688774,0.9989956979688773,3,2.9966067905917675,25.960377967116873,P8_R8,-0.007914530784311985,0.9976795130923944,0.9897649823080824,-0.7932939065552432,1.2855511903839045,KR80_ROLLING
SOR_E1_BE,2021-02-23,2021-02-24,2021-03-08,1014,1021,111500.0,100500.0,pivot,2021-02-19,9.865470852017937,0.0,0.8270676691729323,0.5628049885072784,2.4788832527215807,109000.0,-2.339861459404824,-0.22727272727272727,False,trend_off_next_open,Y2021,2021,KOSPI,009540,한국조선해양,009540.KS,5.0,2.4788832527215807,0.8270676691729323,0.5628049885072784,0.10126183665775439,10.136363636363637,0.009989956979688774,0.9989956979688773,4,3.996606790591767,36.09674160348052,P8_R8,-0.002369386689040261,0.9897649823080824,0.9873955956190421,-0.23938881768831322,1.5218625422767862,KR80_ROLLING
SOR_E1_BE,2021-02-15,2021-02-16,2021-03-09,1008,1022,391500.0,355000.0,pivot,2021-02-09,9.323116219667943,0.3915171288743883,0.7272727272727273,0.838894681716866,1.0531592784268842,366500.0,-6.479263561067484,-0.684931506849315,False,trend_off_next_open,Y2021,2021,KOSPI,035420,NAVER,035420.KS,5.0,1.0531592784268842,0.7272727272727273,0.838894681716866,0.10754500931834368,10.726027397260275,0.0100265462072019,1.00265462072019,3,2.978202575110964,27.808418015715812,P8_R8,-0.006968124600510071,0.9873955956190421,0.980427471018532,-0.705707482535553,2.216830126977587,KR80_ROLLING
SOR_E1_BE,2021-03-16,2021-03-17,2021-03-23,1028,1032,25000.0,22750.0,pivot,2021-03-09,9.0,0.4484304932735426,0.78,0.46275923738588637,2.5345459773735075,22950.0,-8.29175412293852,-0.9111111111111111,False,trend_off_next_open,Y2021,2021,KOSPI,015760,한국전력,015760.KS,5.0,2.5345459773735075,0.78,0.46275923738588637,0.10893638566872578,11.111111111111112,0.00980427471018532,0.980427471018532,2,2.0,18.6078431372549,P8_R8,-0.009032737250066777,0.980427471018532,0.9713947337684652,-0.9213060136598356,3.117712351364965,KR80_ROLLING
SOR_E1_BE,2021-03-30,2021-03-31,2021-04-06,1038,1042,1597000.0,1498000.0,pivot,2021-03-24,6.1991233562930494,0.22377622377622378,0.8397163120567376,0.7988997975321848,1.1263275317628119,1553000.0,-2.8523621720761394,-0.4444444444444444,False,trend_off_next_open,Y2021,2021,KOSPI,051900,LG생활건강,051900.KS,5.0,1.1263275317628119,0.8397163120567376,0.7988997975321848,0.15669872624527667,16.13131313131313,0.009713947337684653,0.9713947337684652,5,5.009298729894309,53.71942191032471,P8_R8,-0.004469615191545417,0.9713947337684652,0.9669251185769198,-0.4601234736167268,3.5634904986132088,KR80_ROLLING
SOR_E1_BE,2021-03-25,2021-03-26,2021-04-09,1035,1045,35000.0,31500.0,pivot,2021-03-19,10.0,0.48695652173913045,0.8958333333333334,0.8067899382775205,2.5474821587048804,32750.0,-6.522096094809737,-0.6428571428571429,False,trend_off_next_open,Y2021,2021,KOSDAQ,005290,동진쎄미켐,005290.KQ,5.0,2.5474821587048804,0.8958333333333334,0.8067899382775205,0.09713947337684652,9.999999999999998,0.009713947337684652,0.9713947337684652,2,2.009298729894309,17.566442112344916,P8_R8,-0.006335529799630051,0.9669251185769198,0.9605895887772897,-0.6552244509848312,4.195366088542607,KR80_ROLLING
SOR_E1_BE,2021-03-16,2021-03-17,2021-04-19,1028,1051,114700.0,99400.0,pivot,2021-03-09,13.339145597210113,0.0,0.8439897698209718,0.5367405780923901,3.3160454173928846,123600.0,7.651666755985587,0.5816993464052288,False,trend_off_next_open,Y2021,2021,KOSDAQ,039030,이오테크닉스,039030.KQ,5.0,3.3160454173928846,0.8439897698209718,0.5367405780923901,0.07350002021295793,7.496732026143791,0.00980427471018532,0.980427471018532,1,1.0,7.496732026143791,P8_R8,0.005623976612277588,0.9605895887772897,0.9662135653895673,0.5854713269832755,3.634457427069737,KR80_ROLLING
SOR_E1_BE,2021-04-07,2021-04-08,2021-04-22,526,536,10650.0,9980.0,pivot,2021-04-05,6.291079812206573,0.0,0.7126436781609196,0.7587404630386575,2.924799233865217,10350.0,-2.9140359397765714,-0.44776119402985076,False,trend_off_next_open,Y2021,2021,KOSPI,316140,우리금융지주,316140.KS,5.0,2.924799233865217,0.7126436781609196,0.7587404630386575,0.15369779869916708,15.895522388059701,0.009669251185769199,0.9669251185769198,7,7.027831729157946,73.45824256387881,P8_R8,-0.004478809092739176,0.9662135653895673,0.9617347562968281,-0.46354235266127386,4.081152530267085,KR80_ROLLING
SOR_E1_BE,2021-03-29,2021-03-30,2021-04-23,819,837,100100.0,92600.0,pivot,2021-03-24,7.492507492507492,0.1444043321299639,0.7891682785299806,0.4129277449086664,3.6081466346933513,101100.0,0.8980524722653982,0.13333333333333333,False,trend_off_next_open,Y2021,2021,KOSDAQ,253450,스튜디오드래곤,253450.KQ,5.0,3.6081466346933513,0.7891682785299806,0.4129277449086664,0.12964881713363116,13.346666666666668,0.009713947337684653,0.9713947337684652,4,4.009298729894309,37.58810877901158,P8_R8,0.00116431440753142,0.9617347562968281,0.9628990707043595,0.12106398358884599,3.9650293525077207,KR80_ROLLING
SOR_E1_BE,2021-04-19,2021-04-20,2021-04-23,1052,1055,200000.0,189500.0,pivot,2021-04-14,5.25,0.23121387283236994,0.6823529411764706,0.7420649567390466,1.7308790049588008,192500.0,-3.846201899050472,-0.7142857142857143,False,trend_off_next_open,Y2021,2021,KOSPI,009150,삼성전기,009150.KS,5.0,1.7308790049588008,0.6823529411764706,0.7420649567390466,0.18404067912182234,19.047619047619047,0.009662135653895672,0.9662135653895673,7,7.007113354597547,85.10510435760617,P8_R8,-0.0070785760954089165,0.9628990707043595,0.9558204946089506,-0.7351316779474037,4.67101284364494,KR80_ROLLING
SOR_E1_BE,2021-04-06,2021-04-07,2021-04-29,1043,1059,33080.0,30080.0,pivot,2021-03-29,9.068923821039903,0.0,0.8119266055045872,0.681435404467846,1.4866857043087458,32380.0,-2.2139172251842587,-0.23333333333333334,False,trend_off_next_open,Y2021,2021,KOSDAQ,058470,리노공업,058470.KQ,5.0,1.4866857043087458,0.8119266055045872,0.681435404467846,0.10661960974174836,11.026666666666667,0.009669251185769197,0.9669251185769198,6,6.027831729157946,57.56272017581911,P8_R8,-0.002360469905496801,0.9558204946089506,0.9534600247034538,-0.24695744847598466,4.9064348779842675,KR80_ROLLING
