strategy,signal_time,entry_time,exit_time,entry_i,exit_i,entry_price,initial_stop,stop_source,pivot_time,risk_pct,entry_gap_atr,atr_ratio_setup,vol_ratio_setup,breakout_vol_ratio,exit_price_weighted,return_pct,r_multiple,tp1_hit,exit_reason,period,trade_year,market,symbol,name,ticker,cost_bps_side,priority_breakout_vol,priority_atr_ratio,priority_vol_ratio
SOR_E1_BE,2019-11-05,2019-11-06,2019-11-18,693,701,73200.0,61266.66796875,pivot,2019-10-30,16.302366162909838,0.2728226652675761,0.7097740457522922,0.7948746238630741,2.6321689998235036,61266.66796875,-16.636488453676655,-1.0,False,initial_stop,Y2019,2019,KOSDAQ,140410,메지온,140410.KQ,20.0,2.6321689998235036,0.7097740457522922,0.7948746238630741
SOR_E1_BE,2019-12-27,2019-12-30,2019-12-30,730,730,60000.0,45033.33203125,pivot,2019-12-12,24.944446614583335,0.0,0.6705884956206688,0.6815166177844353,1.792769723571917,63766.66796875,5.853517353314208,0.25167044372299174,False,end_of_data,Y2019,2019,KOSDAQ,140410,메지온,140410.KQ,20.0,1.792769723571917,0.6705884956206688,0.6815166177844353
SOR_E1_BE,2020-11-16,2020-11-17,2020-12-30,948,978,97400.0,79200.0,pivot,2020-11-02,18.68583162217659,0.0,0.7177242888402626,0.8829683153467702,2.5106716317964666,118500.0,21.17756273899838,1.1593406593406594,False,end_of_data,Y2020,2020,KOSPI,000660,SK하이닉스,000660.KS,20.0,2.5106716317964666,0.7177242888402626,0.8829683153467702
SOR_E1_BE,2020-08-03,2020-08-04,2020-09-08,878,902,317500.0,260500.0,pivot,2020-07-20,17.95275590551181,0.24193548387096775,0.7175257731958763,0.8420464102083413,1.049741374272441,316000.0,-0.8697565498923421,-0.02631578947368421,False,trend_off_next_open,Y2020,2020,KOSPI,035420,NAVER,035420.KS,20.0,1.049741374272441,0.7175257731958763,0.8420464102083413
SOR_E1_BE,2020-01-23,2020-01-28,2020-02-21,747,765,725701.3125,654196.1875,pivot,2020-01-15,9.853244546805199,0.0,0.7009516071026705,0.9463848758992468,4.278731582452157,750043.5,2.9417063885022854,0.3404257736770616,False,trend_off_next_open,Y2020,2020,KOSPI,207940,삼성바이오로직스,207940.KS,20.0,4.278731582452157,0.7009516071026705,0.9463848758992468
SOR_E1_BE,2020-04-10,2020-04-13,2020-07-02,801,855,867190.25,659521.0,pivot,2020-03-30,23.94736910383852,0.2966958508520626,0.3852941078743418,0.7154980096998709,10.114597111692797,1222434.0,40.402180946118314,1.7106227811772807,True,trend_off_next_open,Y2020,2020,KOSPI,207940,삼성바이오로직스,207940.KS,20.0,10.114597111692797,0.3852941078743418,0.7154980096998709
SOR_E1_BE,2020-05-13,2020-05-14,2020-07-02,820,855,932609.875,844369.4375,pivot,2020-05-04,9.46166664812551,0.0,0.6746986337137783,0.5609371439401288,1.2405854631046285,1135715.0,21.292004074568727,2.3017239120102957,True,trend_off_next_open,Y2020,2020,KOSPI,207940,삼성바이오로직스,207940.KS,20.0,1.2405854631046285,0.6746986337137783,0.5609371439401288
SOR_E1_BE,2020-06-04,2020-06-05,2020-07-02,836,855,981294.25,917396.0,pivot,2020-05-28,6.51162992140227,0.0,0.8795815076774602,0.3847435236948585,1.4652400773966145,1135715.0,15.274415149668963,2.416666340627482,True,trend_off_next_open,Y2020,2020,KOSPI,207940,삼성바이오로직스,207940.KS,20.0,1.4652400773966145,0.8795815076774602,0.3847435236948585
SOR_E1_BE,2020-11-18,2020-11-19,2020-12-16,950,969,1241451.375,1127347.375,pivot,2020-11-13,9.19117754410639,0.1379328125402841,0.6569340811264694,0.8754775965137785,3.080964506115538,1218630.5,-2.2301048573223015,-0.20000065729509922,False,trend_off_next_open,Y2020,2020,KOSPI,207940,삼성바이오로직스,207940.KS,20.0,3.080964506115538,0.6569340811264694,0.8754775965137785
SOR_E1_BE,2020-12-14,2020-12-15,2020-12-23,968,974,260000.0,239000.0,pivot,2020-12-10,8.076923076923077,0.30303030303030304,0.8607594936708861,0.8193581051328307,2.563307320940678,245000.0,-6.145401504682946,-0.7142857142857143,False,trend_off_next_open,Y2020,2020,KOSPI,012330,현대모비스,012330.KS,20.0,2.563307320940678,0.8607594936708861,0.8193581051328307
SOR_E1_BE,2020-06-01,2020-06-02,2020-07-30,833,875,185388.25,166043.390625,pivot,2020-05-28,10.434781802514452,0.37735617182090264,0.735042746371529,0.30576597026661434,1.8080383367132922,233548.8984375,25.475356450915186,2.489583796082777,True,trend_off_next_open,Y2020,2020,KOSPI,068270,셀트리온,068270.KS,20.0,1.8080383367132922,0.735042746371529,0.30576597026661434
SOR_E1_BE,2020-11-25,2020-11-26,2020-12-28,955,976,270022.03125,227705.140625,pivot,2020-11-17,15.671643691110853,0.358423726013151,0.7098323313877055,0.9191540376899737,10.112577165970539,281709.53125,3.9118700811173968,0.2761899522243076,False,trend_off_next_open,Y2020,2020,KOSPI,068270,셀트리온,068270.KS,20.0,10.112577165970539,0.7098323313877055,0.9191540376899737
SOR_E1_BE,2020-05-21,2020-05-22,2020-09-09,826,903,382000.0,330000.0,pivot,2020-05-13,13.612565445026178,0.3665987780040733,0.8033126293995859,0.6627208886718273,1.7372766002628468,584000.0,52.26928342268342,3.8846153846153846,True,trend_off_next_open,Y2020,2020,KOSPI,051910,LG화학,051910.KS,20.0,1.7372766002628468,0.8033126293995859,0.6627208886718273
SOR_E1_BE,2020-06-05,2020-06-08,2020-09-09,837,903,440000.0,380000.0,pivot,2020-05-28,13.636363636363637,0.425531914893617,0.8275862068965517,0.9613315435733016,1.5115225206314988,621000.0,40.572945019052796,3.0166666666666666,True,trend_off_next_open,Y2020,2020,KOSPI,051910,LG화학,051910.KS,20.0,1.5115225206314988,0.8275862068965517,0.9613315435733016
SOR_E1_BE,2020-07-09,2020-07-10,2020-09-09,861,903,544000.0,487500.0,pivot,2020-07-02,10.386029411764707,0.23094688221709006,0.700352526439483,0.6964134306851242,1.334239571327626,669500.0,22.57855612304802,2.221238938053097,True,trend_off_next_open,Y2020,2020,KOSPI,051910,LG화학,051910.KS,20.0,1.334239571327626,0.700352526439483,0.6964134306851242
SOR_E1_BE,2020-11-25,2020-11-26,2020-11-30,955,957,47650.0,45550.0,pivot,2020-11-19,4.4071353620146905,0.0,0.6910994764397905,0.8293979470560161,1.7017110500127217,45550.0,-4.7887436040825015,-1.0,False,initial_stop,Y2020,2020,KOSPI,105560,KB금융,105560.KS,20.0,1.7017110500127217,0.6910994764397905,0.8293979470560161
SOR_E1_BE,2020-08-07,2020-08-10,2020-09-01,882,897,1411000.0,1343000.0,pivot,2020-08-04,4.819277108433735,0.0,0.8344549125168237,0.7752481016109323,1.586741872976716,1521000.0,7.365566528176815,1.6176470588235294,True,trend_off_next_open,Y2020,2020,KOSPI,051900,LG생활건강,051900.KS,20.0,1.586741872976716,0.8344549125168237,0.7752481016109323
SOR_E1_BE,2020-12-11,2020-12-14,2020-12-29,967,977,55753.40625,53500.7421875,pivot,2020-12-08,4.040406163524763,0.11834283098099903,0.800000173405869,0.938934418605329,1.8455929597747354,53500.7421875,-4.423478394408908,-1.0,False,initial_stop,Y2020,2020,KOSPI,017670,SK텔레콤,017670.KS,20.0,1.8455929597747354,0.800000173405869,0.938934418605329
SOR_E1_BE,2020-09-16,2020-09-17,2020-09-25,909,915,47200.0,41650.0,pivot,2020-09-11,11.758474576271187,0.2945990180032733,0.7425569176882661,0.7454165692620186,1.9605407149380598,44950.0,-5.147121012212863,-0.40540540540540543,False,trend_off_next_open,Y2020,2020,KOSPI,000270,기아차,000270.KS,20.0,1.9605407149380598,0.7425569176882661,0.7454165692620186
SOR_E1_BE,2020-11-10,2020-11-11,2020-12-22,944,973,54500.0,50400.0,pivot,2020-10-30,7.522935779816514,0.0,0.7943262411347518,0.9242706025398082,1.29046541569553,61650.0,12.66769213865846,1.7439024390243902,True,trend_off_next_open,Y2020,2020,KOSPI,000270,기아차,000270.KS,20.0,1.29046541569553,0.7943262411347518,0.9242706025398082
SOR_E1_BE,2020-12-03,2020-12-04,2020-12-22,961,973,65000.0,57800.0,pivot,2020-11-30,11.076923076923077,0.13513513513513514,0.8353808353808354,0.8743192205454564,1.5479756334381103,60600.0,-7.141409488714878,-0.6111111111111112,False,trend_off_next_open,Y2020,2020,KOSPI,000270,기아차,000270.KS,20.0,1.5479756334381103,0.8353808353808354,0.8743192205454564
SOR_E1_BE,2020-05-13,2020-05-14,2020-06-16,820,843,310000.0,275500.0,pivot,2020-05-04,11.129032258064516,0.04175365344467641,0.6291079812206573,0.4541002820620654,1.9708160280043123,373000.0,19.84225098190715,1.8260869565217392,True,trend_off_next_open,Y2020,2020,KOSPI,006400,삼성SDI,006400.KS,20.0,1.9708160280043123,0.6291079812206573,0.4541002820620654
SOR_E1_BE,2020-11-24,2020-11-25,2020-12-30,954,978,561000.0,482000.0,pivot,2020-11-13,14.081996434937611,0.45685279187817257,0.7710219922380336,0.9259851441999197,1.4104017585871138,628000.0,11.496080921935103,0.8481012658227848,False,end_of_data,Y2020,2020,KOSPI,006400,삼성SDI,006400.KS,20.0,1.4104017585871138,0.7710219922380336,0.9259851441999197
SOR_E1_BE,2020-12-29,2020-12-30,2020-12-30,978,978,602000.0,543000.0,pivot,2020-12-23,9.800664451827242,0.06968641114982578,0.8872180451127819,0.6440260907189439,1.823250083371272,628000.0,3.90249401529168,0.4406779661016949,False,end_of_data,Y2020,2020,KOSPI,006400,삼성SDI,006400.KS,20.0,1.823250083371272,0.8872180451127819,0.6440260907189439
SOR_E1_BE,2020-12-22,2020-12-23,2020-12-30,974,978,80800.0,71700.0,pivot,2020-12-10,11.262376237623762,0.3818615751789976,0.810958904109589,0.6130576444937371,2.9231497268089734,79100.0,-2.4947629493488277,-0.18681318681318682,False,end_of_data,Y2020,2020,KOSPI,032830,삼성생명,032830.KS,20.0,2.9231497268089734,0.810958904109589,0.6130576444937371
SOR_E1_BE,2020-04-16,2020-04-17,2020-07-21,804,868,33800.0,31400.0,pivot,2020-04-13,7.100591715976331,0.45016077170418006,0.4416403785488959,0.7285220061307314,1.159278376295245,51650.0,52.20062832914054,7.4375,True,trend_off_next_open,Y2020,2020,KOSPI,035720,카카오,035720.KS,20.0,1.159278376295245,0.4416403785488959,0.7285220061307314
SOR_E1_BE,2020-04-17,2020-04-20,2020-07-21,805,868,34500.0,31400.0,pivot,2020-04-13,8.985507246376812,0.06993006993006994,0.6045016077170418,0.7809246986303716,1.0828300792129832,52700.0,52.14382828545807,5.870967741935484,True,trend_off_next_open,Y2020,2020,KOSPI,035720,카카오,035720.KS,20.0,1.0828300792129832,0.6045016077170418,0.7809246986303716
SOR_E1_BE,2020-08-04,2020-08-05,2020-09-10,879,904,73200.0,61200.0,pivot,2020-07-22,16.39344262295082,0.0,0.7516339869281046,0.6909877320346821,1.25634811746129,78400.0,6.676264956425948,0.43333333333333335,False,trend_off_next_open,Y2020,2020,KOSPI,035720,카카오,035720.KS,20.0,1.25634811746129,0.7516339869281046,0.6909877320346821
SOR_E1_BE,2020-01-03,2020-01-06,2020-02-14,733,760,562000.0,530000.0,pivot,2019-12-26,5.693950177935943,0.0,0.643298969072165,0.4820714803881057,1.3102547095802555,630500.0,11.740753368707434,2.140625,True,trend_off_next_open,Y2020,2020,KOSPI,036570,엔씨소프트,036570.KS,20.0,1.3102547095802555,0.643298969072165,0.4820714803881057
SOR_E1_BE,2020-01-06,2020-01-07,2020-02-14,734,760,583000.0,530000.0,pivot,2019-12-26,9.090909090909092,0.3013182674199623,0.8871595330739299,0.6589833764435311,1.2324427072967572,635000.0,8.484574590099392,0.9811320754716981,False,trend_off_next_open,Y2020,2020,KOSPI,036570,엔씨소프트,036570.KS,20.0,1.2324427072967572,0.8871595330739299,0.6589833764435311
SOR_E1_BE,2020-07-02,2020-07-03,2020-07-16,856,865,961000.0,882000.0,pivot,2020-06-30,8.220603537981269,0.0,0.823021582733813,0.7145449539867517,1.8174099177920084,882000.0,-8.586988354196912,-1.0,False,initial_stop,Y2020,2020,KOSPI,036570,엔씨소프트,036570.KS,20.0,1.8174099177920084,0.823021582733813,0.7145449539867517
SOR_E1_BE,2020-04-16,2020-04-17,2020-04-27,804,810,43404.0546875,37980.546875,pivot,2020-04-10,12.495394385497178,0.16888430823902373,0.6989676051620455,0.8800836665186156,1.3115399277770128,38340.25,-12.019290859528786,-0.9336770338615604,False,trend_off_next_open,Y2020,2020,KOSDAQ,028300,에이치엘비,028300.KQ,20.0,1.3115399277770128,0.6989676051620455,0.8800836665186156
SOR_E1_BE,2020-05-11,2020-05-12,2020-05-18,818,822,44609.72265625,38018.73828125,pivot,2020-05-04,14.774771019735486,0.0,0.7268086510581979,0.3339406891705148,2.429304536952579,39586.10546875,-11.615507212571153,-0.7621952809590753,False,trend_off_next_open,Y2020,2020,KOSDAQ,028300,에이치엘비,028300.KQ,20.0,2.429304536952579,0.7268086510581979,0.3339406891705148
SOR_E1_BE,2020-11-18,2020-11-19,2020-12-30,776,804,42420.0,39020.0,pivot,2020-11-12,8.015087223008015,0.0,0.8163992869875223,0.7575171024578617,1.1848971212851662,50640.0,18.901094557702148,2.4176470588235297,True,end_of_data,Y2020,2020,KOSDAQ,263750,펄어비스,263750.KQ,20.0,1.1848971212851662,0.8163992869875223,0.7575171024578617
SOR_E1_BE,2020-09-16,2020-09-17,2020-09-23,691,695,87100.0,80100.0,pivot,2020-09-11,8.036739380022961,0.0447427293064877,0.7906976744186046,0.9023590111338247,3.5388730412003664,83300.0,-4.7445866017677645,-0.5428571428571428,False,trend_off_next_open,Y2020,2020,KOSDAQ,253450,스튜디오드래곤,253450.KQ,20.0,3.5388730412003664,0.7906976744186046,0.9023590111338247
SOR_E1_BE,2020-06-10,2020-06-11,2020-06-15,840,842,63100.0,57200.0,pivot,2020-05-29,9.350237717908083,0.04914004914004914,0.794044665012407,0.6005561934984169,1.5908735187166816,59800.0,-5.608118153550256,-0.559322033898305,False,trend_off_next_open,Y2020,2020,KOSDAQ,032500,케이엠더블유,032500.KQ,20.0,1.5908735187166816,0.794044665012407,0.6005561934984169
SOR_E1_BE,2020-07-15,2020-07-16,2020-08-19,865,888,70600.0,62000.0,pivot,2020-07-10,12.181303116147308,0.0392156862745098,0.8,0.8161903221914215,4.675723929312611,70800.0,-0.11704636053672113,0.023255813953488372,False,trend_off_next_open,Y2020,2020,KOSDAQ,032500,케이엠더블유,032500.KQ,20.0,4.675723929312611,0.8,0.8161903221914215
SOR_E1_BE,2020-11-30,2020-12-01,2020-12-23,958,974,73500.0,69600.0,pivot,2020-11-26,5.3061224489795915,0.0,0.7695749440715883,0.6911852476742519,1.544020613843251,75000.0,1.6334677583608403,0.38461538461538464,False,trend_off_next_open,Y2020,2020,KOSDAQ,032500,케이엠더블유,032500.KQ,20.0,1.544020613843251,0.7695749440715883,0.6911852476742519
SOR_E1_BE,2020-07-28,2020-07-29,2020-08-11,874,883,37650.0,32800.0,pivot,2020-07-16,12.881806108897742,0.0,0.8584905660377359,0.7452650732427435,5.766723920149903,37200.0,-1.5896493864860028,-0.09278350515463918,False,trend_off_next_open,Y2020,2020,KOSDAQ,240810,원익IPS,240810.KQ,20.0,5.766723920149903,0.8584905660377359,0.7452650732427435
SOR_E1_BE,2020-09-02,2020-09-03,2020-09-23,899,913,184899.53125,155266.890625,pivot,2020-08-28,16.02634707869223,0.0,0.8896037425134137,0.9685840001412975,1.8018143751087776,186624.71875,0.5301141847619206,0.058219161830097614,False,trend_off_next_open,Y2020,2020,KOSDAQ,145020,휴젤,145020.KQ,20.0,1.8018143751087776,0.8896037425134137,0.9685840001412975
SOR_E1_BE,2020-05-06,2020-05-07,2020-06-15,815,842,57233.33203125,46700.0,pivot,2020-04-21,18.404191504172235,0.0,0.7127002564180926,0.381500567128362,1.1592305234162816,60700.0,5.633697156978368,0.3291140883497439,False,trend_off_next_open,Y2020,2020,KOSDAQ,140410,메지온,140410.KQ,20.0,1.1592305234162816,0.7127002564180926,0.381500567128362
SOR_E1_BE,2020-06-11,2020-06-12,2020-08-13,841,885,68251.828125,52158.765625,pivot,2020-06-04,23.57894717563655,0.36487878064582124,0.7905140446510409,0.6670218975485562,8.80055255026681,92894.33203125,35.56193133022927,1.5312501213644079,True,trend_off_next_open,Y2020,2020,KOSDAQ,095700,제넥신,095700.KQ,20.0,8.80055255026681,0.7905140446510409,0.6670218975485562
SOR_E1_BE,2020-05-13,2020-05-14,2020-07-01,820,854,67390.828125,56024.67578125,pivot,2020-05-04,16.86602266211579,0.0,0.7497384536774545,0.9522739420374777,2.8012157894661422,96491.41015625,42.6102298785563,2.5602843557918504,True,trend_off_next_open,Y2020,2020,KOSDAQ,068760,셀트리온제약,068760.KQ,20.0,2.8012157894661422,0.7497384536774545,0.9522739420374777
SOR_E1_BE,2020-06-01,2020-06-02,2020-07-01,833,854,91815.9765625,66907.1640625,pivot,2020-05-28,27.129061229386735,0.16483529162218027,0.8776985406359176,0.5022411773353445,4.5162942604307865,102859.6875,11.580874942055308,0.4433656135755167,False,trend_off_next_open,Y2020,2020,KOSDAQ,068760,셀트리온제약,068760.KQ,20.0,4.5162942604307865,0.8776985406359176,0.5022411773353445
SOR_E1_BE,2020-11-11,2020-11-12,2020-12-30,945,978,102376.0234375,81014.09375,pivot,2020-10-23,20.866145187345882,0.0,0.827417662339018,0.523824762323047,7.25668747284928,170642.29296875,66.01649537027781,3.1956976981904504,True,end_of_data,Y2020,2020,KOSDAQ,068760,셀트리온제약,068760.KQ,20.0,7.25668747284928,0.827417662339018,0.523824762323047
SOR_E1_BE,2020-12-07,2020-12-08,2020-12-17,963,970,14690.5244140625,12360.958984375,pivot,2020-12-01,15.85760565128311,0.2947367255735929,0.865140145942367,0.4825786522273967,5.6423757423451555,13002.7783203125,-11.842010151581784,-0.7244896718682862,False,trend_off_next_open,Y2020,2020,KOSDAQ,067630,에이치엘비생명과학,067630.KQ,20.0,5.6423757423451555,0.865140145942367,0.4825786522273967
SOR_E1_BE,2020-07-09,2020-07-10,2020-08-19,861,888,110800.0,98800.0,pivot,2020-07-06,10.830324909747292,0.14173228346456693,0.8848080133555927,0.8829682059026421,1.684640907453481,116400.0,4.634773773752121,0.4666666666666667,False,trend_off_next_open,Y2020,2020,KOSDAQ,039030,이오테크닉스,039030.KQ,20.0,1.684640907453481,0.8848080133555927,0.8829682059026421
SOR_E1_BE,2020-08-05,2020-08-06,2020-08-19,880,888,121200.0,108000.0,pivot,2020-08-03,10.891089108910892,0.18619084561675717,0.8859934853420195,0.8582898974241996,1.5262520815200507,116400.0,-4.3437876721803885,-0.36363636363636365,False,trend_off_next_open,Y2020,2020,KOSDAQ,039030,이오테크닉스,039030.KQ,20.0,1.5262520815200507,0.8859934853420195,0.8582898974241996
SOR_E1_BE,2020-12-21,2020-12-22,2020-12-30,495,500,30100.0,27700.0,pivot,2020-12-15,7.973421926910299,0.2772963604852686,0.762589928057554,0.7663889779999279,2.042512956437629,31100.0,2.909795027884421,0.4166666666666667,False,end_of_data,Y2020,2020,KOSDAQ,298380,에이비엘바이오,298380.KQ,20.0,2.042512956437629,0.762589928057554,0.7663889779999279
SOR_E1_BE,2020-04-17,2020-04-20,2020-05-06,280,289,18823.578125,16205.076171875,pivot,2020-04-10,13.91075562646249,0.041708909407242936,0.7599243504577328,0.5705956361804548,1.1342516821137392,17884.87109375,-5.3661621373753405,-0.35849010161314504,False,trend_off_next_open,Y2020,2020,KOSDAQ,247540,에코프로비엠,247540.KQ,20.0,1.1342516821137392,0.7599243504577328,0.5705956361804548
SOR_E1_BE,2020-05-13,2020-05-14,2020-07-01,295,329,20676.29296875,17464.921875,pivot,2020-05-04,15.531657916647065,0.0,0.6421409139564304,0.2875780905120498,5.88632972529033,28778.830078125,38.631932582080395,2.523077175709849,True,trend_off_next_open,Y2020,2020,KOSDAQ,247540,에코프로비엠,247540.KQ,20.0,5.88632972529033,0.6421409139564304,0.2875780905120498
SOR_E1_BE,2020-11-16,2020-11-17,2020-12-01,948,958,25900.0,23600.0,pivot,2020-11-11,8.88030888030888,0.24330900243309003,0.6967418546365914,0.6042660875236864,1.4981018673697049,24640.0,-5.244645843448237,-0.5478260869565217,False,trend_off_next_open,Y2020,2020,KOSDAQ,058470,리노공업,058470.KQ,20.0,1.4981018673697049,0.6967418546365914,0.6042660875236864
SOR_E1_BE,2020-10-13,2020-10-14,2020-10-23,924,931,20000.0,16450.0,pivot,2020-09-24,17.75,0.0,0.8384879725085911,0.5254494672795862,4.363950521602883,18350.0,-8.61626746506986,-0.4647887323943662,False,trend_off_next_open,Y2020,2020,KOSDAQ,046890,서울반도체,046890.KQ,20.0,4.363950521602883,0.8384879725085911,0.5254494672795862
SOR_E1_BE,2020-07-23,2020-07-24,2020-08-18,871,887,77863.25,60320.51171875,pivot,2020-07-20,22.530190149075462,0.0,0.7457437866451746,0.5094277563673222,1.6291981122468029,73034.1875,-6.576422307975305,-0.2752741574649945,False,trend_off_next_open,Y2020,2020,KOSDAQ,196170,알테오젠,196170.KQ,20.0,1.6291981122468029,0.7457437866451746,0.5094277563673222
SOR_E1_BE,2020-08-31,2020-09-01,2020-09-22,897,912,86837.609375,77478.6328125,pivot,2020-08-27,10.777561277722588,0.0,0.8918797203501505,0.5886904072876556,2.8719138110161326,80769.234375,-7.3594921824197135,-0.6484015596657287,False,trend_off_next_open,Y2020,2020,KOSDAQ,196170,알테오젠,196170.KQ,20.0,2.8719138110161326,0.8918797203501505,0.5886904072876556
SOR_E1_BE,2020-11-12,2020-11-13,2020-11-25,946,954,16650.0,14700.0,pivot,2020-11-09,11.711711711711711,0.0,0.8679245283018868,0.9909521222825141,7.698553084276239,15200.0,-9.073145001288708,-0.7435897435897436,False,trend_off_next_open,Y2020,2020,KOSDAQ,214150,클래시스,214150.KQ,20.0,7.698553084276239,0.8679245283018868,0.9909521222825141
SOR_E1_BE,2020-07-08,2020-07-09,2020-07-24,860,871,38998.51953125,34806.17578125,pivot,2020-07-02,10.75000743718136,0.3755885853473677,0.7748032052495426,0.9870341184154942,1.851398371929532,36561.109375,-6.624258355794899,-0.5813955871939175,False,trend_off_next_open,Y2020,2020,KOSDAQ,218410,RFHIC,218410.KQ,20.0,1.851398371929532,0.7748032052495426,0.9870341184154942
SOR_E1_BE,2020-09-18,2020-09-21,2020-09-23,911,913,44458.3125,36951.09765625,pivot,2020-09-04,16.88596444984276,0.0,0.8223346568210973,0.9387442774140379,1.9164689975293838,40753.453125,-8.699268130405846,-0.49350650702163074,False,trend_off_next_open,Y2020,2020,KOSDAQ,218410,RFHIC,218410.KQ,20.0,1.9164689975293838,0.8223346568210973,0.9387442774140379
SOR_E1_BE,2020-07-10,2020-07-13,2020-08-18,862,887,30650.0,26950.0,pivot,2020-07-06,12.071778140293638,0.10834236186348863,0.7003367003367004,0.8506699684000765,3.651567081095956,34350.0,11.624385812388294,1.0,True,BE_stop,Y2020,2020,KOSDAQ,005290,동진쎄미켐,005290.KQ,20.0,3.651567081095956,0.7003367003367004,0.8506699684000765
SOR_E1_BE,2020-11-12,2020-11-13,2020-12-02,946,959,30600.0,26550.0,pivot,2020-11-02,13.235294117647058,0.0,0.758220502901354,0.7907208730597026,1.7176853219329808,30350.0,-1.2129336099043764,-0.06172839506172839,False,trend_off_next_open,Y2020,2020,KOSDAQ,005290,동진쎄미켐,005290.KQ,20.0,1.7176853219329808,0.758220502901354,0.7907208730597026
SOR_E1_BE,2020-11-16,2020-11-17,2020-12-02,948,959,32000.0,29100.0,pivot,2020-11-11,9.0625,0.11320754716981132,0.7692307692307693,0.9351119616336253,1.6256706384353297,30350.0,-5.534867764471063,-0.5689655172413793,False,trend_off_next_open,Y2020,2020,KOSDAQ,005290,동진쎄미켐,005290.KQ,20.0,1.6256706384353297,0.7692307692307693,0.9351119616336253
SOR_E1_BE,2020-08-10,2020-08-11,2020-09-22,883,912,35150.0,29000.0,pivot,2020-08-03,17.496443812233284,0.0,0.8873949579831932,0.7037883970480835,2.2470110393588016,38300.0,8.52661675227071,0.5121951219512195,False,trend_off_next_open,Y2020,2020,KOSDAQ,035900,JYP Ent.,035900.KQ,20.0,2.2470110393588016,0.8873949579831932,0.7037883970480835
SOR_E1_BE,2020-09-03,2020-09-04,2020-09-22,900,912,38200.0,34350.0,pivot,2020-08-31,10.078534031413612,0.0,0.6946651532349603,0.5968163120370599,1.0673813512101737,38300.0,-0.13846652245247393,0.025974025974025976,False,trend_off_next_open,Y2020,2020,KOSDAQ,035900,JYP Ent.,035900.KQ,20.0,1.0673813512101737,0.6946651532349603,0.5968163120370599
SOR_E1_BE,2020-09-04,2020-09-07,2020-09-22,901,912,41350.0,34350.0,pivot,2020-08-31,16.928657799274486,0.231335436382755,0.8061336254107339,0.6964602934580568,1.2487339115937994,38300.0,-7.745814296437348,-0.4357142857142857,False,trend_off_next_open,Y2020,2020,KOSDAQ,035900,JYP Ent.,035900.KQ,20.0,1.2487339115937994,0.8061336254107339,0.6964602934580568
SOR_E1_BE,2021-12-22,2021-12-23,2021-12-30,1221,1226,79800.0,76800.0,pivot,2021-12-20,3.7593984962406015,0.23460410557184752,0.6876790830945558,0.8202608022261807,1.1767346411891162,78300.0,-2.271397055513047,-0.5,False,end_of_data,Y2021,2021,KOSPI,005930,삼성전자,005930.KS,20.0,1.1767346411891162,0.6876790830945558,0.8202608022261807
SOR_E1_BE,2021-12-22,2021-12-23,2021-12-30,1221,1226,129000.0,120500.0,pivot,2021-12-20,6.589147286821706,0.4624277456647399,0.7816091954022989,0.934652905917106,1.049570704358133,131000.0,1.1449968280493383,0.23529411764705882,False,end_of_data,Y2021,2021,KOSPI,000660,SK하이닉스,000660.KS,20.0,1.049570704358133,0.7816091954022989,0.934652905917106
SOR_E1_BE,2021-07-19,2021-07-20,2021-08-30,1115,1143,1390547.25,1285571.5,pivot,2021-07-07,7.549240056387871,0.0,0.8977282461720597,0.5410460849446517,1.0588558759557425,1448359.875,3.741746226278697,0.5507236195025994,False,trend_off_next_open,Y2021,2021,KOSPI,207940,삼성바이오로직스,207940.KS,20.0,1.0588558759557425,0.8977282461720597,0.5410460849446517
SOR_E1_BE,2021-08-10,2021-08-11,2021-08-30,1131,1143,1455966.75,1357076.75,pivot,2021-08-04,6.792050711322906,0.39215401977202485,0.8928564616677988,0.9743842798284459,4.947336070816936,1448359.875,-0.919578056882342,-0.07692259075740722,False,trend_off_next_open,Y2021,2021,KOSPI,207940,삼성바이오로직스,207940.KS,20.0,4.947336070816936,0.8928564616677988,0.9743842798284459
SOR_E1_BE,2021-01-11,2021-01-12,2021-01-15,985,988,312830.59375,281999.71875,pivot,2021-01-04,9.855453915303,0.40355572882104684,0.6540917016273003,0.7013308727601979,1.30189767126021,286932.65625,-8.644735452927211,-0.8400000810875462,False,trend_off_next_open,Y2021,2021,KOSPI,068270,셀트리온,068270.KS,20.0,1.30189767126021,0.6540917016273003,0.7013308727601979
SOR_E1_BE,2021-02-15,2021-02-16,2021-03-09,1008,1022,391500.0,355000.0,pivot,2021-02-09,9.323116219667943,0.3915171288743883,0.7272727272727273,0.838894681716866,1.0531592784268842,366500.0,-6.759405837112498,-0.684931506849315,False,trend_off_next_open,Y2021,2021,KOSPI,035420,NAVER,035420.KS,20.0,1.0531592784268842,0.7272727272727273,0.838894681716866
SOR_E1_BE,2021-02-16,2021-02-17,2021-03-09,1009,1022,396500.0,355000.0,pivot,2021-02-09,10.466582597730138,0.1620745542949757,0.7960848287112561,0.8411721642334022,1.3862695036755903,366500.0,-7.935201475988752,-0.7228915662650602,False,trend_off_next_open,Y2021,2021,KOSPI,035420,NAVER,035420.KS,20.0,1.3862695036755903,0.7960848287112561,0.8411721642334022
