ticker,variant,entry_time,entry,buy,stop,R,shares,risk_dollars,bars,peak,be,exit_time,exit,exit_reason,pnl,mfe_R
WMT,MODERATE_35_40,2026-04-29 09:30:00-04:00,126.68000030517578,126.74334030532836,126.57264871534336,0.10735158983241888,9.49389362933522,1.0191845748090091,1,127.07499694824219,True,2026-04-29 10:30:00-04:00,126.4000015258789,GAP_STOP,-3.859635935536088,3.679467101353743
AVGO,MODERATE_35_40,2026-04-29 15:30:00-04:00,403.80999755859375,404.01190255737305,395.6857624331433,8.124235125450468,2.97595786667772,24.177381432323774,1,418.3800048828125,True,2026-04-30 09:30:00-04:00,408.7301682031268,TRAIL_OR_STOP,13.433177885849949,1.7934004985375014
CSCO,MODERATE_35_40,2026-04-29 09:30:00-04:00,87.10269927978516,87.14625062942504,85.61088824697384,1.491811032811313,13.807682859497929,20.59845362735867,14,92.91999816894531,True,2026-05-01 09:30:00-04:00,91.51487300487302,TRAIL_OR_STOP,59.68874812140312,3.899487777749891
V,MODERATE_35_40,2026-05-05 14:30:00-04:00,321.92999267578125,322.09095767211915,319.02735698226167,2.902635693519585,3.7896500734185925,10.999973569053923,3,324.5799865722656,False,2026-05-06 10:30:00-04:00,319.02735698226167,TRAIL_OR_STOP,-12.214475602648807,0.9129612449818428
AVGO,MODERATE_35_40,2026-05-12 14:30:00-04:00,415.57989501953125,415.787684967041,407.0618918750937,8.518003144437557,2.928313944113118,24.943387383855885,2,420.0899963378906,False,2026-05-13 09:30:00-04:00,407.0618918750937,TRAIL_OR_STOP,-26.147864091642628,0.5294787101956602
GOOGL,MODERATE_35_40,2026-05-13 09:30:00-04:00,385.3699951171875,385.56268011474606,383.3192311814951,2.0507639356923733,3.14090731191403,6.441259440625769,7,403.70001220703125,True,2026-05-14 09:30:00-04:00,397.052633349306,TRAIL_OR_STOP,35.46532536832885,8.938140939003405
ORCL,MODERATE_35_40,2026-05-13 09:30:00-04:00,188.5399932861328,188.63426328277586,182.7700398774098,5.769953408723012,6.2933511748601765,36.31234306367545,7,195.39990234375,True,2026-05-14 09:30:00-04:00,188.17999267578125,GAP_STOP,-3.4510258472296083,1.188901984415746
LLY,MODERATE_35_40,2026-05-11 10:30:00-04:00,987.1199951171875,987.6135551147461,940.4648222204073,46.655172896780186,0.7825167023844065,36.50845204436277,26,1022.8209838867188,False,2026-05-14 15:30:00-04:00,1007.7949829101562,TIME,15.39799612452018,0.7652096552833713
ORCL,MODERATE_35_40,2026-05-18 13:30:00-04:00,186.75999450683594,186.85337450408935,182.87604034393766,3.883954162898277,6.544573491741644,25.418823457643672,3,188.72479248046875,False,2026-05-19 09:30:00-04:00,182.87604034393766,TRAIL_OR_STOP,-26.62837855528191,0.5058756852492421
AMD,MODERATE_35_40,2026-05-19 09:30:00-04:00,414.0899963378906,414.2970413360595,408.51582699109207,5.574169346798556,2.935611643553246,16.36359643759943,1,414.0899963378906,False,2026-05-19 10:30:00-04:00,395.9800109863281,GAP_STOP,-54.35290933542246,0.0
MU,MODERATE_35_40,2026-05-19 12:30:00-04:00,708.8300170898438,709.1844320983886,646.5142675299551,62.31574955988867,0.578675148361671,36.06057562183731,25,879.219970703125,True,2026-05-26 09:30:00-04:00,820.5,GAP_STOP,64.17815129081333,2.7342999934475256
AMD,MODERATE_35_40,2026-05-19 12:30:00-04:00,414.9800109863281,415.18750099182125,390.65592128098046,24.32408970534766,1.4825046305395502,36.06057562183731,26,496.889892578125,True,2026-05-26 10:30:00-04:00,490.1199951171875,TIME,110.72446693759255,3.3674387236694394
AMAT,MODERATE_35_40,2026-06-08 10:30:00-04:00,483.94000244140625,484.18197244262694,450.3661438280109,33.57385861339537,1.1131382212838488,37.372345258550354,6,525.9799194335938,True,2026-06-09 09:30:00-04:00,503.0150146484375,GAP_STOP,20.683816482997262,1.2521622097799125
CSCO,MODERATE_35_40,2026-06-08 10:30:00-04:00,124.94499969482422,125.00747219467162,121.12417511806585,3.820824576758369,9.781225101482539,37.372345258550354,6,126.43499755859375,False,2026-06-09 09:30:00-04:00,121.12417511806585,TRAIL_OR_STOP,-38.5757742532406,0.3899676192497857
JNJ,MODERATE_35_40,2026-06-16 12:30:00-04:00,235.41000366210938,235.52770866394042,230.54694896917627,4.863054692933105,5.27280843294472,25.641955794769068,11,235.66000366210938,False,2026-06-18 09:30:00-04:00,230.54694896917627,TRAIL_OR_STOP,-26.870406669380696,0.051408017344179796
AMD,MODERATE_35_40,2026-07-06 10:30:00-04:00,566.3599853515625,566.6431653442382,502.41332771991006,63.94665763165244,0.579180036876872,37.036627525253174,14,571.47998046875,False,2026-07-08 10:30:00-04:00,502.41332771991006,TRAIL_OR_STOP,-37.346133608692014,0.0800666572235856
LLY,MODERATE_35_40,2026-07-10 15:30:00-04:00,1191.864990234375,1192.460922729492,1177.234934100878,14.630056133496964,1.0279836453612634,15.03945843595212,1,1196.2900390625,False,2026-07-13 09:30:00-04:00,1177.234934100878,TRAIL_OR_STOP,-16.25715642417358,0.30246287421915025
JPM,MODERATE_35_40,2026-07-09 10:30:00-04:00,334.6199951171875,334.78730511474606,329.591477864983,5.0285172522044945,3.661519739758872,18.4120151806648,20,344.67999267578125,True,2026-07-14 09:30:00-04:00,327.0,GAP_STOP,-29.112029874618504,2.0005892500783333
AMD,MODERATE_35_40,2026-07-15 13:30:00-04:00,526.8699951171875,527.133430114746,506.32544485695183,20.544550260235667,1.7725509765201022,36.41626262594705,3,532.0999755859375,False,2026-07-16 09:30:00-04:00,506.32544485695183,TRAIL_OR_STOP,-37.331958418978026,0.2545677760039711
META,MODERATE_35_40,2026-07-17 12:30:00-04:00,643.8400268554688,644.1619468688964,623.2915174755929,20.548509379875895,1.7585836651097735,36.13627293780471,25,655.8800048828125,False,2026-07-23 09:30:00-04:00,608.4099731445312,GAP_STOP,-63.40780690733326,0.5859295097645894
JPM,MODERATE_35_40,2026-07-21 10:30:00-04:00,342.5799865722656,342.75127656555173,336.6333459482081,5.9466406240575225,3.5160910691613467,20.90892998976071,26,353.3699951171875,True,2026-07-24 15:30:00-04:00,353.1600036621094,TIME,35.977161018113414,1.814471266561862
JPM,MODERATE_35_40,2026-07-30 10:30:00-04:00,348.6300048828125,348.8043198852539,343.105690446863,5.52431443594952,3.4354035883699643,18.978249636544977,16,355.6199951171875,True,2026-08-03 12:30:00-04:00,351.29808283242886,TRAIL_OR_STOP,7.9636568300939725,1.2653136086692645
