date,equity,held_asset,desired_asset
2015-04-16,22865.57719501869,lever,lever
2015-04-17,21881.940001969044,lever,lever
2015-04-20,23014.22803186492,lever,lever
2015-04-21,22941.487007306554,lever,lever
2015-04-22,23649.950923322678,lever,lever
2015-04-23,23980.469260846945,lever,lever
2015-04-24,24540.28731977754,lever,lever
2015-04-27,24812.28682932087,lever,lever
2015-04-28,25032.108406182717,lever,lever
2015-04-29,24696.849336465973,lever,lever
2015-04-30,23676.839971216905,lever,lever
2015-05-01,24494.425383591988,lever,lever
2015-05-04,24548.19517977927,lever,lever
2015-05-05,23441.21097395276,lever,lever
2015-05-06,22917.763427301343,lever,lever
2015-05-07,23339.997337595527,lever,lever
2015-05-08,24279.35449844402,lever,lever
2015-05-11,23915.631116529596,lever,lever
2015-05-12,23572.464186811118,lever,lever
2015-05-13,23910.885404576413,lever,lever
2015-05-14,25041.59485032837,lever,lever
2015-05-15,24779.076805169992,lever,lever
2015-05-18,25096.943230659574,lever,lever
2015-05-19,24885.036153480403,lever,lever
2015-05-20,25024.195566420265,lever,lever
2015-05-21,25277.22384759251,lever,lever
2015-05-22,25258.247639460722,lever,lever
2015-05-26,24252.470430310495,lever,lever
2015-05-27,25435.3661083451,lever,lever
2015-05-28,25391.086076143944,lever,lever
2015-05-29,24859.73232941103,lever,lever
2015-06-01,25017.874590163625,lever,lever
2015-06-02,24866.056625508136,lever,lever
2015-06-03,25017.874590163625,lever,lever
2015-06-04,24353.679086907014,lever,lever
2015-06-05,24106.98340143305,lever,lever
2015-06-08,23328.930649385704,lever,lever
2015-06-09,23177.114344650454,lever,lever
2015-06-10,24157.584409890842,lever,lever
2015-06-11,24233.494222178702,lever,lever
2015-06-12,23607.256114946373,lever,lever
2015-06-15,23183.438640747558,lever,lever
2015-06-16,23562.972762904745,lever,lever
2015-06-17,23708.46809138336,lever,lever
2015-06-18,24239.820178196038,lever,lever
2015-06-19,23746.420507646937,lever,lever
2015-06-22,24195.541805915116,lever,lever
2015-06-23,24315.731650404134,lever,lever
2015-06-24,23986.79189702379,lever,lever
2015-06-25,23822.327000094327,lever,lever
2015-06-26,23234.044628966047,lever,lever
2015-06-29,21741.195365204298,lever,lever
2015-06-30,21804.45326545748,lever,lever
2015-07-01,22247.245287867845,lever,lever
2015-07-02,22266.221495999634,lever,lever
2015-07-06,22038.497038896756,lever,lever
2015-07-07,22120.73280720196,lever,lever
2015-07-08,21045.371741781215,lever,base
2015-07-09,20921.21635500206,base,base
2015-07-10,21254.600782737183,base,lever
2015-07-13,22179.355908455305,lever,lever
2015-07-14,22431.954175677613,lever,lever
2015-07-15,22444.275056577884,lever,lever
2015-07-16,23294.490206958224,lever,lever
2015-07-17,24329.525037648,lever,lever
2015-07-20,24680.698435579176,lever,lever
2015-07-21,24280.235047241556,lever,lever
2015-07-22,23103.50119434129,lever,lever
2015-07-23,22912.50894832168,lever,lever
2015-07-24,22555.179151693712,lever,lever
2015-07-27,21963.723517336486,lever,lever
2015-07-28,22530.529306386477,lever,lever
2015-07-29,22998.7599647276,lever,lever
2015-07-30,23085.01583123754,lever,lever
2015-07-31,22887.863953118464,lever,lever
2015-08-03,22530.52930638648,lever,lever
2015-08-04,22111.583788347783,lever,lever
2015-08-05,22690.7169251034,lever,lever
2015-08-06,22093.10489204938,lever,lever
2015-08-07,22093.10489204938,lever,lever
2015-08-10,23152.783101241042,lever,lever
2015-08-11,22123.91113605341,lever,lever
2015-08-12,22388.83028417599,lever,lever
2015-08-13,22253.28927736363,lever,lever
2015-08-14,22530.52930638648,lever,lever
2015-08-17,22924.831445923297,lever,lever
2015-08-18,22598.299809792665,lever,lever
2015-08-19,22130.067534750204,lever,lever
2015-08-20,20565.197641217947,lever,base
2015-08-21,19740.626060383776,base,base
2015-08-24,18962.176168306258,base,base
2015-08-25,18812.480485405664,base,base
2015-08-26,19760.589078214347,base,base
