strategy,exit_spec,ticker,symbol,market,name,setup_id,entry_time,starting_equity,slippage_ticks,planned_seed,reserved_risk,structural_stop,initial_stop,active_stop,first_entry,R,target1,target2,level,shares,cash_out,cash_in,commissions,taxes,partial_taken,added20,added60,bars_held,last_mark,mfe_R,mae_R,entry_i,exit_time,exit_raw_price,exit_reason,status,pnl,fill_count,fill_detail,event_detail
KOSDAQ|VALIDATE|no_min_r_atr|trail_1p5ATR|5000000.0|1T,trail_1p5ATR,383310.KQ,383310,KOSDAQ,에코프로에이치엔,KRLEVEL_RR|383310|3T|716|721|723,2024-02-06 00:00:00+00:00,5000000.0,1,1005069.8756999996,36847.021224130214,57992.998545352144,57992.998545352144,61488.4363181213,60200.0,2207.001454647856,62407.001454647856,inf,60500.0,0,359153.865,370076.94,109.48499999999999,667.44,True,True,False,10,61800.0,2.628000080283334,-0.7249655393885058,724,2024-02-07 03:00:00+00:00,61488.4363181213,stop,BE_STOP,10923.075000000012,2,"[{""time"": ""2024-02-06 00:00:00+00:00"", ""price"": 60200.0, ""shares"": 3, ""fraction"": 0.2, ""reason"": ""starter20""}, {""time"": ""2024-02-06 00:00:00+00:00"", ""price"": 59500.0, ""shares"": 3, ""fraction"": 0.2, ""reason"": ""adverse20""}]","[{""time"": ""2024-02-07 00:00:00+00:00"", ""price"": 62300.0, ""shares"": 3, ""reason"": ""target1_partial""}, {""time"": ""2024-02-07 03:00:00+00:00"", ""price"": 61300.0, ""shares"": 3, ""reason"": ""stop""}]"
KOSDAQ|VALIDATE|no_min_r_atr|trail_1p5ATR|5000000.0|1T,trail_1p5ATR,028300.KQ,028300,KOSDAQ,HLB,KRLEVEL_RR|028300|3T|741|745|747,2024-02-14 00:00:00+00:00,5000000.0,1,1007254.4906999995,15272.463078166855,71597.68864171446,71597.68864171446,72700.0,72700.0,1102.311358285544,73802.31135828554,inf,72600.0,0,145421.81,146014.71500000003,43.754999999999995,263.34000000000003,True,False,False,2,72800.0,1.0886216412270249,-0.7257477608180166,748,2024-02-14 01:00:00+00:00,72700.0,stop,BE_STOP,592.9050000000279,1,"[{""time"": ""2024-02-14 00:00:00+00:00"", ""price"": 72700.0, ""shares"": 2, ""fraction"": 0.2, ""reason"": ""starter20""}]","[{""time"": ""2024-02-14 00:00:00+00:00"", ""price"": 73700.0, ""shares"": 1, ""reason"": ""target1_partial""}, {""time"": ""2024-02-14 01:00:00+00:00"", ""price"": 72600.0, ""shares"": 1, ""reason"": ""stop""}]"
KOSDAQ|VALIDATE|no_min_r_atr|trail_1p5ATR|5000000.0|1T,trail_1p5ATR,140860.KQ,140860,KOSDAQ,파크시스템스,KRLEVEL_RR|140860|4T|792|793|794,2024-02-23 05:00:00+00:00,5000000.0,1,1007373.0716999995,21345.532354225074,173738.89887538776,173738.89887538776,173738.89887538776,177500.0,3761.101124612236,181261.10112461224,inf,177300.0,0,177526.625,180746.85499999998,53.78999999999999,325.98,False,False,False,2,180000.0,1.249634041808584,-0.07976387500905856,795,2024-02-26 00:00:00+00:00,181261.10112461224,target1_full,WIN,3220.2299999999814,1,"[{""time"": ""2024-02-23 05:00:00+00:00"", ""price"": 177500.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20""}]","[{""time"": ""2024-02-26 00:00:00+00:00"", ""price"": 181100.0, ""shares"": 1, ""reason"": ""target1_full""}]"
KOSDAQ|VALIDATE|no_min_r_atr|trail_1p5ATR|5000000.0|1T,trail_1p5ATR,101490.KQ,101490,KOSDAQ,에스앤에스텍,KRLEVEL_RR|101490|3T|831|833|834,2024-03-06 03:00:00+00:00,5000000.0,1,1007322.4586999994,38319.8140287457,45019.669102920896,45019.669102920896,45019.669102920896,46800.0,1780.330897079104,48580.330897079104,inf,46550.0,0,962794.3975,942109.2975,285.99,1699.11,False,True,True,16,45900.0,0.8706246701346385,-1.0672173375843956,835,2024-03-11 00:00:00+00:00,45019.669102920896,stop,LOSS,-20685.099999999977,3,"[{""time"": ""2024-03-06 03:00:00+00:00"", ""price"": 46800.0, ""shares"": 4, ""fraction"": 0.2, ""reason"": ""starter20""}, {""time"": ""2024-03-07 01:00:00+00:00"", ""price"": 46150.0, ""shares"": 4, ""fraction"": 0.2, ""reason"": ""adverse20""}, {""time"": ""2024-03-07 05:00:00+00:00"", ""price"": 45450.0, ""shares"": 13, ""fraction"": 0.6, ""reason"": ""support60""}]","[{""time"": ""2024-03-11 00:00:00+00:00"", ""price"": 44950.0, ""shares"": 21, ""reason"": ""stop""}]"
KOSDAQ|VALIDATE|no_min_r_atr|trail_1p5ATR|5000000.0|1T,trail_1p5ATR,086520.KQ,086520,KOSDAQ,에코프로,KRLEVEL_RR|086520|4T|823|824|825,2024-03-05 00:00:00+00:00,5000000.0,1,858731.621194201,50400.85588499997,114368.89659249822,114368.89659249822,114368.89659249822,121500.0,7131.1034075017815,128631.10340750178,inf,122549.0234375,0,704005.585,689253.3300000001,209.17499999999995,1243.08,False,True,True,26,115294.1171875,0.22959389577461978,-0.952744168644746,826,2024-03-11 01:00:00+00:00,115294.1171875,time,TIME,-14752.254999999888,3,"[{""time"": ""2024-03-05 00:00:00+00:00"", ""price"": 121500.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20""}, {""time"": ""2024-03-05 04:00:00+00:00"", ""price"": 118800.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""adverse20""}, {""time"": ""2024-03-07 00:00:00+00:00"", ""price"": 115900.0, ""shares"": 4, ""fraction"": 0.6, ""reason"": ""support60""}]","[{""time"": ""2024-03-11 01:00:00+00:00"", ""price"": 115100.0, ""shares"": 6, ""reason"": ""time""}]"
KOSDAQ|VALIDATE|no_min_r_atr|trail_1p5ATR|5000000.0|1T,trail_1p5ATR,028300.KQ,028300,KOSDAQ,HLB,KRLEVEL_RR|028300|3T|874|877|879,2024-03-18 00:00:00+00:00,5000000.0,1,1000929.6466999995,47859.62494260841,97694.16317590263,97694.16317590263,109822.66283618062,102600.0,4905.836824097365,107505.83682409737,inf,101800.0,0,796319.43,863912.08,249.26999999999998,1558.08,True,True,True,24,109100.0,2.44606586608349,-0.9172746997813088,880,2024-03-22 00:00:00+00:00,109100.0,gap_stop,BE_STOP,67592.6499999999,3,"[{""time"": ""2024-03-18 00:00:00+00:00"", ""price"": 102600.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20""}, {""time"": ""2024-03-18 05:00:00+00:00"", ""price"": 100800.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""adverse20""}, {""time"": ""2024-03-18 05:00:00+00:00"", ""price"": 98800.0, ""shares"": 6, ""fraction"": 0.6, ""reason"": ""support60""}]","[{""time"": ""2024-03-21 00:00:00+00:00"", ""price"": 107400.0, ""shares"": 4, ""reason"": ""target1_partial""}, {""time"": ""2024-03-22 00:00:00+00:00"", ""price"": 109000.0, ""shares"": 4, ""reason"": ""gap_stop""}]"
KOSDAQ|VALIDATE|no_min_r_atr|trail_1p5ATR|5000000.0|1T,trail_1p5ATR,140410.KQ,140410,KOSDAQ,메지온,KRLEVEL_RR|140410|2T|918|920|921,2024-03-27 00:00:00+00:00,5000000.0,1,1014448.1766999996,44828.61608248032,41864.47147374262,41864.47147374262,41864.47147374262,43800.0,1935.5285262573816,45735.52852625738,inf,43900.0,0,347652.14,333747.92000000004,102.3,601.92,False,True,False,2,43000.0,0.23249463590709185,-1.1883059168584695,922,2024-03-27 01:00:00+00:00,41864.47147374262,stop,LOSS,-13904.219999999972,2,"[{""time"": ""2024-03-27 00:00:00+00:00"", ""price"": 43800.0, ""shares"": 4, ""fraction"": 0.2, ""reason"": ""starter20""}, {""time"": ""2024-03-27 00:00:00+00:00"", ""price"": 43100.0, ""shares"": 4, ""fraction"": 0.2, ""reason"": ""adverse20""}]","[{""time"": ""2024-03-27 01:00:00+00:00"", ""price"": 41800.0, ""shares"": 8, ""reason"": ""stop""}]"
KOSDAQ|VALIDATE|no_min_r_atr|trail_1p5ATR|5000000.0|1T,trail_1p5ATR,403870.KQ,403870,KOSDAQ,HPSP,KRLEVEL_RR|403870|5T|928|930|932,2024-03-28 05:00:00+00:00,5000000.0,1,505754.6624416297,50583.36663499997,48239.162714690916,48239.162714690916,48239.162714690916,53600.0,5360.837285309084,58960.837285309084,inf,53200.0,0,401660.24,384448.86,118.01999999999998,693.36,False,True,True,25,49350.0,0.2798070376264957,-1.0446129404722506,933,2024-04-03 05:00:00+00:00,48239.162714690916,stop,LOSS,-17211.380000000005,3,"[{""time"": ""2024-03-28 05:00:00+00:00"", ""price"": 53600.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20""}, {""time"": ""2024-04-01 05:00:00+00:00"", ""price"": 51600.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""adverse20""}, {""time"": ""2024-04-03 04:00:00+00:00"", ""price"": 49400.0, ""shares"": 6, ""fraction"": 0.6, ""reason"": ""support60""}]","[{""time"": ""2024-04-03 05:00:00+00:00"", ""price"": 48150.0, ""shares"": 8, ""reason"": ""stop""}]"
KOSDAQ|VALIDATE|no_min_r_atr|trail_1p5ATR|5000000.0|1T,trail_1p5ATR,281740.KQ,281740,KOSDAQ,레이크머티리얼즈,KRLEVEL_RR|281740|4T|988|992|993,2024-04-15 00:00:00+00:00,5000000.0,1,1008225.0566999995,24547.35786835175,23854.713366432643,23854.713366432643,23854.713366432643,24450.0,595.2866335673571,25045.286633567357,inf,24950.0,0,195629.34,190028.72,57.89999999999999,342.71999999999997,False,False,False,1,24450.0,0.5879520558064022,-1.3438904132717764,994,2024-04-15 00:00:00+00:00,23854.713366432643,stop,LOSS,-5600.619999999995,1,"[{""time"": ""2024-04-15 00:00:00+00:00"", ""price"": 24450.0, ""shares"": 8, ""fraction"": 0.2, ""reason"": ""starter20""}]","[{""time"": ""2024-04-15 00:00:00+00:00"", ""price"": 23800.0, ""shares"": 8, ""reason"": ""stop""}]"
KOSDAQ|VALIDATE|no_min_r_atr|trail_1p5ATR|5000000.0|1T,trail_1p5ATR,277810.KQ,277810,KOSDAQ,레인보우로보틱스,KRLEVEL_RR|277810|3T|1006|1009|1010,2024-04-17 05:00:00+00:00,5000000.0,1,1009053.7606999994,25337.5220447554,165438.80237261872,165438.80237261872,165438.80237261872,169700.0,4261.197627381276,173961.19762738128,inf,169200.0,0,337850.67,329955.32999999996,100.25999999999999,595.0799999999999,False,True,False,10,167400.0,0.6805598457497964,-1.0795087208445047,1011,2024-04-19 02:00:00+00:00,165438.80237261872,stop,LOSS,-7895.340000000026,2,"[{""time"": ""2024-04-17 05:00:00+00:00"", ""price"": 169700.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20""}, {""time"": ""2024-04-18 00:00:00+00:00"", ""price"": 168100.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""adverse20""}]","[{""time"": ""2024-04-19 02:00:00+00:00"", ""price"": 165300.0, ""shares"": 2, ""reason"": ""stop""}]"
KOSDAQ|VALIDATE|no_min_r_atr|trail_1p5ATR|5000000.0|1T,trail_1p5ATR,064550.KQ,064550,KOSDAQ,바이오니아,KRLEVEL_RR|064550|5T|989|993|994,2024-04-15 01:00:00+00:00,5000000.0,1,973868.1564325354,50355.246634999974,25461.6823276135,25461.6823276135,25461.6823276135,26850.0,1388.3176723865,28238.3176723865,inf,26750.0,0,372455.86,376564.265,112.45499999999998,679.14,False,True,False,26,27000.0,0.6482666164242595,-0.5042073683299797,995,2024-04-19 02:00:00+00:00,27000.0,time,TIME,4108.405000000028,2,"[{""time"": ""2024-04-15 01:00:00+00:00"", ""price"": 26850.0, ""shares"": 7, ""fraction"": 0.2, ""reason"": ""starter20""}, {""time"": ""2024-04-16 00:00:00+00:00"", ""price"": 26350.0, ""shares"": 7, ""fraction"": 0.2, ""reason"": ""adverse20""}]","[{""time"": ""2024-04-19 02:00:00+00:00"", ""price"": 26950.0, ""shares"": 14, ""reason"": ""time""}]"
KOSDAQ|VALIDATE|no_min_r_atr|trail_1p5ATR|5000000.0|1T,trail_1p5ATR,365340.KQ,365340,KOSDAQ,성일하이텍,KRLEVEL_RR|365340|4T|1127|1130|1131,2024-05-21 00:00:00+00:00,5000000.0,1,1006617.2556999993,23680.011807230843,79387.47073525071,79387.47073525071,79387.47073525071,81300.0,1912.5292647492897,83212.52926474929,inf,81300.0,0,883432.495,864011.885,262.35,1558.26,False,True,True,6,78800.0,0.418294252927351,-0.9411620690865397,1132,2024-05-22 00:00:00+00:00,78800.0,gap_stop,LOSS,-19420.609999999986,3,"[{""time"": ""2024-05-21 00:00:00+00:00"", ""price"": 81300.0, ""shares"": 2, ""fraction"": 0.2, ""reason"": ""starter20""}, {""time"": ""2024-05-21 01:00:00+00:00"", ""price"": 80700.0, ""shares"": 2, ""fraction"": 0.2, ""reason"": ""adverse20""}, {""time"": ""2024-05-21 02:00:00+00:00"", ""price"": 79900.0, ""shares"": 7, ""fraction"": 0.6, ""reason"": ""support60""}]","[{""time"": ""2024-05-22 00:00:00+00:00"", ""price"": 78700.0, ""shares"": 11, ""reason"": ""gap_stop""}]"
KOSDAQ|VALIDATE|no_min_r_atr|trail_1p5ATR|5000000.0|1T,trail_1p5ATR,101490.KQ,101490,KOSDAQ,에스앤에스텍,KRLEVEL_RR|101490|4T|1120|1124|1125,2024-05-20 00:00:00+00:00,5000000.0,1,1006347.5456999993,42166.29913787019,41389.90553458455,41389.90553458455,41389.90553458455,43200.0,1810.0944654154519,45010.09446541545,inf,43125.0,0,929039.335,906828.23,275.625,1635.48,False,True,True,26,41650.0,0.1657372063900235,-1.0496689738034821,1126,2024-05-24 01:00:00+00:00,41389.90553458455,stop,LOSS,-22211.10499999998,3,"[{""time"": ""2024-05-20 00:00:00+00:00"", ""price"": 43200.0, ""shares"": 4, ""fraction"": 0.2, ""reason"": ""starter20""}, {""time"": ""2024-05-20 04:00:00+00:00"", ""price"": 42550.0, ""shares"": 4, ""fraction"": 0.2, ""reason"": ""adverse20""}, {""time"": ""2024-05-22 00:00:00+00:00"", ""price"": 41850.0, ""shares"": 14, ""fraction"": 0.6, ""reason"": ""support60""}]","[{""time"": ""2024-05-24 01:00:00+00:00"", ""price"": 41300.0, ""shares"": 22, ""reason"": ""stop""}]"
KOSDAQ|VALIDATE|no_min_r_atr|trail_1p5ATR|5000000.0|1T,trail_1p5ATR,028300.KQ,028300,KOSDAQ,HLB,KRLEVEL_RR|028300|2T|1144|1150|1151,2024-05-24 02:00:00+00:00,5000000.0,1,783658.4203160786,49950.79140999997,46672.53531993675,46672.53531993675,61201.596029112174,49850.0,3177.464680063247,53027.46468006325,inf,49675.0,0,149572.4325,174758.555,48.69749999999999,315.18,True,False,False,15,64300.0,5.586214730055374,-0.15735816141001055,1152,2024-05-28 04:00:00+00:00,61201.596029112174,stop,BE_STOP,25186.122499999998,1,"[{""time"": ""2024-05-24 02:00:00+00:00"", ""price"": 49850.0, ""shares"": 3, ""fraction"": 0.2, ""reason"": ""starter20""}]","[{""time"": ""2024-05-27 01:00:00+00:00"", ""price"": 52900.0, ""shares"": 1, ""reason"": ""target1_partial""}, {""time"": ""2024-05-28 04:00:00+00:00"", ""price"": 61100.0, ""shares"": 2, ""reason"": ""stop""}]"
KOSDAQ|VALIDATE|no_min_r_atr|trail_1p5ATR|5000000.0|1T,trail_1p5ATR,140410.KQ,140410,KOSDAQ,메지온,KRLEVEL_RR|140410|2T|1144|1148|1149,2024-05-24 00:00:00+00:00,5000000.0,1,1000795.5566999995,20432.56511496627,36685.40871216631,36685.40871216631,38942.52608627774,37450.0,764.5912878336894,38214.59128783369,inf,37625.0,0,187278.0875,192473.9425,57.015,347.13,True,False,False,24,39250.0,3.3351151662019265,-0.06539441502356719,1150,2024-05-29 05:00:00+00:00,38942.52608627774,stop,BE_STOP,5195.8550000000105,1,"[{""time"": ""2024-05-24 00:00:00+00:00"", ""price"": 37450.0, ""shares"": 5, ""fraction"": 0.2, ""reason"": ""starter20""}]","[{""time"": ""2024-05-24 01:00:00+00:00"", ""price"": 38150.0, ""shares"": 2, ""reason"": ""target1_partial""}, {""time"": ""2024-05-29 05:00:00+00:00"", ""price"": 38850.0, ""shares"": 3, ""reason"": ""stop""}]"
KOSDAQ|VALIDATE|no_min_r_atr|trail_1p5ATR|5000000.0|1T,trail_1p5ATR,372170.KQ,372170,KOSDAQ,윤성에프앤씨,KRLEVEL_RR|372170|2T|1180|1184|1185,2024-06-03 00:00:00+00:00,5000000.0,1,390314.27227377234,50271.79136999996,61942.44512611644,61942.44512611644,61942.44512611644,71100.0,9157.554873883557,80257.55487388355,inf,71050.0,0,71110.665,79943.80500000001,22.68,144.18,False,False,False,7,74000.0,1.375913131127825,-0.1747191277622635,1186,2024-06-04 00:00:00+00:00,80257.55487388355,target1_full,WIN,8833.140000000014,1,"[{""time"": ""2024-06-03 00:00:00+00:00"", ""price"": 71100.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20""}]","[{""time"": ""2024-06-04 00:00:00+00:00"", ""price"": 80100.0, ""shares"": 1, ""reason"": ""target1_full""}]"
