strategy,signal_time,entry_time,exit_time,entry_i,exit_i,entry_price,initial_stop,stop_source,pivot_time,risk_pct,entry_gap_atr,atr_ratio_setup,vol_ratio_setup,breakout_vol_ratio,exit_price_weighted,return_pct,r_multiple,tp1_hit,exit_reason,period,market,symbol,name,ticker,atr_ratio_max,cost_bps_side,priority_breakout_vol,priority_atr_ratio,priority_vol_ratio
SOR_E1_BE,2026-02-25,2026-02-26,2026-03-04,1010,1013,2076000.0,1642000.0,pivot,2026-02-13,20.905587668593448,0.0,0.6917164816396243,0.605116779088828,1.2295084063878725,1642000.0,-20.984642553482413,-1.0,False,initial_stop,P3_2025_08_08_2026_08_17,KOSPI,010130,고려아연,010130.KS,0.9,5.0,1.2295084063878725,0.6917164816396243,0.605116779088828
SOR_E1_BE,2026-05-07,2026-05-08,2026-05-13,1058,1061,26000.0,24200.0,pivot,2026-04-28,6.923076923076923,0.0,0.8634686346863468,0.596453000291794,2.5872566487157607,24750.0,-4.90283704301695,-0.6944444444444444,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,003490,대한항공,003490.KS,0.9,5.0,2.5872566487157607,0.8634686346863468,0.596453000291794
SOR_E1_BE,2026-04-29,2026-04-30,2026-05-08,1054,1058,133700.0,114300.0,pivot,2026-04-27,14.510097232610322,0.0,0.8622540250447227,0.43578140175530006,1.704762206813016,118600.0,-11.38260338790963,-0.7783505154639175,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,010950,S-Oil,010950.KS,0.9,5.0,1.704762206813016,0.8622540250447227,0.43578140175530006
SOR_E1_BE,2026-04-21,2026-04-22,2026-05-04,1048,1055,166600.0,143700.0,pivot,2026-04-13,13.745498199279712,0.36755386565272496,0.7712337259764415,0.5403792438371198,1.1824964557992708,155800.0,-6.5760637088418505,-0.47161572052401746,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSDAQ,086520,에코프로,086520.KQ,0.9,5.0,1.1824964557992708,0.7712337259764415,0.5403792438371198
SOR_E1_BE,2026-03-18,2026-03-19,2026-03-27,895,901,48300.0,41300.0,pivot,2026-03-13,14.492753623188406,0.0,0.6014418125643667,0.5976184302212753,3.5587578873279915,43850.0,-9.303991896391327,-0.6357142857142857,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSDAQ,403870,HPSP,403870.KQ,0.9,5.0,3.5587578873279915,0.6014418125643667,0.5976184302212753
SOR_E1_BE,2025-08-25,2025-08-26,2025-09-02,890,895,284000.0,249500.0,pivot,2025-08-20,12.147887323943662,0.0,0.8691099476439791,0.533637331199057,5.115298606157275,270000.0,-5.024600375868404,-0.4057971014492754,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSDAQ,277810,레인보우로보틱스,277810.KQ,0.9,5.0,5.115298606157275,0.8691099476439791,0.533637331199057
SOR_E1_BE,2025-10-31,2025-11-03,2025-11-17,933,943,437000.0,330000.0,pivot,2025-10-23,24.48512585812357,0.024360535931790498,0.7987804878048781,0.9042451189458837,8.491035883020036,388500.0,-11.187255342580427,-0.4532710280373832,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSDAQ,277810,레인보우로보틱스,277810.KQ,0.9,5.0,8.491035883020036,0.7987804878048781,0.9042451189458837
SOR_E1_BE,2026-02-26,2026-02-27,2026-03-05,1011,1014,851000.0,692000.0,pivot,2026-02-24,18.683901292596946,0.0,0.8768971332209107,0.5833128834355829,1.734049499121708,787000.0,-7.6129972616512,-0.4025157232704403,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSDAQ,277810,레인보우로보틱스,277810.KQ,0.9,5.0,1.734049499121708,0.8768971332209107,0.5833128834355829
SOR_E1_BE,2026-04-20,2026-04-21,2026-05-11,866,878,18320.0,14690.0,pivot,2026-04-15,19.814410480349345,0.2287480680061824,0.8136882129277566,0.9339650420679639,2.3076842214292874,16600.0,-9.479212358886057,-0.4738292011019284,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSDAQ,393890,더블유씨피,393890.KQ,0.9,5.0,2.3076842214292874,0.8136882129277566,0.9339650420679639
SOR_E1_BE,2026-02-19,2026-02-20,2026-03-04,1006,1013,145200.0,114900.0,pivot,2026-02-12,20.867768595041323,0.0,0.7457627118644068,0.5272256885495853,1.7793048364840836,114900.0,-20.946861280103747,-1.0,False,initial_stop,P3_2025_08_08_2026_08_17,KOSDAQ,214370,케어젠,214370.KQ,0.9,5.0,1.7793048364840836,0.7457627118644068,0.5272256885495853
SOR_E1_BE,2026-02-20,2026-02-23,2026-03-04,1007,1013,152300.0,114900.0,pivot,2026-02-12,24.556795797767563,0.19374724790841039,0.8848594741613781,0.6529922508806746,1.1564125685940598,114900.0,-24.63220129921907,-1.0,False,initial_stop,P3_2025_08_08_2026_08_17,KOSDAQ,214370,케어젠,214370.KQ,0.9,5.0,1.1564125685940598,0.8848594741613781,0.6529922508806746
SOR_E1_BE,2025-12-01,2025-12-02,2025-12-11,954,961,293000.0,228000.0,pivot,2025-11-21,22.18430034129693,0.0,0.875,0.6446089733368385,2.668330014002365,269000.0,-8.282889272087502,-0.36923076923076925,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSDAQ,357780,솔브레인,357780.KQ,0.9,5.0,2.668330014002365,0.875,0.6446089733368385
SOR_E1_BE,2026-04-15,2026-04-16,2026-05-12,1044,1060,77200.0,62100.0,pivot,2026-04-03,19.559585492227978,0.3553299492385787,0.6813186813186813,0.7733266565257625,3.244430182437978,78300.0,1.3234962829466346,0.0728476821192053,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSDAQ,121600,나노신소재,121600.KQ,0.9,5.0,3.244430182437978,0.6813186813186813,0.7733266565257625
SOR_E1_BE,2026-02-19,2026-02-20,2026-04-01,1006,1033,650000.0,457500.0,pivot,2026-02-06,29.615384615384617,0.21967049425861207,0.8443960826985855,0.6226320378663399,1.0451338942907256,898000.0,38.01576135009419,1.2883116883116883,True,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSDAQ,000250,삼천당제약,000250.KQ,0.9,5.0,1.0451338942907256,0.8443960826985855,0.6226320378663399
SOR_E1_BE,2026-03-20,2026-03-23,2026-04-01,1026,1033,930000.0,720000.0,pivot,2026-03-16,22.580645161290324,0.27997565429093124,0.7235668789808917,0.49251883359124343,1.6796818450239073,760000.0,-18.361249482785492,-0.8095238095238095,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSDAQ,000250,삼천당제약,000250.KQ,0.9,5.0,1.6796818450239073,0.7235668789808917,0.49251883359124343
SOR_E1_BE,2026-04-27,2026-04-28,2026-06-10,657,684,81300.0,56400.0,pivot,2026-04-17,30.627306273062732,0.0,0.8866799204771372,0.5465459398236675,1.8279856920074415,102800.0,26.318882379228615,0.8634538152610441,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSDAQ,440110,파두,440110.KQ,0.9,5.0,1.8279856920074415,0.8866799204771372,0.5465459398236675
SOR_E1_BE,2026-03-20,2026-03-23,2026-04-08,1026,1038,123000.0,103900.0,pivot,2026-03-11,15.528455284552846,0.0,0.7302904564315352,0.800519015529489,1.2900272289046566,121000.0,-1.724341081491776,-0.10471204188481675,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSDAQ,078600,대주전자재료,078600.KQ,0.9,5.0,1.2900272289046566,0.7302904564315352,0.800519015529489
SOR_E1_BE,2026-04-22,2026-04-23,2026-05-13,1049,1061,286000.0,255000.0,pivot,2026-04-16,10.839160839160838,0.09433962264150944,0.8235294117647058,0.9176864235053491,1.2643880770654492,317000.0,10.728377070206152,1.0,True,BE_stop,P3_2025_08_08_2026_08_17,KOSDAQ,140860,파크시스템스,140860.KQ,0.9,5.0,1.2643880770654492,0.8235294117647058,0.9176864235053491
SOR_E1_BE,2026-04-17,2026-04-20,2026-05-13,1046,1061,19550.0,17770.0,pivot,2026-04-13,9.104859335038363,0.03579952267303103,0.5,0.5080794847225804,3.3135213795937637,19260.0,-1.581843349425005,-0.16292134831460675,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSDAQ,009520,포스코엠텍,009520.KQ,0.9,5.0,3.3135213795937637,0.5,0.5080794847225804
SOR_E1_BE,2026-04-15,2026-04-16,2026-05-11,1044,1059,22150.0,19650.0,pivot,2026-04-13,11.286681715575622,0.16266775111834078,0.7601351351351351,0.5428808433200367,1.6138596173125057,22200.0,0.12555798850013566,0.02,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSDAQ,281740,레이크머티리얼즈,281740.KQ,0.9,5.0,1.6138596173125057,0.7601351351351351,0.5428808433200367
SOR_E1_BE,2026-04-17,2026-04-20,2026-05-11,1046,1059,22500.0,19650.0,pivot,2026-04-13,12.666666666666666,0.0,0.8441558441558441,0.7845559218413748,1.9356099375594857,22200.0,-1.4319506913210045,-0.10526315789473684,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSDAQ,281740,레이크머티리얼즈,281740.KQ,0.9,5.0,1.9356099375594857,0.8441558441558441,0.7845559218413748
SOR_E1_BE,2025-10-23,2025-10-24,2025-11-11,927,939,59000.0,48500.0,pivot,2025-10-17,17.796610169491526,0.07804878048780488,0.8898582333696837,0.9259831732637239,2.7803230860331647,55500.0,-6.026224176047568,-0.3333333333333333,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSDAQ,222800,심텍,222800.KQ,0.9,5.0,2.7803230860331647,0.8898582333696837,0.9259831732637239
SOR_E1_BE,2026-03-18,2026-03-19,2026-03-30,1024,1031,57700.0,49700.0,pivot,2026-03-13,13.864818024263432,0.0,0.8263845675171126,0.6719485111638768,1.2333114999872188,52600.0,-8.929937111167108,-0.6375,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSDAQ,222800,심텍,222800.KQ,0.9,5.0,1.2333114999872188,0.8263845675171126,0.6719485111638768
SOR_E1_BE,2026-08-10,2026-08-11,2026-08-14,1122,1125,30200.0,24450.0,pivot,2026-07-29,19.039735099337747,0.0,0.8134556574923547,0.8379852918480404,1.6454681606843977,32150.0,6.350549890617629,0.3391304347826087,False,end_of_data,P3_2025_08_08_2026_08_17,KOSDAQ,096530,씨젠,096530.KQ,0.9,5.0,1.6454681606843977,0.8134556574923547,0.8379852918480404
SOR_E1_BE,2026-04-21,2026-04-22,2026-06-09,705,735,94000.0,83300.0,pivot,2026-04-17,11.382978723404255,0.0,0.7744565217391305,0.8524777073526502,1.4716126279896482,121150.0,28.754160153965568,2.5373831775700935,True,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSDAQ,420770,기가비스,420770.KQ,0.9,5.0,1.4716126279896482,0.7744565217391305,0.8524777073526502
SOR_E1_BE,2026-06-22,2026-06-23,2026-07-07,745,755,159200.0,135400.0,pivot,2026-06-16,14.949748743718592,0.0,0.6248974008207935,0.5919507736973946,1.5510142430021434,150000.0,-5.873068490880174,-0.3865546218487395,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSDAQ,420770,기가비스,420770.KQ,0.9,5.0,1.5510142430021434,0.6248974008207935,0.5919507736973946
SOR_E1_BE,2024-07-05,2024-07-08,2024-07-22,615,625,87900.0,81000.0,pivot,2024-07-03,7.849829351535837,0.4804804804804805,0.891640866873065,0.9169787073228409,2.2833421914131007,84400.0,-4.077767714549996,-0.5072463768115942,False,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,005930,삼성전자,005930.KS,0.9,5.0,2.2833421914131007,0.891640866873065,0.9169787073228409
SOR_E1_BE,2025-10-27,2025-10-28,2025-11-05,929,935,100900.0,95500.0,pivot,2025-10-22,5.35183349851338,0.0,0.8612279226240538,0.9977823959585677,1.1724441180752354,106350.0,5.296038799232705,1.0092592592592593,True,BE_stop,FULL_2023_08_08_2026_08_17,KOSPI,005930,삼성전자,005930.KS,0.9,5.0,1.1724441180752354,0.8612279226240538,0.9977823959585677
SOR_E1_BE,2026-02-26,2026-02-27,2026-03-05,1011,1014,210000.0,162000.0,pivot,2026-02-11,22.857142857142858,0.0,0.8355555555555556,0.9508216941780541,1.0648699624208549,195000.0,-7.235667880345542,-0.3125,False,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,005930,삼성전자,005930.KS,0.9,5.0,1.0648699624208549,0.8355555555555556,0.9508216941780541
SOR_E1_BE,2026-04-23,2026-04-24,2026-06-09,1050,1078,224000.0,198200.0,pivot,2026-04-13,11.517857142857142,0.0,0.5906313645621182,0.6096408963240806,1.1673862863251392,292800.0,30.583636753052048,2.666666666666667,True,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,005930,삼성전자,005930.KS,0.9,5.0,1.1673862863251392,0.5906313645621182,0.6096408963240806
SOR_E1_BE,2024-05-16,2024-05-17,2024-06-03,580,591,192000.0,175400.0,pivot,2024-05-09,8.645833333333334,0.0,0.6751188589540412,0.6806576519550199,1.2279088442638202,189500.0,-1.400731925703813,-0.15060240963855423,False,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,000660,SK하이닉스,000660.KS,0.9,5.0,1.2279088442638202,0.6751188589540412,0.6806576519550199
SOR_E1_BE,2025-05-29,2025-05-30,2025-07-18,831,864,210000.0,196500.0,pivot,2025-05-22,6.428571428571429,0.0,0.8772073921971253,0.5896659951658346,1.1698619921361038,253500.0,20.593631755550803,3.2222222222222223,True,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,000660,SK하이닉스,000660.KS,0.9,5.0,1.1698619921361038,0.8772073921971253,0.5896659951658346
SOR_E1_BE,2025-12-29,2025-12-30,2026-03-05,973,1014,639000.0,525000.0,pivot,2025-12-17,17.84037558685446,0.0,0.8175824175824176,0.7260729432691496,1.030840476648141,927500.0,45.003593664826425,2.530701754385965,True,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,000660,SK하이닉스,000660.KS,0.9,5.0,1.030840476648141,0.8175824175824176,0.7260729432691496
SOR_E1_BE,2026-04-27,2026-04-28,2026-06-09,1052,1078,1313000.0,1183000.0,pivot,2026-04-23,9.900990099009901,0.33109972408356325,0.8999598232221776,0.8443413310742665,1.0287095875886052,1820000.0,38.47531679704701,3.9000000000000004,True,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,000660,SK하이닉스,000660.KS,0.9,5.0,1.0287095875886052,0.8999598232221776,0.8443413310742665
SOR_E1_BE,2026-01-08,2026-01-09,2026-01-23,979,989,1875000.0,1671000.0,pivot,2026-01-05,10.88,0.0,0.8115323011211959,0.8919620009813978,2.5067932078069783,1794000.0,-4.415632183908047,-0.39705882352941174,False,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,207940,삼성바이오로직스,207940.KS,0.9,5.0,2.5067932078069783,0.8115323011211959,0.8919620009813978
SOR_E1_BE,2026-04-17,2026-04-20,2026-05-20,1046,1066,386500.0,355500.0,pivot,2026-04-13,8.020698576972833,0.11235955056179775,0.7251461988304093,0.5238077200250226,1.2984704137815364,444500.0,14.891519311495616,1.870967741935484,True,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,005490,POSCO홀딩스,005490.KS,0.9,5.0,1.2984704137815364,0.7251461988304093,0.5238077200250226
SOR_E1_BE,2026-04-21,2026-04-22,2026-05-20,1048,1066,420000.0,355500.0,pivot,2026-04-13,15.357142857142858,0.0,0.7751937984496124,0.7118156268396839,2.146689476641995,440500.0,4.776123842840474,0.3178294573643411,False,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,005490,POSCO홀딩스,005490.KS,0.9,5.0,2.146689476641995,0.7751937984496124,0.7118156268396839
SOR_E1_BE,2026-04-21,2026-04-22,2026-05-13,1048,1061,390000.0,336000.0,pivot,2026-04-13,13.846153846153847,0.027624309392265192,0.7724137931034483,0.5893309928492276,1.161881594192364,395000.0,1.1808198464870134,0.09259259259259259,False,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,051910,LG화학,051910.KS,0.9,5.0,1.161881594192364,0.7724137931034483,0.5893309928492276
SOR_E1_BE,2026-02-24,2026-02-25,2026-03-04,1009,1013,422000.0,372500.0,pivot,2026-02-13,11.729857819905213,0.021551724137931036,0.8367346938775511,0.8443691128542996,2.6354191613291555,372500.0,-11.818083849070726,-1.0,False,initial_stop,FULL_2023_08_08_2026_08_17,KOSPI,006400,삼성SDI,006400.KS,0.9,5.0,2.6354191613291555,0.8367346938775511,0.8443691128542996
SOR_E1_BE,2026-04-17,2026-04-20,2026-05-18,1046,1064,515000.0,463000.0,pivot,2026-04-14,10.097087378640778,0.08213552361396304,0.7709251101321586,0.6796721190184148,1.3599937813822116,605500.0,17.45530147547585,1.7403846153846154,True,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,006400,삼성SDI,006400.KS,0.9,5.0,1.3599937813822116,0.7709251101321586,0.6796721190184148
SOR_E1_BE,2024-05-22,2024-05-23,2024-06-03,584,591,273500.0,235000.0,pivot,2024-05-09,14.076782449725776,0.0,0.8581818181818182,0.6160946795333314,3.1910684962959746,257500.0,-5.944194264841984,-0.4155844155844156,False,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,005380,현대차,005380.KS,0.9,5.0,3.1910684962959746,0.8581818181818182,0.6160946795333314
SOR_E1_BE,2024-06-27,2024-06-28,2024-07-02,609,611,299500.0,275500.0,pivot,2024-06-24,8.013355592654424,0.16172506738544473,0.859504132231405,0.781871912451297,1.179900062883797,275500.0,-8.105296266724737,-1.0,False,initial_stop,FULL_2023_08_08_2026_08_17,KOSPI,005380,현대차,005380.KS,0.9,5.0,1.179900062883797,0.859504132231405,0.781871912451297
SOR_E1_BE,2026-02-25,2026-02-26,2026-03-05,1010,1014,574000.0,495500.0,pivot,2026-02-19,13.67595818815331,0.07332722273143905,0.8211920529801324,0.620634845834403,1.5951400003953162,565000.0,-1.6663271151880488,-0.11464968152866242,False,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,005380,현대차,005380.KS,0.9,5.0,1.5951400003953162,0.8211920529801324,0.620634845834403
SOR_E1_BE,2026-04-28,2026-04-29,2026-05-21,1053,1067,565000.0,510000.0,pivot,2026-04-24,9.734513274336283,0.40080160320641284,0.8785638859556494,0.658608777538529,1.7386215953781132,644500.0,13.9567826706116,1.4454545454545453,True,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,005380,현대차,005380.KS,0.9,5.0,1.7386215953781132,0.8785638859556494,0.658608777538529
SOR_E1_BE,2025-01-31,2025-02-03,2025-02-28,751,770,217500.0,203000.0,pivot,2025-01-21,6.666666666666667,0.15785319652722968,0.8967851099830795,0.4613772416110629,2.012053333243759,214500.0,-1.477881748780785,-0.20689655172413793,False,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,035420,NAVER,035420.KS,0.9,5.0,2.012053333243759,0.8967851099830795,0.4613772416110629
SOR_E1_BE,2026-02-25,2026-02-26,2026-03-03,1010,1012,249000.0,224000.0,pivot,2026-02-23,10.040160642570282,0.23255813953488372,0.8862275449101796,0.7884712522970219,1.5523368317585338,224000.0,-10.130075524486749,-1.0,False,initial_stop,FULL_2023_08_08_2026_08_17,KOSPI,003670,포스코퓨처엠,003670.KS,0.9,5.0,1.5523368317585338,0.8862275449101796,0.7884712522970219
SOR_E1_BE,2026-04-17,2026-04-20,2026-05-14,1046,1062,236000.0,211000.0,pivot,2026-04-13,10.59322033898305,0.12466237274049449,0.6316244862643305,0.4459783094597683,1.1654768275633423,273500.0,15.773998593923366,1.5,True,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,003670,포스코퓨처엠,003670.KS,0.9,5.0,1.1654768275633423,0.6316244862643305,0.4459783094597683
SOR_E1_BE,2026-04-21,2026-04-22,2026-05-14,1048,1062,257000.0,211000.0,pivot,2026-04-13,17.898832684824903,0.04141644232760406,0.7592237150778418,0.6465758987498881,1.7614445157888567,261000.0,1.4549145660632812,0.08695652173913043,False,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,003670,포스코퓨처엠,003670.KS,0.9,5.0,1.7614445157888567,0.7592237150778418,0.6465758987498881
SOR_E1_BE,2023-11-29,2023-11-30,2024-01-08,469,493,85800.0,82200.0,pivot,2023-11-22,4.195804195804196,0.0,0.8301886792452831,0.6036935937128003,1.2307714950941606,92500.0,7.701102828539108,1.8611111111111112,True,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,000270,기아,000270.KS,0.9,5.0,1.2307714950941606,0.8301886792452831,0.6036935937128003
SOR_E1_BE,2024-06-17,2024-06-18,2024-07-03,601,612,129900.0,117700.0,pivot,2024-05-31,9.39183987682833,0.21476510067114093,0.848314606741573,0.8850754418456345,1.7381487086516814,124800.0,-4.022122887747804,-0.4180327868852459,False,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,000270,기아,000270.KS,0.9,5.0,1.7381487086516814,0.848314606741573,0.8850754418456345
SOR_E1_BE,2026-02-25,2026-02-26,2026-03-05,1010,1014,197400.0,149000.0,pivot,2026-02-06,24.51874366767984,0.19138755980861244,0.8494077834179357,0.7378177346195389,2.386648197714526,171600.0,-13.156795462451132,-0.5330578512396694,False,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,000270,기아,000270.KS,0.9,5.0,2.386648197714526,0.8494077834179357,0.7378177346195389
SOR_E1_BE,2024-02-27,2024-02-28,2024-03-04,528,530,165881.734375,152974.015625,pivot,2024-02-22,7.781277907801596,0.01968602517920913,0.8994809110419653,0.6298177211856067,1.8057504600711587,157334.734375,-5.2472661556844935,-0.6621619331456227,False,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,068270,셀트리온,068270.KS,0.9,5.0,1.8057504600711587,0.8994809110419653,0.6298177211856067
SOR_E1_BE,2025-09-23,2025-09-24,2025-10-01,910,915,175428.578125,159619.046875,pivot,2025-09-17,9.011947436942153,0.0,0.7657830687618535,0.7770233216084008,6.409107668961685,166666.671875,-5.089529725209863,-0.5542167007639774,False,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,068270,셀트리온,068270.KS,0.9,5.0,6.409107668961685,0.7657830687618535,0.7770233216084008
SOR_E1_BE,2026-01-02,2026-01-05,2026-02-03,975,996,192857.140625,169714.28125,pivot,2025-12-29,12.000001296296311,0.0,0.7227407738485406,0.5119471740710736,4.533216049477063,197619.046875,2.366718675013235,0.20576136132702919,False,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,068270,셀트리온,068270.KS,0.9,5.0,4.533216049477063,0.7227407738485406,0.5119471740710736
SOR_E1_BE,2024-03-14,2024-03-15,2024-04-01,539,550,265000.0,246500.0,pivot,2024-03-12,6.981132075471698,0.0,0.6978193146417445,0.8229381371780028,2.5272575717056114,257500.0,-2.9273099299406913,-0.40540540540540543,False,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,012330,현대모비스,012330.KS,0.9,5.0,2.5272575717056114,0.6978193146417445,0.8229381371780028
SOR_E1_BE,2025-08-29,2025-09-01,2025-09-16,894,905,320000.0,293000.0,pivot,2025-08-25,8.4375,0.18518518518518517,0.7928994082840237,0.8287283484768181,2.8191102417554674,308500.0,-3.690108070964515,-0.42592592592592593,False,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,012330,현대모비스,012330.KS,0.9,5.0,2.8191102417554674,0.7928994082840237,0.8287283484768181
SOR_E1_BE,2026-02-26,2026-02-27,2026-03-04,1011,1013,507000.0,433000.0,pivot,2026-02-19,14.595660749506903,0.0,0.817562452687358,0.7860214991625224,1.9222894318250618,433000.0,-14.68102240792819,-1.0,False,initial_stop,FULL_2023_08_08_2026_08_17,KOSPI,012330,현대모비스,012330.KS,0.9,5.0,1.9222894318250618,0.817562452687358,0.7860214991625224
SOR_E1_BE,2026-04-21,2026-04-22,2026-06-09,1048,1078,447500.0,386500.0,pivot,2026-04-13,13.631284916201118,0.02844950213371266,0.8869047619047619,0.6832804063529413,1.031662184908699,599750.0,33.888391000030715,2.4959016393442623,True,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,012330,현대모비스,012330.KS,0.9,5.0,1.031662184908699,0.8869047619047619,0.6832804063529413
SOR_E1_BE,2024-03-13,2024-03-14,2024-03-28,538,548,75900.0,59700.0,pivot,2024-02-26,21.343873517786562,0.0,0.8235294117647058,0.9195262090711209,1.4332674641736158,70000.0,-7.865566557959491,-0.36419753086419754,False,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,105560,KB금융,105560.KS,0.9,5.0,1.4332674641736158,0.8235294117647058,0.9195262090711209
SOR_E1_BE,2024-07-02,2024-07-03,2024-07-26,612,629,84300.0,77200.0,pivot,2024-06-26,8.422301304863582,0.47619047619047616,0.8571428571428571,0.7607798331827033,2.414243782943793,85100.0,0.8480931538975778,0.11267605633802817,False,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,105560,KB금융,105560.KS,0.9,5.0,2.414243782943793,0.8571428571428571,0.7607798331827033
SOR_E1_BE,2024-10-25,2024-10-28,2024-10-31,688,691,99400.0,92000.0,pivot,2024-10-22,7.44466800804829,0.0,0.7081604426002767,0.8314212045071069,2.045145267124436,92000.0,-7.537177085501511,-1.0,False,initial_stop,FULL_2023_08_08_2026_08_17,KOSPI,105560,KB금융,105560.KS,0.9,5.0,2.045145267124436,0.7081604426002767,0.8314212045071069
SOR_E1_BE,2025-07-03,2025-07-04,2025-07-17,854,863,116900.0,108100.0,pivot,2025-06-26,7.527801539777587,0.0,0.8387942332896461,0.9103017562849293,1.1056849964754376,112800.0,-3.6037156785165947,-0.4659090909090909,False,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,105560,KB금융,105560.KS,0.9,5.0,1.1056849964754376,0.8387942332896461,0.9103017562849293
SOR_E1_BE,2025-09-10,2025-09-11,2025-09-26,902,912,117000.0,105800.0,pivot,2025-09-08,9.572649572649572,0.0,0.7737355811889973,0.6958996805201967,1.4741409012981068,113400.0,-3.17379771652635,-0.32142857142857145,False,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,105560,KB금융,105560.KS,0.9,5.0,1.4741409012981068,0.7737355811889973,0.6958996805201967
SOR_E1_BE,2024-09-03,2024-09-04,2024-09-09,656,659,152000.0,138600.0,pivot,2024-08-14,8.81578947368421,0.0,0.8260427263479145,0.9253190257947111,2.24331137060607,143200.0,-5.88363712880402,-0.6567164179104478,False,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,028260,삼성물산,028260.KS,0.9,5.0,2.24331137060607,0.8260427263479145,0.9253190257947111
SOR_E1_BE,2025-09-09,2025-09-10,2025-10-01,901,915,178000.0,162500.0,pivot,2025-08-28,8.707865168539326,0.0,0.8767123287671232,0.6490507929819527,1.2510648351397584,185600.0,4.165445367204046,0.49032258064516127,False,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,028260,삼성물산,028260.KS,0.9,5.0,1.2510648351397584,0.8767123287671232,0.6490507929819527
SOR_E1_BE,2025-12-03,2025-12-04,2025-12-26,956,971,241500.0,222000.0,pivot,2025-12-01,8.074534161490684,0.0,0.8900804289544236,0.9593605183748249,2.540790715680773,240000.0,-0.7204472298012465,-0.07692307692307693,False,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,028260,삼성물산,028260.KS,0.9,5.0,2.540790715680773,0.8900804289544236,0.9593605183748249
SOR_E1_BE,2026-04-23,2026-04-24,2026-05-04,1050,1055,316500.0,286000.0,pivot,2026-04-13,9.636650868878357,0.0,0.5016077170418006,0.616459347839864,1.5472310562674885,305500.0,-3.5719896765677217,-0.36065573770491804,False,trend_off_next_open,FULL_2023_08_08_2026_08_17,KOSPI,028260,삼성물산,028260.KS,0.9,5.0,1.5472310562674885,0.5016077170418006,0.616459347839864
