scenario,period,trades,pnl,pf,winrate
V029|PULLBACK|LEGACY_R|10M|0T,2023,5,12527.994999999995,20.92428989471586,0.8
V029|PULLBACK|LEGACY_R|10M|0T,2024,30,-88606.00200000059,0.7106993900042923,0.5333333333333333
V029|PULLBACK|LEGACY_R|10M|0T,2025,21,254360.6850000004,5.0246055486591725,0.8095238095238095
V029|PULLBACK|LEGACY_R|10M|0T,2026,14,-103282.48499999952,0.5220099009323653,0.5
V029|PULLBACK|LEGACY_R|10M|1T,2023,5,6731.954999999929,3.562367731916252,0.8
V029|PULLBACK|LEGACY_R|10M|1T,2024,30,-164949.11349999948,0.5427964457844101,0.5
V029|PULLBACK|LEGACY_R|10M|1T,2025,21,234791.3149999997,4.177414768921127,0.8095238095238095
V029|PULLBACK|LEGACY_R|10M|1T,2026,13,-74095.29500000013,0.5975043959547975,0.5384615384615384
V029|PULLBACK|LEGACY_R|10M|2T,2023,5,835.8999999999651,1.1147959621594887,0.4
V029|PULLBACK|LEGACY_R|10M|2T,2024,29,-218908.3640000003,0.4551220360032638,0.5172413793103449
V029|PULLBACK|LEGACY_R|10M|2T,2025,21,152587.4050000003,2.5627488276112023,0.7619047619047619
V029|PULLBACK|LEGACY_R|10M|2T,2026,13,-97979.44,0.4895884938690365,0.5384615384615384
V029|PULLBACK|LEGACY_R|20M|0T,2023,5,43156.72999999963,35.317829765575965,0.8
V029|PULLBACK|LEGACY_R|20M|0T,2024,31,-217906.2965000011,0.6809248956810675,0.5483870967741935
