Datetime,breadth20,coverage20,ks_close,ks_ema5,ks_ema20
2024-10-18 12:00:00+09:00,0.4358974358974359,39.0,2593.6298828125,2600.1747398642033,2608.7676770551548
2024-10-18 13:00:00+09:00,0.41025641025641024,39.0,2590.989990234375,2597.113156654261,2607.074564024604
2024-10-18 14:00:00+09:00,0.4358974358974359,39.0,2592.75,2595.6587711028405,2605.710319831785
2024-10-21 09:00:00+09:00,0.6410256410256411,39.0,2606.760009765625,2599.3591839904357,2605.8102903016743
2024-10-21 10:00:00+09:00,0.5897435897435898,39.0,2613.0,2603.9061226602907,2606.4950245586574
2024-10-21 11:00:00+09:00,0.5384615384615384,39.0,2616.239990234375,2608.0174118516525,2607.4231165277733
2024-10-21 12:00:00+09:00,0.5384615384615384,39.0,2614.489990234375,2610.174937979227,2608.0961521188783
2024-10-21 13:00:00+09:00,0.5897435897435898,39.0,2612.10009765625,2610.816657871568,2608.4774802652946
2024-10-21 14:00:00+09:00,0.4358974358974359,39.0,2606.1201171875,2609.251144310212,2608.2529694959812
2024-10-22 09:00:00+09:00,0.2564102564102564,39.0,2568.8701171875,2595.7908019359747,2604.5022216570783
2024-10-22 10:00:00+09:00,0.3333333333333333,39.0,2578.0,2589.8605346239833,2601.9782005468805
2024-10-22 11:00:00+09:00,0.3076923076923077,39.0,2579.300048828125,2586.3403726920305,2599.818376573666
2024-10-22 12:00:00+09:00,0.3333333333333333,39.0,2573.080078125,2581.9202745030207,2597.2718719595073
2024-10-22 13:00:00+09:00,0.3333333333333333,39.0,2574.27001953125,2579.3701895124304,2595.081219347292
2024-10-22 14:00:00+09:00,0.38461538461538464,39.0,2571.7900390625,2576.843472695787,2592.8630117011216
2024-10-23 09:00:00+09:00,0.4358974358974359,39.0,2577.300048828125,2576.9956647399,2591.3808247608363
2024-10-23 10:00:00+09:00,0.46153846153846156,39.0,2582.469970703125,2578.8204333943086,2590.5321719934354
2024-10-23 11:00:00+09:00,0.5384615384615384,39.0,2591.72998046875,2583.123615752456,2590.6462489910846
2024-10-23 12:00:00+09:00,0.5641025641025641,39.0,2592.0400390625,2586.095756855804,2590.778990902648
2024-10-23 13:00:00+09:00,0.6153846153846154,39.0,2605.7900390625,2592.6605175913696,2592.2086145369194
2024-10-23 14:00:00+09:00,0.48717948717948717,39.0,2604.93994140625,2596.7536588629964,2593.421121857808
2024-10-24 09:00:00+09:00,0.4358974358974359,39.0,2595.43994140625,2596.3157530440812,2593.613390386231
2024-10-24 10:00:00+09:00,0.41025641025641024,39.0,2596.10009765625,2596.2438679148045,2593.850219650042
2024-10-24 11:00:00+09:00,0.41025641025641024,39.0,2597.889892578125,2596.7925428025783,2594.2349504050976
2024-10-24 12:00:00+09:00,0.3076923076923077,39.0,2591.2900390625,2594.958374889219,2593.9544826581837
2024-10-24 13:00:00+09:00,0.358974358974359,39.0,2587.8798828125,2592.598877530313,2593.3759493395473
2024-10-24 14:00:00+09:00,0.3076923076923077,39.0,2583.409912109375,2589.535889056667,2592.426802936674
2024-10-25 09:00:00+09:00,0.5128205128205128,39.0,2598.39990234375,2592.4905601523615,2592.995669546872
2024-10-25 10:00:00+09:00,0.5128205128205128,39.0,2588.889892578125,2591.2903376276163,2592.604643168896
2024-10-25 11:00:00+09:00,0.48717948717948717,39.0,2591.590087890625,2591.3902543819527,2592.5080188566794
2024-10-25 12:00:00+09:00,0.5384615384615384,39.0,2587.360107421875,2590.046872061927,2592.017741577174
2024-10-25 13:00:00+09:00,0.5128205128205128,39.0,2584.6298828125,2588.241208978785,2591.3141359805386
2024-10-25 14:00:00+09:00,0.48717948717948717,39.0,2578.969970703125,2585.1507962202318,2590.1385011922134
2024-10-28 09:00:00+09:00,0.5641025641025641,39.0,2599.7900390625,2590.030543834321,2591.057695275098
2024-10-28 10:00:00+09:00,0.5897435897435898,39.0,2599.090087890625,2593.0503918530894,2591.822685048005
2024-10-28 11:00:00+09:00,0.6153846153846154,39.0,2602.7900390625,2596.296940922893,2592.8671949541476
2024-10-28 12:00:00+09:00,0.6153846153846154,39.0,2605.030029296875,2599.207970380887,2594.0255601296453
2024-10-28 13:00:00+09:00,0.6666666666666666,39.0,2612.18994140625,2603.5352940560083,2595.7555012036073
2024-10-28 14:00:00+09:00,0.7435897435897436,39.0,2609.929931640625,2605.6668399175473,2597.1054469595138
2024-10-29 09:00:00+09:00,0.5641025641025641,39.0,2602.320068359375,2604.551249398157,2597.602077569024
2024-10-29 10:00:00+09:00,0.5384615384615384,39.0,2597.31005859375,2602.1375191300212,2597.5742662380453
2024-10-29 11:00:00+09:00,0.6666666666666666,39.0,2607.010009765625,2603.761682675223,2598.4729084787673
2024-10-29 12:00:00+09:00,0.6410256410256411,39.0,2602.260009765625,2603.2611250386904,2598.8335847918015
2024-10-29 13:00:00+09:00,0.6410256410256411,39.0,2603.739990234375,2603.4207467705855,2599.300861500618
2024-10-29 14:00:00+09:00,0.6923076923076923,39.0,2612.2900390625,2606.377177534557,2600.537926030321
2024-10-30 09:00:00+09:00,0.5128205128205128,39.0,2605.469970703125,2606.0747752574134,2601.007644570588
2024-10-30 10:00:00+09:00,0.5128205128205128,39.0,2611.419921875,2607.8564907966093,2601.999290028151
2024-10-30 11:00:00+09:00,0.46153846153846156,39.0,2599.070068359375,2604.9276833175313,2601.7203165358865
2024-10-30 12:00:00+09:00,0.38461538461538464,39.0,2593.239990234375,2601.031785623146,2600.912666411933
2024-10-30 13:00:00+09:00,0.41025641025641024,39.0,2588.699951171875,2596.921174139389,2599.7495506747846
2024-10-30 14:00:00+09:00,0.41025641025641024,39.0,2589.679931640625,2594.5074266398015,2598.790539338198
2024-10-31 09:00:00+09:00,0.1282051282051282,39.0,2562.889892578125,2583.968248619243,2595.371430122953
2024-10-31 10:00:00+09:00,0.1794871794871795,39.0,2560.840087890625,2576.2588617097035,2592.0827308627313
2024-10-31 11:00:00+09:00,0.23076923076923078,39.0,2572.639892578125,2575.052538665844,2590.231031978483
2024-10-31 12:00:00+09:00,0.23076923076923078,39.0,2574.56005859375,2574.888378641813,2588.7385583227942
2024-10-31 13:00:00+09:00,0.2564102564102564,39.0,2573.580078125,2574.452278469542,2587.2948935420523
2024-10-31 14:00:00+09:00,0.10256410256410256,39.0,2562.570068359375,2570.491541766153,2584.940148286559
2024-11-01 09:00:00+09:00,0.1282051282051282,39.0,2546.06005859375,2562.347714042019,2581.23728260153
2024-11-01 10:00:00+09:00,0.23076923076923078,39.0,2554.080078125,2559.5918354030127,2578.6508821751936
2024-11-01 11:00:00+09:00,0.20512820512820512,39.0,2557.830078125,2559.004582977009,2576.6679484561278
2024-11-01 12:00:00+09:00,0.358974358974359,39.0,2557.0400390625,2558.349735005506,2574.798623751973
2024-11-01 13:00:00+09:00,0.358974358974359,39.0,2553.199951171875,2556.633140394296,2572.7416073157733
2024-11-01 14:00:00+09:00,0.2564102564102564,39.0,2547.739990234375,2553.6687570076556,2570.360500927069
2024-11-04 09:00:00+09:00,0.5128205128205128,39.0,2566.6201171875,2557.9858770676037,2570.004273904253
2024-11-04 10:00:00+09:00,0.46153846153846156,39.0,2571.639892578125,2562.537215571111,2570.1600471112883
2024-11-04 11:00:00+09:00,0.5384615384615384,39.0,2580.489990234375,2568.5214737921992,2571.143851218249
2024-11-04 12:00:00+09:00,0.5641025641025641,39.0,2582.4599609375,2573.1676361739665,2572.221575953416
2024-11-04 13:00:00+09:00,0.5128205128205128,39.0,2578.719970703125,2575.018414350353,2572.8404706914835
2024-11-04 14:00:00+09:00,0.5897435897435898,39.0,2580.030029296875,2576.6889526658606,2573.525190558664
2024-11-05 09:00:00+09:00,0.46153846153846156,39.0,2570.199951171875,2574.5259521678654,2573.208501093255
2024-11-05 10:00:00+09:00,0.5384615384615384,39.0,2574.639892578125,2574.563932304619,2573.344824091814
2024-11-05 11:00:00+09:00,0.5128205128205128,39.0,2576.97998046875,2575.3692816926628,2573.691029461046
2024-11-05 12:00:00+09:00,0.6153846153846154,39.0,2582.97998046875,2577.906181284692,2574.57569146178
2024-11-05 13:00:00+09:00,0.4358974358974359,39.0,2574.659912109375,2576.8240915595866,2574.5837124758364
2024-11-05 14:00:00+09:00,0.46153846153846156,39.0,2579.2900390625,2577.646074060558,2575.0319340555184
2024-11-06 09:00:00+09:00,0.48717948717948717,39.0,2576.580078125,2577.290742082039,2575.17937634785
2024-11-06 10:00:00+09:00,0.6153846153846154,39.0,2582.25,2578.943828054693,2575.8527690766264
2024-11-06 11:00:00+09:00,0.5384615384615384,39.0,2579.429931640625,2579.105862583337,2576.193451225579
2024-11-06 12:00:00+09:00,0.41025641025641024,39.0,2551.239990234375,2569.8172384670165,2573.8169311311785
2024-11-06 13:00:00+09:00,0.48717948717948717,39.0,2551.2099609375,2563.6148126238445,2571.663886350828
2024-11-06 14:00:00+09:00,0.48717948717948717,39.0,2556.77001953125,2561.3332149263133,2570.2454228442016
2024-11-07 09:00:00+09:00,0.4358974358974359,39.0,2541.8701171875,2554.8455156800424,2567.543012781659
2024-11-07 10:00:00+09:00,0.46153846153846156,39.0,2557.429931640625,2555.7069876669034,2566.579862196799
2024-11-07 11:00:00+09:00,0.46153846153846156,39.0,2570.219970703125,2560.5446486789774,2566.9265391974013
2024-11-07 12:00:00+09:00,0.5128205128205128,39.0,2578.489990234375,2566.5264291974436,2568.0278202485415
2024-11-07 13:00:00+09:00,0.46153846153846156,39.0,2573.010009765625,2568.687622720171,2568.5023144882634
2024-11-07 14:00:00+09:00,0.41025641025641024,39.0,2569.39990234375,2568.925049261364,2568.5877990459285
2024-11-08 09:00:00+09:00,0.6153846153846154,39.0,2587.889892578125,2575.2466637002844,2570.4260936680425
2024-11-08 10:00:00+09:00,0.46153846153846156,39.0,2583.77001953125,2578.0877823106066,2571.6969437502526
2024-11-08 11:00:00+09:00,0.38461538461538464,39.0,2576.60009765625,2577.5918874258214,2572.163910788919
2024-11-08 12:00:00+09:00,0.3333333333333333,39.0,2568.5,2574.561258283881,2571.8149669042605
2024-11-08 13:00:00+09:00,0.3333333333333333,39.0,2556.9599609375,2568.694159168421,2570.4002044312356
2024-11-08 14:00:00+09:00,0.3076923076923077,39.0,2561.5,2566.2961061122805,2569.552565913975
2024-11-11 09:00:00+09:00,0.28205128205128205,39.0,2532.27001953125,2554.954077251937,2566.001847210858
2024-11-11 10:00:00+09:00,0.3333333333333333,39.0,2542.47998046875,2550.796044990875,2563.7616694258954
2024-11-11 11:00:00+09:00,0.20512820512820512,39.0,2534.0400390625,2545.210709681417,2560.9310379627145
2024-11-11 12:00:00+09:00,0.23076923076923078,39.0,2529.4599609375,2539.9604601001115,2557.933792531742
2024-11-11 13:00:00+09:00,0.3076923076923077,39.0,2533.389892578125,2537.770270926116,2555.5962782504453
2024-11-11 14:00:00+09:00,0.38461538461538464,39.0,2537.64990234375,2537.7301480653277,2553.887099592665
2024-11-12 09:00:00+09:00,0.2564102564102564,39.0,2506.510009765625,2527.32343529876,2549.3749957996138
2024-11-12 10:00:00+09:00,0.38461538461538464,39.0,2518.85009765625,2524.4989894179234,2546.467862643103
2024-11-12 11:00:00+09:00,0.28205128205128205,39.0,2510.580078125,2519.8593523202826,2543.049978403284
2024-11-12 12:00:00+09:00,0.20512820512820512,39.0,2501.72998046875,2513.816228369772,2539.114740504757
2024-11-12 13:00:00+09:00,0.23076923076923078,39.0,2497.820068359375,2508.4841750329733,2535.181914586149
2024-11-12 14:00:00+09:00,0.1282051282051282,39.0,2484.989990234375,2500.6527801001075,2530.4017313145514
2024-11-13 09:00:00+09:00,0.23076923076923078,39.0,2462.909912109375,2488.071824103197,2523.973939009297
2024-11-13 10:00:00+09:00,0.20512820512820512,39.0,2451.760009765625,2475.967885990673,2517.096421938471
2024-11-13 11:00:00+09:00,0.23076923076923078,39.0,2442.840087890625,2464.9252866239904,2510.0243901243903
2024-11-13 12:00:00+09:00,0.20512820512820512,39.0,2434.669921875,2454.8401650409937,2502.847774100639
2024-11-13 13:00:00+09:00,0.2564102564102564,39.0,2432.110107421875,2447.2634791679543,2496.1108534645664
2024-11-13 14:00:00+09:00,0.1282051282051282,39.0,2421.56005859375,2438.6956723098865,2489.0107777625835
2024-11-14 10:00:00+09:00,0.23076923076923078,39.0,2436.1201171875,2437.8371539357577,2483.973571993528
2024-11-14 11:00:00+09:00,0.20512820512820512,39.0,2420.110107421875,2431.9281384311303,2477.8913372724182
2024-11-14 12:00:00+09:00,0.2564102564102564,39.0,2430.800048828125,2431.552108563462,2473.4064526586762
2024-11-14 13:00:00+09:00,0.28205128205128205,39.0,2430.0400390625,2431.0480853964746,2469.276318030469
2024-11-14 14:00:00+09:00,0.23076923076923078,39.0,2421.43994140625,2427.8453707330664,2464.7204726376863
2024-11-15 09:00:00+09:00,0.20512820512820512,39.0,2396.25,2417.313580488711,2458.199475243621
2024-11-15 10:00:00+09:00,0.28205128205128205,39.0,2411.320068359375,2415.315743112266,2453.7347698260733
2024-11-15 11:00:00+09:00,0.358974358974359,39.0,2406.969970703125,2412.533818975886,2449.2809794334116
2024-11-15 12:00:00+09:00,0.358974358974359,39.0,2426.800048828125,2417.2892289266324,2447.1399384233846
2024-11-15 13:00:00+09:00,0.3333333333333333,39.0,2427.669921875,2420.7494599094216,2445.285651133062
2024-11-15 14:00:00+09:00,0.358974358974359,39.0,2427.030029296875,2422.842983038573,2443.5470204819962
2024-11-18 09:00:00+09:00,0.6923076923076923,39.0,2473.93994140625,2439.8753024944654,2446.441584379544
2024-11-18 10:00:00+09:00,0.6923076923076923,39.0,2472.10009765625,2450.616900881727,2448.885252310659
2024-11-18 11:00:00+09:00,0.6923076923076923,39.0,2468.6298828125,2456.6212281919848,2450.765693310834
2024-11-18 12:00:00+09:00,0.5641025641025641,39.0,2462.0400390625,2458.427498482157,2451.8394405252784
2024-11-18 13:00:00+09:00,0.6410256410256411,39.0,2464.570068359375,2460.475021774563,2453.0518812713826
2024-11-18 14:00:00+09:00,0.6410256410256411,39.0,2460.489990234375,2460.4800112611674,2453.7602726011914
2024-11-19 09:00:00+09:00,0.717948717948718,39.0,2469.75,2463.570007507445,2455.2831037820306
2024-11-19 10:00:00+09:00,0.717948717948718,39.0,2472.9599609375,2466.69999198413,2456.9666139873134
2024-11-19 11:00:00+09:00,0.7692307692307693,39.0,2478.800048828125,2470.7333442654617,2459.0459887340576
2024-11-19 12:00:00+09:00,0.7435897435897436,39.0,2477.530029296875,2472.9989059426,2460.806373549564
2024-11-19 13:00:00+09:00,0.7435897435897436,39.0,2472.239990234375,2472.745934039858,2461.8952894243075
2024-11-19 14:00:00+09:00,0.7692307692307693,39.0,2473.7900390625,2473.0939690474056,2463.028122723183
2024-11-20 09:00:00+09:00,0.717948717948718,39.0,2474.820068359375,2473.669335484729,2464.151165164725
2024-11-20 10:00:00+09:00,0.7692307692307693,39.0,2483.989990234375,2477.109553734611,2466.0405770761204
2024-11-20 11:00:00+09:00,0.8461538461538461,39.0,2485.93994140625,2480.053016291824,2467.935754631371
2024-11-20 12:00:00+09:00,0.8205128205128205,39.0,2485.550048828125,2481.885360470591,2469.6133064596333
2024-11-20 13:00:00+09:00,0.8205128205128205,39.0,2488.219970703125,2483.996897214769,2471.3853697209183
2024-11-20 14:00:00+09:00,0.7435897435897436,39.0,2484.199951171875,2484.064581867138,2472.6058060495807
2024-11-21 09:00:00+09:00,0.8717948717948718,39.0,2488.050048828125,2485.393070854134,2474.076686314204
2024-11-21 10:00:00+09:00,0.8461538461538461,39.0,2486.68994140625,2485.8253610381726,2475.2779487039224
2024-11-21 11:00:00+09:00,0.7948717948717948,39.0,2485.139892578125,2485.59687155149,2476.2171814538465
2024-11-21 12:00:00+09:00,0.8205128205128205,39.0,2490.919921875,2487.3712216593267,2477.6174424463375
2024-11-21 13:00:00+09:00,0.7948717948717948,39.0,2493.52001953125,2489.420820949968,2479.1319735972816
2024-11-21 14:00:00+09:00,0.7692307692307693,39.0,2488.580078125,2489.1405733416454,2480.031793076112
2024-11-22 09:00:00+09:00,0.8461538461538461,39.0,2504.320068359375,2494.2004050142223,2482.344962150709
2024-11-22 10:00:00+09:00,0.8205128205128205,39.0,2509.820068359375,2499.4069594626067,2484.9616389324865
2024-11-22 11:00:00+09:00,0.8205128205128205,39.0,2507.159912109375,2501.9912770115297,2487.0757601874284
2024-11-22 12:00:00+09:00,0.8461538461538461,39.0,2507.280029296875,2503.754194439978,2488.99997629309
2024-11-22 13:00:00+09:00,0.7948717948717948,39.0,2503.8701171875,2503.792835355819,2490.416180187796
2024-11-22 14:00:00+09:00,0.8205128205128205,39.0,2500.820068359375,2502.801913023671,2491.4070266803274
2024-11-25 09:00:00+09:00,0.7948717948717948,39.0,2524.97998046875,2510.194602172031,2494.6044508506534
2024-11-25 10:00:00+09:00,0.8461538461538461,39.0,2538.75,2519.7130681146873,2498.808788864877
2024-11-25 11:00:00+09:00,0.8717948717948718,39.0,2540.64990234375,2526.6920128577085,2502.793656815246
2024-11-25 12:00:00+09:00,0.7948717948717948,39.0,2534.5400390625,2529.3080215926393,2505.817121791175
2024-11-25 13:00:00+09:00,0.8461538461538461,39.0,2534.070068359375,2530.8953705148847,2508.507878607194
2024-11-25 14:00:00+09:00,0.8974358974358975,39.0,2536.929931640625,2532.9068908901318,2511.214740800854
2024-11-26 09:00:00+09:00,0.48717948717948717,39.0,2516.56005859375,2527.457946791338,2511.7238186858917
2024-11-26 10:00:00+09:00,0.6410256410256411,39.0,2521.010009765625,2525.308634449434,2512.6082178363426
2024-11-26 11:00:00+09:00,0.6410256410256411,39.0,2518.280029296875,2522.965766065248,2513.148390356393
2024-11-26 12:00:00+09:00,0.5897435897435898,39.0,2518.050048828125,2521.3271936528736,2513.6152149727486
2024-11-26 13:00:00+09:00,0.5128205128205128,39.0,2516.47998046875,2519.7114559248325,2513.8880497818914
2024-11-26 14:00:00+09:00,0.5128205128205128,39.0,2519.68994140625,2519.7042844186385,2514.4406108889734
2024-11-27 09:00:00+09:00,0.717948717948718,39.0,2515.93994140625,2518.4495034145093,2514.583404271571
2024-11-27 10:00:00+09:00,0.7435897435897436,39.0,2520.300048828125,2519.0663518857145,2515.1278466102904
2024-11-27 11:00:00+09:00,0.6666666666666666,39.0,2518.5,2518.8775679238097,2515.449004075977
2024-11-27 12:00:00+09:00,0.6153846153846154,39.0,2514.6298828125,2517.4616728867068,2515.3709925270746
2024-11-27 13:00:00+09:00,0.48717948717948717,39.0,2505.050048828125,2513.32446486718,2514.388045508127
2024-11-27 14:00:00+09:00,0.46153846153846156,39.0,2498.530029296875,2508.392986343745,2512.8777582499124
2024-11-28 09:00:00+09:00,0.5128205128205128,39.0,2507.60009765625,2508.1286901145804,2512.3751239076587
2024-11-28 10:00:00+09:00,0.5128205128205128,39.0,2503.9599609375,2506.7391137222203,2511.5736798152625
2024-11-28 11:00:00+09:00,0.5384615384615384,39.0,2507.85009765625,2507.1094417002305,2511.2190529429754
2024-11-28 12:00:00+09:00,0.5128205128205128,39.0,2504.669921875,2506.296268425154,2510.5953261745967
2024-11-28 13:00:00+09:00,0.5384615384615384,39.0,2504.9599609375,2505.850832595936,2510.0586247234446
2024-11-28 14:00:00+09:00,0.5897435897435898,39.0,2503.52001953125,2505.0738949077077,2509.435900419426
2024-11-29 09:00:00+09:00,0.23076923076923078,39.0,2456.360107421875,2488.8359657457636,2504.3810629910877
2024-11-29 10:00:00+09:00,0.3076923076923077,39.0,2457.699951171875,2478.4572942211344,2499.935242817829
2024-11-29 11:00:00+09:00,0.28205128205128205,39.0,2461.679931640625,2472.8648400276315,2496.2918798485716
2024-11-29 12:00:00+09:00,0.3333333333333333,39.0,2466.25,2470.6598933517544,2493.4307484344217
2024-11-29 13:00:00+09:00,0.3076923076923077,39.0,2472.280029296875,2471.199938666795,2491.4163942308455
2024-11-29 14:00:00+09:00,0.2564102564102564,39.0,2455.530029296875,2465.9766355434886,2487.9986451895147
2024-12-02 09:00:00+09:00,0.41025641025641024,39.0,2464.7900390625,2465.581103383159,2485.7883017488466
2024-12-02 10:00:00+09:00,0.3333333333333333,39.0,2464.080078125,2465.0807616304396,2483.720851879909
2024-12-02 11:00:00+09:00,0.358974358974359,39.0,2455.18994140625,2461.78382155571,2481.003622310989
2024-12-02 12:00:00+09:00,0.28205128205128205,39.0,2449.929931640625,2457.8325249173486,2478.0442231995257
2024-12-02 13:00:00+09:00,0.41025641025641024,39.0,2466.780029296875,2460.815026377191,2476.971442827845
2024-12-02 14:00:00+09:00,0.46153846153846156,39.0,2464.760009765625,2462.1300208400025,2475.8084492028715
2024-12-03 09:00:00+09:00,0.5128205128205128,39.0,2483.419921875,2469.226654518335,2476.5333513621217
2024-12-03 10:00:00+09:00,0.5641025641025641,39.0,2495.0,2477.8177696788903,2478.2920798038244
2024-12-03 11:00:00+09:00,0.6153846153846154,39.0,2490.75,2482.1285131192603,2479.4785483939363
2024-12-03 12:00:00+09:00,0.6153846153846154,39.0,2497.449951171875,2487.235659136799,2481.190110563264
2024-12-03 13:00:00+09:00,0.5897435897435898,39.0,2493.47998046875,2489.3170995807827,2482.3605743637863
2024-12-03 14:00:00+09:00,0.6410256410256411,39.0,2498.85009765625,2492.4947656059385,2483.931005153545
2024-12-04 09:00:00+09:00,0.20512820512820512,39.0,2455.330078125,2480.106536445626,2481.2071073413026
2024-12-04 10:00:00+09:00,0.23076923076923078,39.0,2453.449951171875,2471.2210080210425,2478.5635686585
2024-12-04 11:00:00+09:00,0.20512820512820512,39.0,2457.97998046875,2466.8073321702786,2476.6032269261427
2024-12-04 12:00:00+09:00,0.20512820512820512,39.0,2457.030029296875,2463.5482312124777,2474.7391128662125
2024-12-04 13:00:00+09:00,0.23076923076923078,39.0,2451.820068359375,2459.638843594777,2472.5563467227043
2024-12-04 14:00:00+09:00,0.28205128205128205,39.0,2465.18994140625,2461.4892095319346,2471.8547843116135
2024-12-05 09:00:00+09:00,0.2564102564102564,39.0,2461.139892578125,2461.3727705473316,2470.8343184322334
2024-12-05 10:00:00+09:00,0.20512820512820512,39.0,2455.18994140625,2459.3118275003044,2469.3443777630923
2024-12-05 11:00:00+09:00,0.20512820512820512,39.0,2457.31005859375,2458.6445711981196,2468.1982521279165
2024-12-05 12:00:00+09:00,0.1794871794871795,39.0,2453.530029296875,2456.939723897705,2466.8012785249603
2024-12-05 13:00:00+09:00,0.20512820512820512,39.0,2453.820068359375,2455.899838718262,2465.564972794905
2024-12-05 14:00:00+09:00,0.1282051282051282,39.0,2441.68994140625,2451.163206280925,2463.2911602817
2024-12-06 09:00:00+09:00,0.2564102564102564,39.0,2444.080078125,2448.8021635622836,2461.4615334096334
2024-12-06 10:00:00+09:00,0.05128205128205128,39.0,2409.68994140625,2435.764756176939,2456.5309055997873
2024-12-06 11:00:00+09:00,0.23076923076923078,39.0,2427.590087890625,2433.0398667481677,2453.774637246534
2024-12-06 12:00:00+09:00,0.15384615384615385,39.0,2422.68994140625,2429.5898916341953,2450.8141900236496
2024-12-06 13:00:00+09:00,0.20512820512820512,39.0,2426.550048828125,2428.5766106988385,2448.5033194335997
2024-12-06 14:00:00+09:00,0.3076923076923077,39.0,2438.2900390625,2431.8144201533923,2447.5306260649236
2024-12-09 09:00:00+09:00,0.1794871794871795,39.0,2397.1201171875,2420.249652498095,2442.729625219455
2024-12-09 10:00:00+09:00,0.1282051282051282,39.0,2386.570068359375,2409.0231244518554,2437.381095994686
2024-12-09 11:00:00+09:00,0.07692307692307693,39.0,2374.199951171875,2397.4154000251956,2431.363844106799
2024-12-09 12:00:00+09:00,0.05128205128205128,39.0,2370.820068359375,2388.550289469922,2425.597770226092
2024-12-09 13:00:00+09:00,0.05128205128205128,39.0,2371.25,2382.7835263132815,2420.4217921093214
2024-12-09 14:00:00+09:00,0.05128205128205128,39.0,2367.389892578125,2377.6523150682297,2415.3711350111125
2024-12-10 09:00:00+09:00,0.46153846153846156,39.0,2407.18994140625,2387.4981905142367,2414.5919737154113
2024-12-10 10:00:00+09:00,0.4358974358974359,39.0,2413.409912109375,2396.1354310459496,2414.4793964195983
2024-12-10 11:00:00+09:00,0.5128205128205128,39.0,2413.699951171875,2401.990271087925,2414.405163538863
2024-12-10 12:00:00+09:00,0.38461538461538464,39.0,2410.320068359375,2404.7668701784087,2414.016106855102
2024-12-10 13:00:00+09:00,0.5384615384615384,39.0,2413.800048828125,2407.777929728314,2413.9955299001517
2024-12-10 14:00:00+09:00,0.5641025641025641,39.0,2416.530029296875,2410.6952962511677,2414.2369107950776
2024-12-11 09:00:00+09:00,0.6923076923076923,39.0,2436.5400390625,2419.310210521612,2416.361018249118
2024-12-11 10:00:00+09:00,0.717948717948718,39.0,2438.179931640625,2425.6001175612832,2418.43901000069
2024-12-11 11:00:00+09:00,0.5897435897435898,39.0,2434.929931640625,2428.7100555877305,2420.009573966398
2024-12-11 12:00:00+09:00,0.6153846153846154,39.0,2432.47998046875,2429.966697214737,2421.1972317285267
2024-12-11 13:00:00+09:00,0.5641025641025641,39.0,2438.300048828125,2432.7444810858665,2422.826071452298
2024-12-11 14:00:00+09:00,0.6666666666666666,39.0,2441.169921875,2435.552961348911,2424.5731048258885
2024-12-12 09:00:00+09:00,0.8461538461538461,39.0,2453.5,2441.535307565941,2427.328047223423
2024-12-12 10:00:00+09:00,0.8461538461538461,39.0,2458.360107421875,2447.1435741845858,2430.283481528037
2024-12-12 11:00:00+09:00,0.717948717948718,39.0,2451.449951171875,2448.579033180349,2432.299335779831
2024-12-12 12:00:00+09:00,0.5897435897435898,39.0,2454.110107421875,2450.422724594191,2434.3765521266923
2024-12-12 13:00:00+09:00,0.6153846153846154,39.0,2463.10009765625,2454.6485156148774,2437.112127891412
2024-12-12 14:00:00+09:00,0.6923076923076923,39.0,2475.3798828125,2461.5589713474183,2440.756675979135
2024-12-13 09:00:00+09:00,0.7435897435897436,39.0,2475.77001953125,2466.2959874086955,2444.091280126955
2024-12-13 10:00:00+09:00,0.6410256410256411,39.0,2480.39990234375,2470.9972923870473,2447.549244147602
2024-12-13 11:00:00+09:00,0.7948717948717948,39.0,2491.389892578125,2477.7948257840735,2451.7245439981284
2024-12-13 12:00:00+09:00,0.7948717948717948,39.0,2495.429931640625,2483.6731944029243,2455.8869618688427
2024-12-13 13:00:00+09:00,0.8205128205128205,39.0,2498.570068359375,2488.6388190550747,2459.952019629846
2024-12-13 14:00:00+09:00,0.7692307692307693,39.0,2494.10009765625,2490.4592452554666,2463.2042175371225
2024-12-16 09:00:00+09:00,0.7435897435897436,39.0,2502.840087890625,2494.5861928005197,2466.9790623326944
2024-12-16 10:00:00+09:00,0.6410256410256411,39.0,2496.75,2495.3074618670134,2469.8143897295804
2024-12-16 11:00:00+09:00,0.6666666666666666,39.0,2493.43994140625,2494.684955046759,2472.0644422702153
2024-12-16 12:00:00+09:00,0.6410256410256411,39.0,2487.050048828125,2492.1399863072147,2473.491642894778
2024-12-16 13:00:00+09:00,0.5641025641025641,39.0,2488.340087890625,2490.873353501685,2474.9057805134303
2024-12-16 14:00:00+09:00,0.5128205128205128,39.0,2484.89990234375,2488.882203115707,2475.8576016401275
2024-12-17 09:00:00+09:00,0.3333333333333333,39.0,2470.929931640625,2482.8981126240133,2475.388299735413
2024-12-17 10:00:00+09:00,0.3333333333333333,39.0,2471.840087890625,2479.2121043795505,2475.0503747978146
2024-12-17 11:00:00+09:00,0.358974358974359,39.0,2468.14990234375,2475.5247037009503,2474.3931869450466
2024-12-17 12:00:00+09:00,0.28205128205128205,39.0,2463.860107421875,2471.636504941259,2473.3900365142686
2024-12-17 13:00:00+09:00,0.20512820512820512,39.0,2459.830078125,2467.7010293358394,2472.098611905767
2024-12-17 14:00:00+09:00,0.15384615384615385,39.0,2455.050048828125,2463.484035833268,2470.4749392317062
