market,month,ticker,momentum63,rank,universe_count,eligible
KR,2026-02-01,117680.KS,0.3015440392821782,5,9,True
KR,2026-02-01,117700.KS,0.26520674698334745,6,9,False
KR,2026-02-01,091170.KS,0.15497250688556852,7,9,False
KR,2026-02-01,140710.KS,0.14199133452758006,8,9,False
KR,2026-02-01,140700.KS,0.13506807459316517,9,9,False
KR,2026-03-01,102970.KS,1.0044644428210217,1,9,True
KR,2026-03-01,091160.KS,0.9935691546603513,2,9,True
KR,2026-03-01,117700.KS,0.8571429413980065,3,9,True
KR,2026-03-01,091180.KS,0.8147683932271466,4,9,True
KR,2026-03-01,445290.KS,0.7962660490524252,5,9,True
KR,2026-03-01,117680.KS,0.5567579454693279,6,9,False
KR,2026-03-01,140700.KS,0.37557504948789333,7,9,False
KR,2026-03-01,140710.KS,0.3694670587163369,8,9,False
KR,2026-03-01,091170.KS,0.34432086194370304,9,9,False
KR,2026-04-01,117700.KS,0.6353658849013293,1,9,True
KR,2026-04-01,102970.KS,0.6049383115890472,2,9,True
KR,2026-04-01,091160.KS,0.49069394097434604,3,9,True
KR,2026-04-01,091180.KS,0.18684680850855528,4,9,True
KR,2026-04-01,140700.KS,0.16034088123903345,5,9,True
KR,2026-04-01,091170.KS,0.13750008657441715,6,9,False
KR,2026-04-01,117680.KS,0.11062797984271433,7,9,False
KR,2026-04-01,445290.KS,0.10115835070278756,8,9,False
KR,2026-04-01,140710.KS,0.09838849431218377,9,9,False
KR,2026-05-01,117700.KS,0.8126979221147468,1,9,True
KR,2026-05-01,091160.KS,0.5871391748293953,2,9,True
KR,2026-05-01,102970.KS,0.3908042048772582,3,9,True
KR,2026-05-01,140700.KS,0.19574919288236536,4,9,True
KR,2026-05-01,091170.KS,0.15703915732896245,5,9,True
KR,2026-05-01,117680.KS,0.14148401512571684,6,9,False
KR,2026-05-01,140710.KS,0.04994193366207966,7,9,False
KR,2026-05-01,091180.KS,0.032129595103557396,8,9,False
KR,2026-05-01,445290.KS,0.026863001183375257,9,9,False
KR,2026-06-01,091160.KS,0.6746611982012061,1,9,True
KR,2026-06-01,445290.KS,0.2037587512458532,2,9,True
KR,2026-06-01,117700.KS,0.17544501476166863,3,9,True
KR,2026-06-01,091180.KS,0.15285683787564297,4,9,True
KR,2026-06-01,140700.KS,0.0880220645905061,5,9,True
KR,2026-06-01,117680.KS,-0.08071481530144908,6,9,False
KR,2026-06-01,140710.KS,-0.11679457333817989,7,9,False
KR,2026-06-01,102970.KS,-0.12028835290672313,8,9,False
KR,2026-06-01,091170.KS,-0.12849459957085918,9,9,False
KR,2026-07-01,091160.KS,0.8188470422189515,1,9,True
KR,2026-07-01,140700.KS,0.23371016432814873,2,9,True
KR,2026-07-01,445290.KS,0.12708494708912577,3,9,True
KR,2026-07-01,091180.KS,0.000507828263071719,4,9,True
KR,2026-07-01,091170.KS,-0.01766803101962855,5,9,False
KR,2026-07-01,117700.KS,-0.05268591285059032,6,9,False
KR,2026-07-01,140710.KS,-0.09756442309725954,7,9,False
KR,2026-07-01,102970.KS,-0.17516000891280414,8,9,False
KR,2026-07-01,117680.KS,-0.20102009097882123,9,9,False
KR,2026-08-01,140700.KS,0.17226943573654352,1,9,True
KR,2026-08-01,091170.KS,0.0009467767644204539,2,9,True
KR,2026-08-01,091160.KS,-0.037096067259034915,3,9,False
KR,2026-08-01,140710.KS,-0.08482053924454225,4,9,False
KR,2026-08-01,091180.KS,-0.1544511613770232,5,9,False
KR,2026-08-01,445290.KS,-0.20509592779447028,6,9,False
KR,2026-08-01,102970.KS,-0.3235998669909541,7,9,False
KR,2026-08-01,117680.KS,-0.39759983382974384,8,9,False
KR,2026-08-01,117700.KS,-0.4219561288921997,9,9,False
