version,paper_universe,setup_id,ticker,confirm_time_utc,observed_run_time_utc,theoretical_next_bar_time_utc,theoretical_next_bar_open,structural_stop,level,level_touches,breakout_i,retest_i,confirm_i,entry_i,status,note
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|PEP|3T|840|845|846,PEP,2026-08-13 19:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-14 13:30:00+00:00,140.6199951171875,136.55466109319312,140.25,3,840,845,846,847,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|PEP|6T|863|864|865,PEP,2026-08-18 17:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-18 18:30:00+00:00,140.610107421875,137.4603732670522,140.38999938964844,6,863,864,865,866,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|MCD|3T|825|829|831,MCD,2026-08-11 18:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-11 19:30:00+00:00,272.9200134277344,269.95602095217737,272.5,3,825,829,831,832,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CRM|2T|820|821|822,CRM,2026-08-10 16:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-10 17:30:00+00:00,198.0800018310547,182.457103537998,194.81999969482422,2,820,821,822,823,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CRM|2T|863|864|865,CRM,2026-08-18 17:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-18 18:30:00+00:00,199.1750030517578,189.55698140913125,197.2238540649414,2,863,864,865,866,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|ACN|2T|819|820|821,ACN,2026-08-10 15:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-10 16:30:00+00:00,179.02999877929688,157.18000655631184,176.04999542236328,2,819,820,821,822,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|ACN|2T|864|868|869,ACN,2026-08-19 14:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-19 15:30:00+00:00,184.28500366210938,169.08027944222303,176.04999542236328,2,864,868,869,870,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|BAC|2T|828|831|833,BAC,2026-08-12 13:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-12 14:30:00+00:00,64.37999725341797,63.48235014545075,63.98500061035156,2,828,831,833,834,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|BAC|2T|844|845|847,BAC,2026-08-14 13:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-14 14:30:00+00:00,64.33999633789062,63.75098730868816,63.98500061035156,2,844,845,847,848,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|WFC|3T|833|834|835,WFC,2026-08-12 15:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-12 16:30:00+00:00,88.55000305175781,87.12260946141765,88.22000122070312,3,833,834,835,836,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|WFC|4T|847|851|853,WFC,2026-08-14 19:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-17 13:30:00+00:00,88.72000122070312,87.6637220056559,88.56999969482422,4,847,851,853,854,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|GS|2T|851|852|854,GS,2026-08-17 13:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-17 14:30:00+00:00,1044.614990234375,1027.7795674392996,1039.6349487304688,2,851,852,854,855,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|MS|2T|817|818|820,MS,2026-08-10 14:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-10 15:30:00+00:00,217.17999267578125,211.42545588094293,215.6624984741211,2,817,818,820,821,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|MS|4T|851|852|854,MS,2026-08-17 13:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-17 14:30:00+00:00,218.24000549316406,214.9086949610952,217.30500030517578,4,851,852,854,855,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CVX|2T|826|830|831,CVX,2026-08-11 18:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-11 19:30:00+00:00,196.5399932861328,185.68584649807147,195.66500091552734,2,826,830,831,832,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CVX|4T|844|845|846,CVX,2026-08-13 19:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-14 13:30:00+00:00,198.8699951171875,193.4966425200412,197.50625610351562,4,844,845,846,847,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|MRK|3T|834|836|838,MRK,2026-08-12 18:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-12 19:30:00+00:00,133.8800048828125,129.4470854088454,132.69000244140625,3,834,836,838,839,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|MRK|2T|850|851|852,MRK,2026-08-14 18:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-14 19:30:00+00:00,135.86000061035156,133.15629808508993,135.0,2,850,851,852,853,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|PFE|2T|863|866|868,PFE,2026-08-19 13:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-19 14:30:00+00:00,28.415000915527344,26.73426651277017,27.195000648498535,2,863,866,868,869,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|TMO|2T|864|865|866,TMO,2026-08-18 18:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-18 19:30:00+00:00,591.280029296875,583.9806335119389,587.1900024414062,2,864,865,866,867,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|ABT|3T|826|829|830,ABT,2026-08-11 17:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-11 18:30:00+00:00,109.6500015258789,106.98675748270179,109.26000213623047,3,826,829,830,831,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|DHR|2T|824|829|831,DHR,2026-08-11 18:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-11 19:30:00+00:00,208.1699981689453,200.35621661021966,206.80750274658203,2,824,829,831,832,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|DHR|2T|868|870|872,DHR,2026-08-19 17:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-19 18:30:00+00:00,211.8300018310547,199.49783775452963,209.625,2,868,870,872,873,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CAT|2T|826|831|833,CAT,2026-08-12 13:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-12 14:30:00+00:00,862.25,834.4411054517109,844.5224914550781,2,826,831,833,834,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CAT|3T|854|855|856,CAT,2026-08-17 15:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-17 16:30:00+00:00,882.7650146484375,847.9849953515417,870.989990234375,3,854,855,856,857,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|GE|2T|844|847|849,GE,2026-08-14 15:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-14 16:30:00+00:00,365.3399963378906,359.2378922770535,362.125,2,844,847,849,850,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|GE|4T|864|865|866,GE,2026-08-18 18:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-18 19:30:00+00:00,374.05999755859375,364.3918741118735,372.3094024658203,4,864,865,866,867,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|TXN|2T|851|852|854,TXN,2026-08-17 13:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-17 14:30:00+00:00,283.7850036621094,271.8086027194907,278.10499572753906,2,851,852,854,855,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|ADP|2T|839|842|843,ADP,2026-08-13 16:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-13 17:30:00+00:00,270.48199462890625,265.45291330268134,268.2850036621094,2,839,842,843,844,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|BKNG|2T|838|842|844,BKNG,2026-08-13 17:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-13 18:30:00+00:00,212.75999450683594,207.52862953943935,211.64500427246094,2,838,842,844,845,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|SBUX|5T|826|830|831,SBUX,2026-08-11 18:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-11 19:30:00+00:00,106.5,104.3214559688632,105.69000244140625,5,826,830,831,832,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|NKE|2T|868|870|872,NKE,2026-08-19 17:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-19 18:30:00+00:00,41.119998931884766,38.76103760241979,40.90250015258789,2,868,870,872,873,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|RTX|2T|844|845|847,RTX,2026-08-14 13:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-14 14:30:00+00:00,221.19000244140625,218.52075485271888,220.4800033569336,2,844,845,847,848,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|LMT|2T|816|817|819,LMT,2026-08-10 13:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-10 14:30:00+00:00,602.0250244140625,575.8651202594936,585.1699829101562,2,816,817,819,820,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|DE|5T|826|831|832,DE,2026-08-11 19:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-12 13:30:00+00:00,618.97998046875,601.9618225122179,615.27001953125,5,826,831,832,833,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|MDLZ|4T|846|848|850,MDLZ,2026-08-14 16:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-14 17:30:00+00:00,63.68000030517578,60.83523079672951,63.517499923706055,4,846,848,850,851,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|MDLZ|2T|861|867|868,MDLZ,2026-08-19 13:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-19 14:30:00+00:00,63.619998931884766,60.811586297862156,62.66239929199219,2,861,867,868,869,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|GILD|5T|826|827|829,GILD,2026-08-11 16:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-11 17:30:00+00:00,136.6300048828125,131.2769839365788,134.1300048828125,5,826,827,829,830,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|GILD|2T|840|845|846,GILD,2026-08-13 19:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-14 13:30:00+00:00,136.80999755859375,133.02983468794216,136.98250579833984,2,840,845,846,847,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CME|7T|845|846|847,CME,2026-08-14 13:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-14 14:30:00+00:00,267.92999267578125,260.97611331063337,265.9497985839844,7,845,846,847,848,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|BLK|2T|826|831|832,BLK,2026-08-11 19:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-12 13:30:00+00:00,1157.0,1124.1815479568675,1143.2050170898438,2,826,831,832,833,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|BLK|2T|865|866|868,BLK,2026-08-19 13:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-19 14:30:00+00:00,1170.7900390625,1141.3385749729086,1159.5249633789062,2,865,866,868,869,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|DIS|2T|840|843|845,DIS,2026-08-13 18:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-13 19:30:00+00:00,104.5,101.8604573267531,104.14249801635742,2,840,843,845,846,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CMCSA|2T|821|823|825,CMCSA,2026-08-10 19:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-11 13:30:00+00:00,25.100000381469727,24.891826032097597,25.005000114440918,2,821,823,825,826,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|PM|3T|846|847|848,PM,2026-08-14 14:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-14 15:30:00+00:00,189.88499450683594,185.14579156961918,188.47000122070312,3,846,847,848,849,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CL|6T|828|832|834,CL,2026-08-12 14:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-12 15:30:00+00:00,92.75,92.0579239658531,92.2400016784668,6,828,832,834,835,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CL|2T|863|866|868,CL,2026-08-19 13:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-19 14:30:00+00:00,92.08999633789062,89.30371068901157,91.64999771118164,2,863,866,868,869,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|KMB|3T|835|839|840,KMB,2026-08-13 13:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-13 14:30:00+00:00,110.79499816894531,107.08288058355556,108.78500366210938,3,835,839,840,841,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|KMB|3T|868|870|871,KMB,2026-08-19 16:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-19 17:30:00+00:00,109.19000244140625,107.22689679681882,108.78500366210938,3,868,870,871,872,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|SPGI|5T|840|842|843,SPGI,2026-08-13 16:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-13 17:30:00+00:00,415.989990234375,407.08314145565134,412.6199951171875,5,840,842,843,844,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|SPGI|2T|865|866|868,SPGI,2026-08-19 13:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-19 14:30:00+00:00,430.4849853515625,408.9302044790728,421.5824890136719,2,865,866,868,869,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|ICE|3T|840|842|844,ICE,2026-08-13 17:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-13 18:30:00+00:00,152.99000549316406,149.17949412168255,151.74000549316406,3,840,842,844,845,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|ICE|2T|856|859|861,ICE,2026-08-18 13:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-18 14:30:00+00:00,156.6199951171875,153.68500277874037,154.7249984741211,2,856,859,861,862,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|MCO|6T|840|844|845,MCO,2026-08-13 18:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-13 19:30:00+00:00,487.510009765625,472.4347505036907,480.7799987792969,6,840,844,845,846,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|MCO|2T|861|862|863,MCO,2026-08-18 15:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-18 16:30:00+00:00,487.375,476.42698155804567,483.42750549316406,2,861,862,863,864,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|AXP|4T|838|843|844,AXP,2026-08-13 17:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-13 18:30:00+00:00,343.57000732421875,338.09468298230007,342.26873779296875,4,838,843,844,845,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|C|4T|820|825|826,C,2026-08-11 13:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-11 14:30:00+00:00,136.00999450683594,133.7556171705314,135.06499481201172,4,820,825,826,827,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|C|3T|840|845|847,C,2026-08-14 13:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-14 14:30:00+00:00,139.42100524902344,137.2028058214146,138.5850067138672,3,840,845,847,848,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|USB|5T|820|823|825,USB,2026-08-10 19:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-11 13:30:00+00:00,64.18000030517578,63.03386847785717,64.125,5,820,823,825,826,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|USB|2T|837|838|839,USB,2026-08-12 19:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-13 13:30:00+00:00,65.11000061035156,64.107741306574,64.84499740600586,2,837,838,839,840,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|PNC|4T|827|828|830,PNC,2026-08-11 17:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-11 18:30:00+00:00,253.25999450683594,250.30254748893108,252.5999984741211,4,827,828,830,831,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|PNC|2T|847|851|853,PNC,2026-08-14 19:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-17 13:30:00+00:00,255.9499969482422,254.6923874425472,256.5625,2,847,851,853,854,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CB|3T|840|843|844,CB,2026-08-13 17:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-13 18:30:00+00:00,344.364990234375,342.6166138657634,343.55499267578125,3,840,843,844,845,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|EOG|2T|821|822|823,EOG,2026-08-10 17:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-10 18:30:00+00:00,142.22999572753906,134.01190351642234,140.3799057006836,2,821,822,823,824,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|EOG|4T|851|855|857,EOG,2026-08-17 16:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-17 17:30:00+00:00,144.7949981689453,140.90194173182695,143.33999633789062,4,851,855,857,858,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|MPC|2T|821|822|823,MPC,2026-08-10 17:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-10 18:30:00+00:00,316.7300109863281,295.29259328040564,312.30499267578125,2,821,822,823,824,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|VLO|4T|820|821|822,VLO,2026-08-10 16:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-10 17:30:00+00:00,313.8399963378906,290.4109822667833,310.26499938964844,4,820,821,822,823,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|SO|2T|834|836|837,SO,2026-08-12 17:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-12 18:30:00+00:00,92.41999816894531,90.90094625057733,92.06499862670898,2,834,836,837,838,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|AEP|2T|834|835|837,AEP,2026-08-12 17:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-12 18:30:00+00:00,124.54000091552734,122.07613982995788,123.79734802246094,2,834,835,837,838,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|AEP|2T|851|856|857,AEP,2026-08-17 16:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-17 17:30:00+00:00,126.2300033569336,124.69570080076166,125.86000061035156,2,851,856,857,858,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|APD|3T|844|845|846,APD,2026-08-13 19:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-14 13:30:00+00:00,305.9100036621094,302.23260791036574,304.510009765625,3,844,845,846,847,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|APD|2T|861|863|864,APD,2026-08-18 16:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-18 17:30:00+00:00,303.79998779296875,298.98997600226215,301.86000061035156,2,861,863,864,865,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|SHW|3T|868|871|872,SHW,2026-08-19 17:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-19 18:30:00+00:00,354.04998779296875,344.49460612382126,353.6050109863281,3,868,871,872,873,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|ETN|2T|854|855|857,ETN,2026-08-17 16:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-17 17:30:00+00:00,456.2850036621094,448.08246558455124,453.71495056152344,2,854,855,857,858,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|EMR|2T|822|824|826,EMR,2026-08-11 13:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-11 14:30:00+00:00,162.1999969482422,156.9688336588226,159.2449951171875,2,822,824,826,827,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|NOC|3T|847|848|850,NOC,2026-08-14 16:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-14 17:30:00+00:00,585.3699951171875,571.0454170278625,580.75,3,847,848,850,851,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|FDX|7T|817|818|819,FDX,2026-08-10 13:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-10 14:30:00+00:00,320.2300109863281,312.7333072941991,318.5,7,817,818,819,820,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|FDX|4T|838|839|840,FDX,2026-08-13 13:30:00+00:00,2026-08-19 21:50:30.507917+00:00,2026-08-13 14:30:00+00:00,331.7149963378906,320.58884504584427,325.74501037597656,4,838,839,840,841,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
